city,enrollment,vaccinated,school_year,year,vac_pct,geoid,male_pct,female_pct,under_5_pct,5_9_pct,10_14_pct,15_19_pct,20_24_pct,25_34_pct,35_44_pct,45_54_pct,55_59_pct,60_64_pct,65_74_pct,75_84_pct,85_over_pct,median_age,hispanic_latino_pct,white_pct,black_pct,aian_pct,asian_pct,nhopi_pct,other_pct,median_income,insurance_pct,private_insure_pct,public_insure_pct,no_insurance_pct
Benicia,1038.0,999.0,2015-2016,2016,96.24277456647398,1600000US0605290,48.8,51.2,5.3,5.7,6.8,6.0,5.1,11.0,11.2,16.4,7.4,8.7,10.4,4.9,1.0,44.2,15.6,60.9,5.6,0.3,11.6,0.2,11.3,87011.0,94.7,82.2,27.5,5.3
Berkeley,4522.0,4184.0,2015-2016,2016,92.52543122512162,1600000US0606000,48.5,51.5,3.8,3.3,3.3,10.9,16.4,17.4,10.9,9.7,5.4,5.2,8.2,3.7,1.8,31.4,11.1,55.5,8.2,0.3,19.1,0.3,10.7,70393.0,94.4,82.7,22.2,5.6
Bermuda Dunes,324.0,288.0,2015-2016,2016,88.88888888888889,1600000US0606028,47.2,52.8,3.7,6.7,6.9,6.3,10.5,13.6,11.5,15.4,7.6,4.9,7.9,3.4,1.5,36.8,31.5,62.0,2.7,1.7,0.6,0.0,2.4000000000000004,57569.0,81.4,60.0,29.3,18.6
Beverly Hills,1234.0,1106.0,2015-2016,2016,89.62722852512157,1600000US0606308,46.1,53.9,3.5,5.4,6.4,6.3,5.2,13.5,11.6,16.1,6.2,6.2,9.6,6.0,3.9,43.4,5.7,79.1,1.1,0.1,9.4,0.0,8.9,100630.0,92.7,80.0,24.4,7.3
Bieber,16.0,10.0,2015-2016,2016,62.5,1600000US0606336,54.8,45.2,0.0,0.0,6.3,9.5,0.0,0.0,15.9,8.7,15.9,0.0,21.4,12.7,9.5,57.3,0.0,96.8,0.0,0.0,0.0,0.0,6.4,40417.0,74.6,51.6,52.4,25.4
Big Bear City,182.0,139.0,2015-2016,2016,76.37362637362637,1600000US0606406,50.2,49.8,6.0,5.6,5.3,6.2,6.1,11.2,10.1,13.4,8.2,11.0,9.1,5.4,2.3,44.3,20.5,75.7,0.5,0.2,1.3,0.0,3.2,45684.0,83.6,55.2,41.5,16.4
Big Bear Lake,363.0,315.0,2015-2016,2016,86.77685950413223,1600000US0606434,48.1,51.9,4.9,5.9,8.7,6.5,3.6,9.7,11.1,13.5,7.3,7.6,11.9,6.4,3.1,44.8,22.3,72.7,1.3,0.3,1.0,1.9,0.8,46655.0,83.2,52.6,48.7,16.8
Big Pine,40.0,39.0,2015-2016,2016,97.5,1600000US0606616,50.8,49.2,8.5,8.8,4.7,3.0,3.6,11.9,10.6,14.1,6.7,9.5,7.0,7.5,4.1,43.1,14.5,53.1,0.0,26.0,3.4,0.7,4.1,51188.0,90.3,63.1,42.6,9.7
Biggs,133.0,126.0,2015-2016,2016,94.73684210526315,1600000US0606560,49.8,50.2,6.8,8.6,11.1,4.7,9.9,18.0,6.3,13.1,8.5,4.0,6.1,1.6,1.2,28.5,48.4,42.2,0.0,1.2,1.2,0.0,14.2,45833.0,87.6,42.7,53.7,12.4
Bishop,474.0,460.0,2015-2016,2016,97.0464135021097,1600000US0606798,42.1,57.9,6.1,4.9,5.4,6.7,5.8,10.5,13.4,12.9,3.6,8.5,12.8,3.1,6.2,44.1,30.2,63.6,0.8,2.0,1.2,0.0,4.4,40182.0,90.1,61.7,43.4,9.9
Bloomington,1868.0,1845.0,2015-2016,2016,98.76873661670236,1600000US0607064,51.1,48.9,6.2,7.7,8.4,9.5,8.1,13.8,14.8,13.8,4.7,4.0,5.2,3.0,0.9,32.3,84.1,12.8,1.7,0.1,0.7,0.0,1.2999999999999998,49205.0,76.7,41.9,39.5,23.3
Blue Lake,57.0,50.0,2015-2016,2016,87.71929824561403,1600000US0607162,54.6,45.4,5.7,5.0,3.1,1.2,14.1,18.0,11.9,11.5,7.4,5.3,12.3,3.6,1.0,37.7,2.0,84.1,0.0,7.6,1.0,0.0,10.6,49737.0,83.9,60.2,38.4,16.1
Blythe,778.0,720.0,2015-2016,2016,92.54498714652956,1600000US0607218,66.4,33.6,4.6,4.7,5.0,5.9,7.2,17.6,16.2,17.3,7.0,4.9,5.5,3.2,0.8,37.8,55.5,27.3,12.7,0.2,2.1,0.3,3.6,40448.0,85.9,51.8,42.6,14.1
Bodega Bay,11.0,11.0,2015-2016,2016,100.0,1600000US0607260,50.8,49.2,0.0,0.0,0.0,2.0,12.0,8.4,1.6,9.5,8.9,8.6,40.8,8.2,0.0,64.3,4.1,95.9,0.0,0.0,0.0,0.0,0.0,128625.0,96.3,93.1,37.9,3.7
Bolinas,46.0,36.0,2015-2016,2016,78.26086956521739,1600000US0607316,49.8,50.2,5.3,4.1,1.8,3.3,10.4,4.1,13.3,10.0,10.4,7.3,24.4,4.8,1.0,52.9,6.5,84.1,0.0,0.0,2.9,0.0,13.2,67300.0,94.5,68.4,46.3,5.5
Bonita,447.0,429.0,2015-2016,2016,95.9731543624161,1600000US0607414,50.9,49.1,3.5,5.7,6.7,7.1,6.7,11.0,14.2,11.6,6.4,6.4,11.2,7.4,2.0,42.6,49.1,34.8,2.7,0.0,9.6,0.0,7.5,90598.0,86.2,73.5,27.9,13.8
Bonsall,543.0,471.0,2015-2016,2016,86.74033149171271,1600000US0607498,50.9,49.1,6.5,6.9,3.0,4.6,4.5,10.9,12.2,11.4,9.7,7.6,13.5,6.3,3.0,47.2,24.4,62.8,1.4,0.4,6.1,0.0,9.6,78493.0,95.5,82.8,30.3,4.5
Boonville,114.0,106.0,2015-2016,2016,92.98245614035088,1600000US0607512,60.7,39.3,2.7,9.9,6.3,8.0,7.0,19.2,5.2,18.3,4.1,4.1,7.7,6.7,0.9,32.2,60.0,35.8,0.0,0.9,0.0,0.0,6.6,36979.0,78.3,26.3,60.0,21.7
Boron,108.0,102.0,2015-2016,2016,94.44444444444444,1600000US0607568,42.8,57.2,6.7,9.8,7.9,4.9,4.5,11.3,7.6,18.1,6.2,6.3,10.6,4.8,1.4,40.4,16.0,65.2,6.4,1.3,3.6,0.0,14.8,29896.0,91.6,47.3,56.8,8.4
Borrego Springs,139.0,134.0,2015-2016,2016,96.40287769784173,1600000US0607596,54.0,46.0,8.2,0.0,2.5,5.8,6.5,9.3,7.9,10.2,10.6,8.0,14.1,14.8,2.1,53.8,21.2,67.1,5.2,0.0,3.7,0.0,5.6,34046.0,90.9,56.0,61.8,9.1
Boulder Creek,453.0,331.0,2015-2016,2016,73.06843267108167,1600000US0607652,46.4,53.6,5.7,4.8,2.5,5.1,4.4,8.5,15.5,17.2,10.2,12.2,10.3,2.1,1.5,47.3,8.0,82.5,1.4,0.4,1.9,0.0,11.8,81731.0,92.1,78.1,23.9,7.9
Boulevard,45.0,42.0,2015-2016,2016,93.33333333333333,1600000US0607694,53.8,46.3,20.0,0.0,13.8,5.6,0.0,19.4,7.7,5.4,2.7,0.0,13.3,0.0,12.1,33.0,6.9,42.5,0.0,50.6,0.0,0.0,0.0,,48.5,21.2,37.6,51.5
Boyes Hot Springs,39.0,39.0,2015-2016,2016,100.0,1600000US0607848,52.5,47.5,4.9,7.0,10.0,5.2,7.6,14.8,13.6,10.3,6.1,6.4,9.1,3.1,1.9,35.2,46.5,48.7,1.2,0.1,0.3,0.6,3.8,67983.0,82.5,60.6,33.7,17.5
Bradley,10.0,9.0,2015-2016,2016,90.0,1600000US0607974,52.2,47.8,2.2,7.5,8.2,12.7,2.2,7.5,11.2,28.4,8.2,6.7,2.2,0.0,3.0,40.0,13.4,85.8,0.0,0.0,0.0,0.0,1.4,54375.0,85.8,56.7,38.8,14.2
Brawley,1428.0,1373.0,2015-2016,2016,96.1484593837535,1600000US0608058,46.8,53.2,9.1,9.6,7.8,8.1,6.0,14.1,11.3,11.8,5.6,5.0,5.5,4.4,1.7,31.9,83.0,13.6,1.4,0.2,0.9,0.1,1.6,40745.0,87.6,41.6,52.9,12.4
Brea,1569.0,1507.0,2015-2016,2016,96.04843849585724,1600000US0608100,48.3,51.7,6.9,5.6,6.0,6.0,7.9,13.9,14.2,13.5,6.3,6.3,7.3,4.2,1.8,37.9,29.6,46.0,1.4,0.3,19.7,0.0,6.0,85555.0,91.3,77.3,22.3,8.7
Brentwood,3088.0,2991.0,2015-2016,2016,96.85880829015544,1600000US0608142,49.2,50.8,6.0,7.8,8.4,8.4,5.6,9.2,14.8,15.8,5.5,5.1,7.4,3.9,2.0,38.3,26.5,53.1,6.3,0.1,8.1,0.1,11.3,94130.0,95.1,80.1,27.2,4.9
Brisbane,128.0,122.0,2015-2016,2016,95.3125,1600000US0608310,41.2,58.8,5.9,11.4,1.4,4.0,3.4,10.9,14.6,17.3,8.3,6.6,13.7,2.0,0.6,43.2,18.8,41.6,3.2,0.0,31.9,0.0,9.0,91127.0,91.6,80.5,22.3,8.4
Buellton,247.0,241.0,2015-2016,2016,97.57085020242914,1600000US0608758,46.9,53.1,6.6,7.5,5.1,5.1,2.9,12.9,9.8,14.2,9.2,9.2,11.2,5.2,1.2,45.1,32.1,61.0,2.6,0.5,1.1,0.0,5.6,71932.0,87.3,74.3,26.4,12.7
Buena Park,2510.0,2401.0,2015-2016,2016,95.65737051792829,1600000US0608786,49.6,50.4,7.0,6.3,6.0,6.4,8.1,14.4,13.9,14.4,6.6,4.9,6.9,3.2,1.9,36.1,39.9,25.7,3.0,0.3,28.5,0.7,4.0,70341.0,85.6,59.7,32.8,14.4
Burbank,7132.0,6832.0,2015-2016,2016,95.79360628154795,1600000US0608954,48.2,51.8,5.7,5.0,5.0,5.8,5.7,15.8,15.3,15.0,6.8,4.7,8.0,5.0,2.1,39.3,24.9,56.8,2.2,0.2,11.2,0.0,8.1,67317.0,88.5,67.8,28.5,11.5
Burbank,7132.0,6832.0,2015-2016,2016,95.79360628154795,1600000US0608968,47.7,52.3,8.2,5.4,6.2,4.9,4.9,15.0,18.2,16.2,6.8,6.7,4.0,3.2,0.3,39.1,53.8,31.0,1.9,0.0,9.3,0.0,7.8,67177.0,89.9,68.0,28.9,10.1
Burlingame,1834.0,1787.0,2015-2016,2016,97.43729552889859,1600000US0609066,46.3,53.7,6.5,6.9,6.1,4.9,3.8,13.2,17.3,15.6,5.8,6.3,7.3,4.5,1.9,40.5,11.6,57.1,1.2,0.2,23.4,0.4,11.3,102443.0,94.2,84.0,21.9,5.8
Burney,170.0,154.0,2015-2016,2016,90.58823529411765,1600000US0609122,45.3,54.7,9.1,6.4,7.3,3.7,7.2,9.2,11.0,12.9,6.1,7.3,13.6,3.7,2.4,39.6,8.6,85.9,1.0,2.9,1.7,0.0,0.0,33750.0,79.0,43.2,46.1,21.0
Burnt Ranch,24.0,16.0,2015-2016,2016,66.66666666666666,1600000US0609150,58.9,41.1,1.2,0.0,3.2,0.0,13.7,10.8,1.7,13.1,12.0,18.1,13.7,4.7,7.9,57.8,0.0,98.0,0.0,1.2,0.0,0.0,1.8,55972.0,95.6,56.6,59.5,4.4
Buttonwillow,112.0,112.0,2015-2016,2016,100.0,1600000US0609332,55.4,44.6,6.9,12.1,14.9,8.2,4.2,13.4,13.9,10.9,2.4,4.8,4.5,1.8,2.0,29.5,75.4,16.3,5.6,0.0,0.1,0.0,5.2,34352.0,88.1,40.5,54.2,11.9
Byron,281.0,248.0,2015-2016,2016,88.25622775800713,1600000US0609346,53.5,46.5,6.1,5.0,8.1,10.5,3.1,16.2,10.1,16.3,6.5,5.4,7.6,2.0,3.0,36.5,37.3,60.6,1.1,0.0,0.6,0.0,0.6,58125.0,85.4,60.0,39.3,14.6
Cabazon,80.0,72.0,2015-2016,2016,90.0,1600000US0609360,46.9,53.1,13.4,8.0,10.9,9.0,6.7,10.8,8.7,18.1,5.0,6.0,1.3,1.9,0.4,26.1,59.3,32.2,1.7,5.3,0.0,0.1,3.0,33890.0,80.2,48.3,38.1,19.8
Calabasas,1162.0,1082.0,2015-2016,2016,93.11531841652324,1600000US0609598,46.4,53.6,3.3,7.5,8.5,7.4,5.8,8.9,12.0,17.5,8.3,5.8,10.2,3.8,1.0,42.9,7.1,75.4,2.2,0.1,10.0,0.0,10.0,111111.0,95.9,85.4,20.2,4.1
Calexico,1441.0,1408.0,2015-2016,2016,97.70992366412213,1600000US0609710,46.9,53.1,7.9,8.5,8.0,8.6,7.9,11.7,12.1,11.2,5.2,5.6,7.1,4.3,1.9,32.5,97.3,1.7,0.0,0.0,0.9,0.0,0.2,34734.0,81.5,40.2,46.1,18.5
California City,367.0,362.0,2015-2016,2016,98.63760217983652,1600000US0609780,55.7,44.3,7.0,7.1,5.4,6.4,9.0,12.5,13.0,15.4,6.9,6.2,7.9,2.9,0.4,36.7,27.4,42.8,20.7,0.5,4.4,0.1,8.4,48776.0,88.8,53.0,48.7,11.2
Calimesa,457.0,431.0,2015-2016,2016,94.31072210065645,1600000US0609864,49.9,50.1,2.5,5.7,6.9,5.6,4.4,9.2,9.6,14.1,7.4,5.4,15.2,9.7,4.3,49.9,25.9,69.8,1.1,0.4,1.1,0.0,3.2,46070.0,88.5,60.2,45.2,11.5
Calipatria,182.0,177.0,2015-2016,2016,97.25274725274726,1600000US0609878,77.9,22.1,5.2,4.7,5.5,4.8,12.5,24.4,19.7,11.0,5.8,1.1,3.1,0.9,1.4,32.1,76.9,5.6,15.0,0.2,0.9,0.1,2.4000000000000004,34800.0,89.1,36.1,57.2,10.9
Calistoga,244.0,232.0,2015-2016,2016,95.08196721311475,1600000US0609892,57.5,42.5,4.2,4.0,6.0,7.0,3.4,9.2,16.9,17.1,4.4,6.5,12.0,6.9,2.4,44.4,48.9,47.5,0.1,0.0,2.9,0.2,0.6000000000000001,60534.0,86.6,65.6,41.9,13.4
Calpella,23.0,4.0,2015-2016,2016,17.391304347826086,1600000US0609990,52.5,47.5,3.2,5.9,8.9,9.5,3.4,3.0,20.6,14.0,7.2,1.7,20.6,2.1,0.0,42.5,36.9,59.1,2.1,0.0,0.0,0.0,3.8,53250.0,97.0,56.4,58.3,3.0
Camarillo,3290.0,3112.0,2015-2016,2016,94.58966565349543,1600000US0610046,48.1,51.9,6.0,5.7,6.1,6.1,6.3,13.0,11.4,13.8,7.3,5.5,9.5,6.0,3.2,40.9,24.9,59.5,1.9,0.1,9.9,0.0,6.9,88125.0,93.5,79.1,28.9,6.5
Cambria,160.0,157.0,2015-2016,2016,98.125,1600000US0610074,47.7,52.3,2.9,4.2,3.7,3.6,3.8,6.6,7.2,9.7,6.8,10.9,25.2,11.5,3.9,61.0,20.7,74.7,0.5,0.0,2.2,0.0,3.5,59657.0,90.6,66.9,52.6,9.4
Cameron Park,536.0,504.0,2015-2016,2016,94.02985074626866,1600000US0610256,48.1,51.9,5.3,6.0,7.2,7.9,5.9,10.9,12.1,15.4,7.8,4.6,9.1,4.8,3.1,41.1,13.7,78.5,0.3,0.2,2.6,0.0,9.4,74564.0,96.4,81.6,30.4,3.6
Camino,118.0,112.0,2015-2016,2016,94.91525423728814,1600000US0610270,54.7,45.3,4.5,6.9,4.5,8.3,4.4,8.4,8.5,14.2,10.6,6.8,17.4,1.8,3.5,48.8,6.8,90.3,0.0,0.0,0.6,0.0,3.7,74183.0,97.2,69.8,47.7,2.8
Camp Pendleton North,52.0,49.0,2015-2016,2016,94.23076923076923,1600000US0610559,67.1,32.9,17.8,7.5,5.4,8.3,28.9,24.4,7.0,0.2,0.0,0.0,0.3,0.1,0.0,21.4,27.9,55.2,9.0,0.6,2.4,0.3,9.1,38789.0,100.0,97.3,14.7,0.0
Campbell,2509.0,2320.0,2015-2016,2016,92.46711837385413,1600000US0610345,48.9,51.1,5.3,5.8,5.8,4.9,5.4,17.3,16.3,15.0,6.6,6.1,5.5,3.9,2.0,38.6,18.6,56.8,2.0,0.3,17.5,0.0,9.0,103704.0,93.0,82.3,19.8,7.0
Campo,126.0,123.0,2015-2016,2016,97.61904761904762,1600000US0610508,56.4,43.6,11.4,5.1,2.1,10.2,5.1,13.2,9.9,15.1,8.8,8.5,5.8,2.3,2.7,37.0,29.1,64.1,2.4,2.2,1.0,0.0,2.4,54632.0,89.4,57.1,41.0,10.6
Cantua Creek,60.0,60.0,2015-2016,2016,100.0,1600000US0610816,62.7,37.3,6.5,9.9,8.1,13.8,5.3,7.4,10.1,23.0,9.9,1.8,4.1,0.0,0.0,34.7,97.9,2.1,0.0,0.0,0.0,0.0,0.0,32368.0,68.0,10.4,57.6,32.0
Canyon Lake,62.0,56.0,2015-2016,2016,90.32258064516128,1600000US0610928,52.0,48.0,5.7,4.8,5.4,5.7,4.0,11.0,12.7,16.8,7.5,8.0,10.3,5.8,2.4,45.4,15.0,80.8,0.8,0.3,1.3,0.1,3.2,84015.0,95.2,77.6,30.9,4.8
Capitola,395.0,355.0,2015-2016,2016,89.87341772151899,1600000US0611040,51.0,49.0,5.2,5.4,6.2,4.9,4.3,14.3,14.2,13.2,8.3,6.5,10.2,3.9,3.5,42.6,22.9,64.7,1.4,0.9,4.2,0.0,11.7,73935.0,88.6,71.8,30.3,11.4
Carlsbad,4058.0,3736.0,2015-2016,2016,92.06505667816658,1600000US0611194,48.9,51.1,5.6,6.6,7.0,5.3,4.7,10.9,14.6,16.4,7.0,6.3,8.7,4.5,2.5,42.3,14.1,73.8,1.1,0.1,7.5,0.1,6.1,97145.0,92.7,81.0,22.4,7.3
Carmel Valley Village,697.0,635.0,2015-2016,2016,91.10473457675752,1600000US0611324,46.2,53.8,2.6,3.9,7.0,6.3,4.3,6.6,10.4,11.3,12.9,10.2,15.4,6.2,2.7,53.3,12.1,80.1,0.9,0.0,2.7,0.0,8.2,90813.0,88.0,77.1,27.9,12.0
Carmichael,3555.0,3080.0,2015-2016,2016,86.63853727144867,1600000US0611390,47.2,52.8,5.4,5.1,6.0,5.4,6.0,12.7,12.3,13.7,7.2,7.1,10.0,5.7,3.4,42.6,12.5,71.9,5.6,0.6,3.6,0.5,10.6,58300.0,91.2,68.3,39.0,8.8
Carpinteria,594.0,552.0,2015-2016,2016,92.92929292929293,1600000US0611446,48.1,51.9,4.7,4.1,4.1,5.9,7.4,13.6,12.1,13.4,9.9,7.6,9.4,4.7,3.2,43.5,41.3,52.3,0.3,0.3,4.1,0.0,3.4,72901.0,86.8,68.7,33.7,13.2
Carson,2825.0,2584.0,2015-2016,2016,91.46902654867257,1600000US0611530,48.7,51.3,5.8,5.5,6.0,7.0,8.0,13.9,12.2,14.3,6.7,5.4,8.1,5.5,1.7,38.1,39.9,7.4,20.9,0.3,25.4,2.2,7.699999999999998,73829.0,87.6,62.7,33.3,12.4
Caruthers,356.0,350.0,2015-2016,2016,98.31460674157303,1600000US0611614,45.8,54.2,9.9,6.2,6.8,7.3,13.6,11.9,8.6,12.5,6.0,4.7,9.0,1.7,1.9,28.7,75.8,17.2,0.0,0.0,2.2,0.0,9.4,44649.0,77.8,31.1,57.5,22.2
Castaic,804.0,734.0,2015-2016,2016,91.29353233830845,1600000US0611796,50.2,49.8,6.5,7.5,10.4,9.0,4.6,11.1,13.8,17.5,7.6,5.3,4.0,1.9,1.0,35.9,28.5,55.9,2.9,0.1,9.1,0.3,6.300000000000002,107200.0,94.4,81.2,18.6,5.6
Castro Valley,2425.0,2356.0,2015-2016,2016,97.15463917525773,1600000US0611964,49.1,50.9,6.9,5.9,6.0,5.6,4.4,11.8,13.7,15.5,8.5,6.8,8.3,4.0,2.7,41.6,18.3,44.2,6.0,0.2,25.7,0.8,9.1,87204.0,94.6,79.3,26.9,5.4
Castroville,716.0,708.0,2015-2016,2016,98.88268156424581,1600000US0611978,52.5,47.5,12.4,9.5,11.7,3.7,7.7,19.9,10.2,10.5,5.2,2.5,4.4,1.2,1.0,28.3,90.1,5.9,0.4,0.0,3.0,0.0,1.4,50949.0,77.4,35.1,47.5,22.6
Cathedral City,1683.0,1661.0,2015-2016,2016,98.69281045751634,1600000US0612048,52.9,47.1,6.7,6.8,7.3,7.1,6.3,13.1,13.0,13.0,6.0,5.6,8.9,4.5,1.8,37.1,60.5,31.3,2.4,0.2,4.2,0.1,2.7,41696.0,76.9,43.5,41.8,23.1
Catheys Valley,42.0,31.0,2015-2016,2016,73.80952380952381,1600000US0612062,55.2,44.8,2.1,1.7,2.5,1.1,4.1,11.3,7.6,13.5,10.2,18.9,17.7,8.0,1.2,56.0,5.7,87.6,0.0,1.2,0.0,0.0,11.0,57163.0,88.4,64.2,45.0,11.6
Cayucos,51.0,47.0,2015-2016,2016,92.15686274509804,1600000US0612132,48.1,51.9,4.2,2.1,2.7,6.3,7.6,8.2,8.0,8.4,10.0,11.3,17.1,8.0,6.2,56.3,10.3,84.6,0.0,0.3,3.5,0.0,2.1,58365.0,91.5,77.3,39.8,8.5
Cedarville,47.0,33.0,2015-2016,2016,70.2127659574468,1600000US0612328,53.7,46.3,1.3,1.3,10.0,9.3,1.0,3.0,8.7,21.0,3.3,9.3,19.3,7.7,4.7,51.5,24.0,69.0,0.0,6.0,0.7,0.0,0.6,31250.0,83.0,58.1,49.5,17.0
Ceres,2755.0,2705.0,2015-2016,2016,98.18511796733212,1600000US0612524,50.4,49.6,8.0,8.6,9.0,7.8,8.1,15.3,12.5,12.3,5.0,4.2,4.8,3.3,1.1,30.3,59.7,27.7,2.0,0.5,6.6,0.6,5.5,49518.0,89.1,51.1,45.7,10.9
Cerritos,2301.0,2238.0,2015-2016,2016,97.26205997392438,1600000US0612552,48.3,51.7,4.0,4.8,6.0,6.7,6.4,10.2,12.4,14.3,7.5,7.0,12.0,6.2,2.6,44.7,12.7,15.4,8.1,0.2,60.6,0.1,5.3,95373.0,91.8,75.0,28.4,8.2
Cherry Valley,114.0,114.0,2015-2016,2016,100.0,1600000US0612916,46.8,53.2,3.2,7.6,3.3,6.0,6.1,8.8,6.8,14.9,7.5,5.7,15.7,9.6,5.0,50.7,25.3,64.6,2.2,3.3,3.0,0.0,2.2,49777.0,89.0,52.6,50.6,11.0
Chester,81.0,66.0,2015-2016,2016,81.48148148148148,1600000US0612930,55.4,44.6,6.0,6.4,5.8,3.4,2.6,12.0,10.3,12.2,10.7,12.8,13.7,2.9,1.1,47.5,4.3,89.2,0.1,0.0,0.1,0.0,12.8,48924.0,87.6,62.9,42.9,12.4
Chico,4039.0,3702.0,2015-2016,2016,91.65635058182718,1600000US0613014,49.2,50.8,5.6,5.1,5.0,9.4,17.6,14.2,11.5,9.9,5.2,4.5,6.6,3.5,2.1,29.8,16.3,73.1,2.0,0.4,4.1,0.2,7.6,43148.0,88.7,66.2,33.3,11.3
Chino,3270.0,3172.0,2015-2016,2016,97.00305810397553,1600000US0613210,57.6,42.4,6.3,5.9,5.6,5.9,7.3,16.7,15.5,15.6,6.4,5.0,6.4,2.4,1.0,36.2,52.2,25.7,5.5,0.4,11.7,0.2,8.5,72832.0,86.9,66.7,26.0,13.1
Chino Hills,2992.0,2904.0,2015-2016,2016,97.05882352941177,1600000US0613214,49.2,50.8,5.5,6.4,7.4,7.2,7.6,11.9,13.9,17.0,7.9,5.8,5.4,2.7,1.4,38.1,27.6,32.0,4.0,0.2,33.0,0.0,6.1,97222.0,91.7,77.9,18.9,8.3
Chowchilla,829.0,808.0,2015-2016,2016,97.46682750301568,1600000US0613294,41.6,58.4,5.0,5.0,6.7,6.1,7.5,18.9,17.9,13.9,6.4,3.6,5.9,2.1,0.9,35.3,45.2,38.3,10.0,1.8,1.7,0.4,5.0,35903.0,83.2,36.3,55.0,16.8
Chualar,127.0,124.0,2015-2016,2016,97.63779527559055,1600000US0613364,52.2,47.8,8.7,8.6,9.9,8.6,10.3,16.2,9.6,11.7,7.2,4.1,4.8,0.0,0.0,26.5,98.1,1.7,0.0,0.0,0.0,0.0,0.4,54306.0,75.6,41.0,36.8,24.4
Chula Vista,11949.0,11674.0,2015-2016,2016,97.69855218009876,1600000US0613392,49.5,50.5,6.8,7.4,7.2,7.4,7.4,14.8,13.8,13.7,5.1,4.6,6.3,3.9,1.5,34.1,58.6,18.7,4.3,0.1,14.8,0.5,5.800000000000002,66956.0,88.1,65.8,30.3,11.9
Citrus Heights,1806.0,1569.0,2015-2016,2016,86.87707641196013,1600000US0613588,48.1,51.9,5.7,6.0,5.6,5.4,7.4,16.2,11.8,13.4,7.1,5.9,8.9,4.7,2.0,37.7,18.8,69.4,3.5,0.8,3.7,0.1,7.4,51715.0,88.2,65.6,37.0,11.8
Claremont,1940.0,1857.0,2015-2016,2016,95.72164948453609,1600000US0613756,48.0,52.0,3.7,4.6,6.5,11.6,9.5,9.5,11.1,12.3,6.3,6.2,9.9,5.7,3.0,39.6,24.1,52.5,4.3,0.4,15.5,0.0,6.1,94005.0,94.9,79.6,26.6,5.1
Clarksburg,141.0,137.0,2015-2016,2016,97.16312056737588,1600000US0613784,60.6,39.4,5.7,0.0,20.2,1.9,2.9,17.5,15.6,7.6,13.3,8.4,2.9,2.1,1.9,37.3,26.1,72.4,0.0,0.0,1.5,0.0,0.0,74435.0,100.0,98.5,6.9,0.0
Clayton,539.0,515.0,2015-2016,2016,95.54730983302412,1600000US0613882,48.5,51.5,5.4,4.0,8.0,10.2,5.4,7.0,8.5,19.3,9.0,6.7,10.4,4.4,1.6,45.6,8.2,77.8,0.3,0.8,6.7,0.2,11.9,136946.0,98.9,91.2,22.0,1.1
Clearlake,486.0,464.0,2015-2016,2016,95.47325102880659,1600000US0613945,50.9,49.1,6.4,6.6,7.0,7.5,5.3,11.9,11.1,13.5,9.1,5.6,10.3,4.2,1.5,39.8,24.7,63.7,5.5,3.2,0.1,0.3,4.7,25426.0,85.0,27.2,66.8,15.0
Clearlake Oaks,39.0,34.0,2015-2016,2016,87.17948717948718,1600000US0613966,57.3,42.7,6.6,1.3,2.5,0.5,5.8,6.3,8.3,12.4,14.1,13.0,19.3,7.1,2.9,56.9,6.6,86.9,2.6,1.5,0.0,0.0,4.8,29280.0,87.4,41.4,71.3,12.6
Cloverdale,288.0,283.0,2015-2016,2016,98.26388888888889,1600000US0614190,46.4,53.6,5.2,6.4,8.3,7.0,5.5,12.2,13.8,11.0,5.7,7.2,7.8,7.1,2.7,38.7,33.7,58.0,1.2,2.7,3.1,0.0,2.8,64144.0,91.1,72.5,34.6,8.9
Clovis,6545.0,6340.0,2015-2016,2016,96.86783804430863,1600000US0614218,48.8,51.2,6.5,7.8,8.2,7.4,7.8,13.6,12.9,13.6,5.5,4.7,7.1,3.4,1.6,34.2,28.7,54.7,2.5,0.4,10.4,0.3,5.5,64640.0,91.6,72.7,30.8,8.4
Coachella,2214.0,2206.0,2015-2016,2016,99.63866305329721,1600000US0614260,49.8,50.2,8.8,9.8,9.0,9.7,6.5,17.7,14.0,12.0,4.7,2.5,3.2,1.5,0.6,28.8,97.5,1.6,0.7,0.0,0.1,0.0,0.2,36124.0,74.3,32.9,44.2,25.7
Coalinga,668.0,653.0,2015-2016,2016,97.75449101796407,1600000US0614274,60.9,39.1,6.9,6.0,6.9,7.0,8.8,18.1,16.1,13.6,5.2,4.7,3.8,2.4,0.6,33.2,56.9,31.1,5.8,0.7,2.3,0.4,5.4,51265.0,87.9,56.4,37.6,12.1
Coarsegold,287.0,270.0,2015-2016,2016,94.07665505226481,1600000US0614288,30.8,69.2,0.0,5.3,5.8,7.6,2.4,2.6,10.9,11.6,7.4,10.6,20.5,12.4,2.8,57.6,0.8,87.7,0.0,11.4,0.0,0.0,0.0,37500.0,92.5,53.6,59.2,7.5
Coleville,38.0,36.0,2015-2016,2016,94.73684210526315,1600000US0614484,54.8,45.2,10.2,4.6,0.0,4.6,10.7,32.5,0.0,20.8,5.1,11.7,0.0,0.0,0.0,31.9,21.8,78.2,0.0,0.0,0.0,0.0,0.0,,100.0,100.0,0.0,0.0
