city,enrollment,vaccinated,s_year,vac_pct,geoid
Kenwood,29.0,28.0,2016,96.55172413793103,1600000US0638156
Kerman,1421.0,1384.0,2016,97.39619985925405,1600000US0638226
Kernville,28.0,26.0,2016,92.85714285714286,1600000US0638310
Kettleman City,84.0,82.0,2016,97.61904761904762,1600000US0638394
Keyes,196.0,187.0,2016,95.40816326530613,1600000US0638422
King City,970.0,957.0,2016,98.65979381443299,1600000US0638520
Kings Beach,151.0,132.0,2016,87.41721854304636,1600000US0638548
Kingsburg,918.0,880.0,2016,95.86056644880175,1600000US0638562
Klamath,16.0,15.0,2016,93.75,1600000US0638702
Knights Landing,54.0,49.0,2016,90.74074074074075,1600000US0638800
Knightsen,133.0,128.0,2016,96.2406015037594,1600000US0638772
La Canada Flintridge,1503.0,1455.0,2016,96.8063872255489,1600000US0639003
La Crescenta-Montrose,1940.0,1860.0,2016,95.87628865979381,1600000US0639045
La Habra,2223.0,2169.0,2016,97.57085020242914,1600000US0639290
La Habra Heights,103.0,100.0,2016,97.0873786407767,1600000US0639304
La Honda,13.0,11.0,2016,84.61538461538461,1600000US0639318
La Mesa,3050.0,2942.0,2016,96.45901639344262,1600000US0640004
La Mirada,1511.0,1452.0,2016,96.09530112508273,1600000US0640032
La Palma,1000.0,985.0,2016,98.5,1600000US0640256
La Puente,3716.0,3618.0,2016,97.36275565123789,1600000US0640340
La Quinta,916.0,894.0,2016,97.59825327510917,1600000US0640354
La Selva Beach,29.0,29.0,2016,100.0,1600000US0640508
La Verne,586.0,534.0,2016,91.12627986348123,1600000US0640830
Ladera Ranch,1486.0,1391.0,2016,93.60699865410498,1600000US0639114
Lafayette,1751.0,1691.0,2016,96.57338663620789,1600000US0639122
Laguna Beach,973.0,865.0,2016,88.90030832476874,1600000US0639178
Laguna Hills,459.0,367.0,2016,79.95642701525054,1600000US0639220
Laguna Niguel,2205.0,2006.0,2016,90.97505668934241,1600000US0639248
Laguna Woods,85.0,82.0,2016,96.47058823529412,1600000US0639259
Lake Arrowhead,354.0,329.0,2016,92.93785310734464,1600000US0639444
Lake Elsinore,3083.0,2995.0,2016,97.14563736620175,1600000US0639486
Lake Forest,2675.0,2481.0,2016,92.74766355140187,1600000US0639496
Lake Hughes,46.0,42.0,2016,91.30434782608695,1600000US0639556
Lake Isabella,265.0,249.0,2016,93.9622641509434,1600000US0639570
Lakeport,391.0,377.0,2016,96.41943734015345,1600000US0639710
Lakeside,1873.0,1711.0,2016,91.35077415910304,1600000US0639766
Lakewood,2654.0,2601.0,2016,98.00301431801056,1600000US0639892
Lamont,699.0,680.0,2016,97.28183118741059,1600000US0640088
Lancaster,7297.0,7008.0,2016,96.0394682746334,1600000US0640130
Larkspur,425.0,407.0,2016,95.76470588235294,1600000US0640438
Las Flores (Orange County),370.0,366.0,2016,98.91891891891892,1600000US0640526
Lathrop,839.0,824.0,2016,98.21215733015495,1600000US0640704
Laton,189.0,188.0,2016,99.47089947089947,1600000US0640746
Lawndale,1834.0,1797.0,2016,97.9825517993457,1600000US0640886
Laytonville,89.0,72.0,2016,80.89887640449437,1600000US0640928
Le Grand,113.0,111.0,2016,98.23008849557522,1600000US0641040
Lebec,54.0,48.0,2016,88.88888888888889,1600000US0640956
Lee Vining,28.0,27.0,2016,96.42857142857143,1600000US0640998
Lemon Cove,68.0,67.0,2016,98.52941176470588,1600000US0641110
Lemon Grove,1193.0,1164.0,2016,97.56915339480302,1600000US0641124
Lemoore,1333.0,1303.0,2016,97.74943735933984,1600000US0641152
Lemoore Station,354.0,349.0,2016,98.58757062146893,1600000US0641166
Lennox,1859.0,1830.0,2016,98.4400215169446,1600000US0641180
Lenwood,94.0,90.0,2016,95.74468085106383,1600000US0641194
Leona Valley,15.0,14.0,2016,93.33333333333333,1600000US0641208
Lewiston,24.0,22.0,2016,91.66666666666666,1600000US0641278
Lincoln,1843.0,1681.0,2016,91.20998372219208,1600000US0641474
Linden,146.0,143.0,2016,97.94520547945206,1600000US0641670
Lindsay,1032.0,1010.0,2016,97.86821705426357,1600000US0641712
Litchfield,39.0,38.0,2016,97.43589743589743,1600000US0641782
Littlerock,343.0,329.0,2016,95.91836734693877,1600000US0641880
Live Oak,970.0,908.0,2016,93.6082474226804,1600000US0641922
Live Oak,970.0,908.0,2016,93.6082474226804,1600000US0641936
Livermore,3830.0,3735.0,2016,97.51958224543081,1600000US0641992
Livingston,886.0,880.0,2016,99.32279909706546,1600000US0642006
Lockeford,126.0,123.0,2016,97.61904761904762,1600000US0642104
Lockwood,31.0,26.0,2016,83.87096774193549,1600000US0642146
Lodi,3338.0,3259.0,2016,97.63331336129419,1600000US0642202
Loleta,43.0,43.0,2016,100.0,1600000US0642328
Loma Linda,469.0,453.0,2016,96.58848614072495,1600000US0642370
Lomita,1387.0,1328.0,2016,95.74621485219899,1600000US0642468
Lompoc,1685.0,1654.0,2016,98.16023738872404,1600000US0642524
Lone Pine,71.0,70.0,2016,98.59154929577466,1600000US0642580
Long Beach,19017.0,18281.0,2016,96.12977861913026,1600000US0643000
Loomis,749.0,705.0,2016,94.12550066755674,1600000US0643140
Los Alamitos,2134.0,2091.0,2016,97.98500468603561,1600000US0643224
Los Alamos,72.0,68.0,2016,94.44444444444444,1600000US0643252
Los Altos,2435.0,2327.0,2016,95.564681724846,1600000US0643280
Los Altos Hills,218.0,215.0,2016,98.62385321100918,1600000US0643294
Los Angeles,134197.0,125835.0,2016,93.76886219513104,1600000US0644000
Los Banos,2263.0,2200.0,2016,97.2160848431286,1600000US0644028
Los Gatos,2641.0,2514.0,2016,95.19121544869368,1600000US0644112
Los Molinos,151.0,147.0,2016,97.35099337748345,1600000US0644140
Los Olivos,132.0,115.0,2016,87.12121212121212,1600000US0644168
Los Osos,457.0,422.0,2016,92.34135667396062,1600000US0644182
Lost Hills,164.0,163.0,2016,99.39024390243902,1600000US0644280
Lower Lake,211.0,195.0,2016,92.41706161137441,1600000US0644350
Loyalton,85.0,82.0,2016,96.47058823529412,1600000US0644364
Lucerne,76.0,73.0,2016,96.05263157894737,1600000US0644406
Lucerne Valley,139.0,130.0,2016,93.5251798561151,1600000US0644420
Lynwood,3927.0,3851.0,2016,98.0646804176216,1600000US0644574
Madera,5173.0,5045.0,2016,97.52561376377345,1600000US0645022
Madison,37.0,37.0,2016,100.0,1600000US0645064
Magalia,223.0,203.0,2016,91.03139013452915,1600000US0645120
Malibu,608.0,513.0,2016,84.375,1600000US0645246
Mammoth Lakes,271.0,241.0,2016,88.92988929889299,1600000US0645358
Manhattan Beach,2669.0,2570.0,2016,96.2907455976021,1600000US0645400
Manteca,3244.0,3157.0,2016,97.31812577065352,1600000US0645484
Maricopa,43.0,42.0,2016,97.67441860465115,1600000US0645736
Marin City,48.0,47.0,2016,97.91666666666666,1600000US0645820
Marina,558.0,552.0,2016,98.9247311827957,1600000US0645778
Marina del Rey,154.0,133.0,2016,86.36363636363636,1600000US0645806
Mariposa,230.0,200.0,2016,86.95652173913044,1600000US0645932
Martinez,1431.0,1409.0,2016,98.46261355695319,1600000US0646114
Marysville,1321.0,1241.0,2016,93.94398183194551,1600000US0646170
Mather,161.0,151.0,2016,93.7888198757764,1600000US0646226
Maxwell,62.0,62.0,2016,100.0,1600000US0646338
Maywood,943.0,910.0,2016,96.50053022269353,1600000US0646492
McArthur,68.0,67.0,2016,98.52941176470588,1600000US0644700
McFarland,734.0,714.0,2016,97.27520435967303,1600000US0644826
McKinleyville,436.0,408.0,2016,93.57798165137615,1600000US0644910
Meadow Vista,160.0,139.0,2016,86.875,1600000US0646632
Mecca,482.0,477.0,2016,98.96265560165975,1600000US0646660
Mendocino,89.0,62.0,2016,69.66292134831461,1600000US0646814
Mendota,746.0,745.0,2016,99.86595174262735,1600000US0646828
Menifee,3105.0,2969.0,2016,95.61996779388083,1600000US0646842
Menlo Park,2640.0,2559.0,2016,96.93181818181819,1600000US0646870
Mentone,133.0,126.0,2016,94.73684210526315,1600000US0646884
Merced,4798.0,4642.0,2016,96.74864526886202,1600000US0646898
Middletown,274.0,241.0,2016,87.95620437956204,1600000US0647332
Midway City,427.0,423.0,2016,99.06323185011709,1600000US0647430
Mill Valley,1586.0,1482.0,2016,93.44262295081968,1600000US0647710
Millbrae,826.0,811.0,2016,98.18401937046005,1600000US0647486
Millville,75.0,63.0,2016,84.0,1600000US0647724
Milpitas,4634.0,4521.0,2016,97.5615019421666,1600000US0647766
Miranda,60.0,34.0,2016,56.666666666666664,1600000US0648060
Mission Hills,200.0,194.0,2016,97.0,1600000US0648186
Mission Viejo,4386.0,4101.0,2016,93.50205198358414,1600000US0648256
Modesto,11791.0,11334.0,2016,96.12416249681961,1600000US0648354
Mojave,175.0,157.0,2016,89.71428571428571,1600000US0648452
Mokelumne Hill,13.0,13.0,2016,100.0,1600000US0648480
Monrovia,1409.0,1367.0,2016,97.01916252661462,1600000US0648648
Montague,136.0,124.0,2016,91.17647058823529,1600000US0648690
Montara,60.0,53.0,2016,88.33333333333333,1600000US0648760
Montclair,2095.0,2062.0,2016,98.42482100238664,1600000US0648788
Monte Rio,50.0,43.0,2016,86.0,1600000US0648928
Montebello,2509.0,2412.0,2016,96.13391789557593,1600000US0648816
Monterey,1100.0,1050.0,2016,95.45454545454545,1600000US0648872
Monterey Park,2092.0,2006.0,2016,95.88910133843213,1600000US0648914
Montgomery Creek,11.0,10.0,2016,90.9090909090909,1600000US0648998
Moorpark,1500.0,1450.0,2016,96.66666666666667,1600000US0649138
Moraga,930.0,892.0,2016,95.91397849462365,1600000US0649187
Moreno Valley,8337.0,8116.0,2016,97.34916636679861,1600000US0649270
Morgan Hill,2030.0,1888.0,2016,93.00492610837439,1600000US0649278
Morongo Valley,39.0,38.0,2016,97.43589743589743,1600000US0649348
Morro Bay,140.0,133.0,2016,95.0,1600000US0649362
Mount Hermon,32.0,27.0,2016,84.375,1600000US0649796
Mount Shasta,276.0,223.0,2016,80.79710144927536,1600000US0649852
Mountain House,852.0,806.0,2016,94.60093896713614,1600000US0649582
Mountain View,6260.0,5802.0,2016,92.68370607028754,1600000US0649651
Mountain View,6260.0,5802.0,2016,92.68370607028754,1600000US0649670
Murphys,50.0,43.0,2016,86.0,1600000US0650034
Murrieta,5668.0,5394.0,2016,95.16584333098095,1600000US0650076
Muscoy,47.0,46.0,2016,97.87234042553192,1600000US0650132
Napa,3821.0,3671.0,2016,96.0743260926459,1600000US0650258
National City,2616.0,2585.0,2016,98.81498470948013,1600000US0650398
Needles,213.0,205.0,2016,96.24413145539906,1600000US0650734
Nevada City,719.0,498.0,2016,69.26286509040334,1600000US0650874
New Cuyama,41.0,41.0,2016,100.0,1600000US0651028
Newark,2311.0,2280.0,2016,98.65858935525746,1600000US0650916
Newcastle,241.0,202.0,2016,83.81742738589212,1600000US0651000
Newell,16.0,15.0,2016,93.75,1600000US0651042
Newman,633.0,597.0,2016,94.3127962085308,1600000US0651140
Newport Beach,3220.0,2946.0,2016,91.49068322981367,1600000US0651182
Niland,20.0,20.0,2016,100.0,1600000US0651392
Nipomo,390.0,352.0,2016,90.25641025641026,1600000US0651476
Norco,1095.0,1067.0,2016,97.44292237442922,1600000US0651560
North Highlands,1744.0,1484.0,2016,85.09174311926606,1600000US0651924
North Shore,31.0,27.0,2016,87.09677419354838,1600000US0652302
North Tustin,106.0,91.0,2016,85.84905660377359,1600000US0652379
Norwalk,3655.0,3558.0,2016,97.34610123119015,1600000US0652526
Novato,2303.0,2219.0,2016,96.35258358662614,1600000US0652582
Nuevo,482.0,470.0,2016,97.5103734439834,1600000US0652624
Oak Park,739.0,713.0,2016,96.48173207036535,1600000US0653116
Oak View,74.0,67.0,2016,90.54054054054053,1600000US0653182
Oakdale,1250.0,1203.0,2016,96.24000000000001,1600000US0652694
Oakhurst,319.0,291.0,2016,91.22257053291536,1600000US0652764
Oakland,14143.0,13640.0,2016,96.44347026797709,1600000US0653000
Oakley,1657.0,1624.0,2016,98.0084490042245,1600000US0653070
Occidental,72.0,57.0,2016,79.16666666666666,1600000US0653266
Oceano,210.0,194.0,2016,92.38095238095238,1600000US0653294
Oceanside,7625.0,7224.0,2016,94.74098360655738,1600000US0653322
Ojai,917.0,737.0,2016,80.37077426390404,1600000US0653476
Olivehurst,1088.0,1048.0,2016,96.32352941176471,1600000US0653714
Ontario,6764.0,6613.0,2016,97.76759314015375,1600000US0653896
Orange,5064.0,4911.0,2016,96.97867298578198,1600000US0653980
Orange Cove,733.0,726.0,2016,99.0450204638472,1600000US0654008
Orangevale,1582.0,1428.0,2016,90.2654867256637,1600000US0654092
Orcutt,138.0,132.0,2016,95.65217391304348,1600000US0654120
Orinda,917.0,889.0,2016,96.94656488549617,1600000US0654232
Orland,591.0,572.0,2016,96.78510998307954,1600000US0654274
Orosi,768.0,763.0,2016,99.34895833333334,1600000US0654372
Oroville,1913.0,1825.0,2016,95.39989545216937,1600000US0654386
Oxnard,10688.0,10434.0,2016,97.62350299401199,1600000US0654652
Pacific Grove,529.0,476.0,2016,89.98109640831758,1600000US0654848
Pacifica,1310.0,1254.0,2016,95.72519083969465,1600000US0654806
Pala,18.0,16.0,2016,88.88888888888889,1600000US0655058
Palermo,213.0,212.0,2016,99.53051643192488,1600000US0655086
Palm Desert,1833.0,1751.0,2016,95.52645935624659,1600000US0655184
Palm Springs,1641.0,1551.0,2016,94.51553930530164,1600000US0655254
Palmdale,7855.0,7653.0,2016,97.42838956078931,1600000US0655156
Palo Alto,4477.0,4243.0,2016,94.7732856823766,1600000US0655282
Palo Cedro,325.0,291.0,2016,89.53846153846153,1600000US0655296
Palos Verdes Estates,978.0,937.0,2016,95.8077709611452,1600000US0655380
Paradise,1634.0,1488.0,2016,91.06487148102815,1600000US0655520
Paradise,1634.0,1488.0,2016,91.06487148102815,1600000US0655528
Paramount,2203.0,2164.0,2016,98.2296867907399,1600000US0655618
Parlier,938.0,931.0,2016,99.25373134328358,1600000US0655856
Pasadena,6503.0,6194.0,2016,95.24834691680762,1600000US0656000
Patterson,1333.0,1301.0,2016,97.59939984996248,1600000US0656112
Penn Valley,182.0,163.0,2016,89.56043956043956,1600000US0656518
Penngrove,127.0,119.0,2016,93.7007874015748,1600000US0656476
Penryn,52.0,50.0,2016,96.15384615384616,1600000US0656546
Perris,4993.0,4910.0,2016,98.33767274183857,1600000US0656700
Pescadero,65.0,62.0,2016,95.38461538461539,1600000US0656756
Petaluma,3100.0,2915.0,2016,94.03225806451613,1600000US0656784
Phelan,1107.0,1036.0,2016,93.5862691960253,1600000US0656826
Pico Rivera,2383.0,2338.0,2016,98.11162400335711,1600000US0656924
Piedmont,515.0,506.0,2016,98.25242718446601,1600000US0656938
Pine Grove,52.0,48.0,2016,92.3076923076923,1600000US0657148
Pine Valley,16.0,16.0,2016,100.0,1600000US0657260
Pinole,717.0,708.0,2016,98.74476987447699,1600000US0657288
Pinon Hills,87.0,75.0,2016,86.20689655172413,1600000US0657302
Pioneer,73.0,64.0,2016,87.67123287671232,1600000US0657330
Piru,64.0,64.0,2016,100.0,1600000US0657372
Pismo Beach,463.0,440.0,2016,95.03239740820734,1600000US0657414
Pittsburg,2826.0,2784.0,2016,98.51380042462846,1600000US0657456
Pixley,281.0,279.0,2016,99.28825622775801,1600000US0657512
Placentia,2502.0,2449.0,2016,97.88169464428456,1600000US0657526
Placerville,1851.0,1569.0,2016,84.76499189627229,1600000US0657540
Planada,317.0,315.0,2016,99.36908517350159,1600000US0657582
Pleasant Hill,2361.0,2309.0,2016,97.7975434138077,1600000US0657764
Pleasanton,4079.0,3991.0,2016,97.84260848247119,1600000US0657792
Plumas Lake,364.0,362.0,2016,99.45054945054946,1600000US0657829
Plymouth,62.0,60.0,2016,96.7741935483871,1600000US0657834
Point Arena,96.0,84.0,2016,87.5,1600000US0657876
Point Reyes Station,27.0,27.0,2016,100.0,1600000US0657960
Pollock Pines,218.0,212.0,2016,97.24770642201835,1600000US0658030
Pomona,5458.0,5352.0,2016,98.05789666544523,1600000US0658072
Port Hueneme,607.0,575.0,2016,94.72817133443164,1600000US0658296
Porterville,3813.0,3735.0,2016,97.9543666404406,1600000US0658240
Portola,154.0,143.0,2016,92.85714285714286,1600000US0658352
Portola Valley,384.0,370.0,2016,96.35416666666666,1600000US0658380
Potrero,84.0,81.0,2016,96.42857142857143,1600000US0658478
Potter Valley,86.0,75.0,2016,87.20930232558139,1600000US0658506
Poway,3362.0,3249.0,2016,96.63890541344438,1600000US0658520
Princeton,20.0,20.0,2016,100.0,1600000US0658758
Prunedale,22.0,21.0,2016,95.45454545454545,1600000US0658870
Quartz Hill,366.0,354.0,2016,96.72131147540983,1600000US0659052
Quincy,195.0,171.0,2016,87.6923076923077,1600000US0659080
Rail Road Flat,10.0,9.0,2016,90.0,1600000US0659220
Rainbow,67.0,66.0,2016,98.50746268656717,1600000US0659248
Raisin City,96.0,93.0,2016,96.875,1600000US0659290
Ramona,1283.0,1214.0,2016,94.6219797349961,1600000US0659346
Rancho Cordova,2213.0,2066.0,2016,93.35743334839584,1600000US0659444
Rancho Cucamonga,7058.0,6865.0,2016,97.26551431000283,1600000US0659451
Rancho Mirage,138.0,132.0,2016,95.65217391304348,1600000US0659500
Rancho Murieta,55.0,53.0,2016,96.36363636363636,1600000US0659506
Rancho Palos Verdes,2393.0,2266.0,2016,94.69285415796071,1600000US0659514
Rancho Santa Fe,558.0,500.0,2016,89.6057347670251,1600000US0659584
Rancho Santa Margarita,2506.0,2317.0,2016,92.45810055865921,1600000US0659587
Red Bluff,1125.0,1089.0,2016,96.8,1600000US0659892
Redding,4265.0,3784.0,2016,88.72215709261431,1600000US0659920
Redlands,4644.0,4397.0,2016,94.68130921619293,1600000US0659962
Redondo Beach,2940.0,2788.0,2016,94.82993197278911,1600000US0660018
Redway,97.0,79.0,2016,81.44329896907216,1600000US0660088
Redwood City,3713.0,3638.0,2016,97.98007002423917,1600000US0660102
Redwood Valley,110.0,108.0,2016,98.18181818181819,1600000US0660214
Reedley,1532.0,1516.0,2016,98.9556135770235,1600000US0660242
Rialto,4831.0,4761.0,2016,98.55102463258125,1600000US0660466
Richgrove,294.0,293.0,2016,99.65986394557824,1600000US0660606
Richmond,3591.0,3525.0,2016,98.16207184628237,1600000US0660620
Ridgecrest,1392.0,1297.0,2016,93.17528735632183,1600000US0660704
Rio Dell,87.0,81.0,2016,93.10344827586206,1600000US0660900
Rio Linda,863.0,765.0,2016,88.64426419466976,1600000US0660942
Rio Oso,52.0,50.0,2016,96.15384615384616,1600000US0660970
Rio Vista,209.0,202.0,2016,96.65071770334929,1600000US0660984
Ripon,905.0,846.0,2016,93.48066298342542,1600000US0661026
Riverbank,749.0,708.0,2016,94.5260347129506,1600000US0661068
Riverdale,334.0,321.0,2016,96.10778443113772,1600000US0661096
Riverside,14882.0,14440.0,2016,97.02996909017605,1600000US0662000
Robbins,32.0,32.0,2016,100.0,1600000US0662168
Rocklin,2891.0,2554.0,2016,88.34313386371497,1600000US0662364
Rodeo,420.0,415.0,2016,98.80952380952381,1600000US0662490
Rohnert Park,1244.0,1179.0,2016,94.77491961414792,1600000US0662546
Rolling Hills Estates,676.0,617.0,2016,91.27218934911244,1600000US0662644
Romoland,489.0,475.0,2016,97.13701431492842,1600000US0662756
Rosamond,569.0,536.0,2016,94.20035149384886,1600000US0662826
Rosemead,2457.0,2440.0,2016,99.3080993080993,1600000US0662896
Roseville,6054.0,5661.0,2016,93.50842418235878,1600000US0662938
Ross,151.0,149.0,2016,98.67549668874173,1600000US0662980
Rossmoor,28.0,27.0,2016,96.42857142857143,1600000US0663050
Rowland Heights,1401.0,1373.0,2016,98.00142755174875,1600000US0663218
Running Springs,83.0,75.0,2016,90.36144578313254,1600000US0663316
Rutherford,58.0,49.0,2016,84.48275862068965,1600000US0663400
Sacramento,27109.0,25537.0,2016,94.20118779741046,1600000US0664000
Salida,680.0,661.0,2016,97.20588235294117,1600000US0664210
Salinas,9148.0,8907.0,2016,97.36554438128553,1600000US0664224
Salton City,184.0,178.0,2016,96.73913043478261,1600000US0664294
San Andreas,136.0,106.0,2016,77.94117647058823,1600000US0664420
San Anselmo,691.0,643.0,2016,93.05354558610709,1600000US0664434
San Ardo,19.0,19.0,2016,100.0,1600000US0664476
San Bernardino,11170.0,10873.0,2016,97.34109221128021,1600000US0665000
San Bruno,1753.0,1712.0,2016,97.66115231032516,1600000US0665028
San Buenaventura (Ventura),5077.0,4717.0,2016,92.90919834547961,1600000US0665042
San Carlos,1430.0,1393.0,2016,97.41258741258741,1600000US0665070
San Clemente,2640.0,2423.0,2016,91.78030303030303,1600000US0665084
San Diego,51764.0,49779.0,2016,96.16528861757206,1600000US0666000
San Dimas,1216.0,1168.0,2016,96.05263157894737,1600000US0666070
San Fernando,1953.0,1867.0,2016,95.59651817716333,1600000US0666140
San Francisco,24843.0,23636.0,2016,95.14148854808195,1600000US0667000
San Gabriel,2075.0,2019.0,2016,97.3012048192771,1600000US0667042
San Geronimo,81.0,70.0,2016,86.41975308641975,1600000US0667070
San Jacinto,2286.0,2221.0,2016,97.15660542432197,1600000US0667112
San Joaquin,314.0,310.0,2016,98.72611464968153,1600000US0667126
San Jose,40786.0,39473.0,2016,96.78075810327073,1600000US0668000
