county,city,vac_info_type,enrollment,vaccinated,year
San Bernardino,Yucaipa,7thGradeData,3893.0,3820.0,2011-2012
San Bernardino,Yucaipa,ChildCareData,404.0,389.0,2011-2012
San Bernardino,Yucaipa,KindergartenData,724.0,656.0,2011-2012
San Bernardino,Yucca Valley,7thGradeData,2352.0,2207.0,2011-2012
San Bernardino,Yucca Valley,ChildCareData,253.0,241.0,2011-2012
San Bernardino,Yucca Valley,KindergartenData,232.0,220.0,2011-2012
San Diego,Alpine,7thGradeData,497.0,474.0,2011-2012
San Diego,Alpine,ChildCareData,139.0,131.0,2011-2012
San Diego,Alpine,KindergartenData,233.0,191.0,2011-2012
San Diego,Bonita,ChildCareData,86.0,82.0,2011-2012
San Diego,Bonita,KindergartenData,200.0,197.0,2011-2012
San Diego,Bonsall,7thGradeData,332.0,322.0,2011-2012
San Diego,Bonsall,ChildCareData,39.0,37.0,2011-2012
San Diego,Bonsall,KindergartenData,169.0,158.0,2011-2012
San Diego,Borrego Springs,7thGradeData,309.0,286.0,2011-2012
San Diego,Borrego Springs,ChildCareData,60.0,60.0,2011-2012
San Diego,Borrego Springs,KindergartenData,29.0,25.0,2011-2012
San Diego,Boulevard,7thGradeData,39.0,36.0,2011-2012
San Diego,Boulevard,ChildCareData,25.0,21.0,2011-2012
San Diego,Camp Pendleton North,ChildCareData,42.0,38.0,2011-2012
San Diego,Camp Pendleton North,KindergartenData,176.0,175.0,2011-2012
San Diego,Campo,7thGradeData,261.0,254.0,2011-2012
San Diego,Campo,ChildCareData,23.0,21.0,2011-2012
