facility_num,county,is_public,city,facility_name,enrollment,n,pct,vac_info_type,reported
13414849,Alameda,PUBLIC,Hayward,LI'L ANGELS AT RUUS,61,58,95,ChildCareData,Y
13422020,Alameda,PRIVATE,Hayward,LIL ANGELS CENTERS FOR EARLY EDUCATION,28,26,95,ChildCareData,Y
13420919,Alameda,PRIVATE,Fremont,"LIL GENIUS KID - FREMONT BLVD I, THE",27,25,95,ChildCareData,Y
13421342,Alameda,PRIVATE,Fremont,"LIL GENIUS KID - FREMONT BLVD II, THE",20,19,95,ChildCareData,Y
10200389,Alameda,PRIVATE,Piedmont,LINDA BEACH COOPERATIVE PLAY SCHOOL,43,40,95,ChildCareData,Y
13420536,Alameda,PRIVATE,Newark,LITTLE FLOWERS LEARNING CENTER,85,83,98,ChildCareData,Y
13420906,Alameda,PRIVATE,Fremont,LITTLE FLOWERS MONTESSORI,117,115,99,ChildCareData,Y
13420578,Alameda,PRIVATE,Newark,LITTLE FLOWERS MONTESSORI,59,57,98,ChildCareData,Y
13420907,Alameda,PRIVATE,Pleasanton,LITTLE FLOWERS MONTESSORI,123,121,99,ChildCareData,Y
13420945,Alameda,PRIVATE,Pleasanton,LITTLE FLOWERS MONTESSORI - BERNAL,98,96,98,ChildCareData,Y
13418197,Alameda,PRIVATE,Fremont,"LITTLE FLOWERS MONTESSORI, INC",214,211,99,ChildCareData,Y
13421403,Alameda,PRIVATE,Dublin,LITTLE HEARTS LEARNING CENTER (DBA SAFARI KIDS),25,23,95,ChildCareData,Y
10215677,Alameda,PRIVATE,Fremont,"LITTLE MUD PUDDLES LEARNING CENTER, THE",84,82,98,ChildCareData,Y
13419407,Alameda,PRIVATE,Alameda,LITTLE SEEDS CHILDREN'S CENTER,39,37,95,ChildCareData,Y
13417102,Alameda,PRIVATE,Oakland,LITTLE SPROUTS PRESCHOOL,22,20,95,ChildCareData,Y
13412488,Alameda,PRIVATE,Oakland,LITTLE STARS PRESCHOOL,43,40,95,ChildCareData,Y
13419418,Alameda,PRIVATE,Castro Valley,LITTLE SUNSHINE LEARNING CENTER,61,59,98,ChildCareData,Y
13421998,Alameda,PRIVATE,Fremont,LITTLE TREE MONTESSORI INTERNATIONAL SCHOOL,83,81,98,ChildCareData,Y
13418159,Alameda,PRIVATE,Albany,LITTLE VILLAGE PRESCHOOL,25,23,95,ChildCareData,Y
10211015,Alameda,PRIVATE,Livermore,LIVERMORE PLAYSCHOOL,93,91,98,ChildCareData,Y
10210116,Alameda,PRIVATE,Livermore,LLESA CHILDREN'S CENTER,48,45,95,ChildCareData,Y
10211701,Alameda,PRIVATE,San Lorenzo,LOLLIPOP LANE PRE-SCHOOL,107,105,98,ChildCareData,Y
13418094,Alameda,PRIVATE,Pleasanton,LOVE AND CARE PRESCHOOL,25,23,95,ChildCareData,Y
13418182,Alameda,PRIVATE,Alameda,LUNA'S MONTESSORI BILINGUAL SCHOOL,45,41,91,ChildCareData,Y
10206141,Alameda,PUBLIC,Oakland,MERRITT COLLEGE CHILDREN'S CENTER,44,41,95,ChildCareData,Y
13421354,Alameda,PRIVATE,Berkeley,MI MUNDO PRESCHOOL,28,26,93,ChildCareData,Y
10213815,Alameda,PRIVATE,Oakland,MILLS COLLEGE CHILDREN'S SCHOOL,57,55,98,ChildCareData,Y
13417530,Alameda,PRIVATE,Fremont,MISSION VALLEY MONTESSORI CHILDREN'S LRNG. CENT.,155,153,99,ChildCareData,Y
10211112,Alameda,PRIVATE,Berkeley,MODEL SCHOOL COMPREHENSIVE HUMANISTIC LEARNING CTR,64,62,98,ChildCareData,Y
10216398,Alameda,PRIVATE,Oakland,MONTCLAIR COMMUNITY PLAY CENTER,36,34,95,ChildCareData,Y
13412618,Alameda,PRIVATE,Fremont,MONTESSORI CHILDREN'S CENTER,108,106,99,ChildCareData,Y
10203130,Alameda,PRIVATE,Hayward,MONTESSORI CHILDREN'S HOUSE OF HAYWARD,67,65,98,ChildCareData,Y
10210446,Alameda,PRIVATE,Berkeley,MONTESSORI FAMILY SCHOOL,32,30,95,ChildCareData,Y
13416606,Alameda,PRIVATE,Castro Valley,MONTESSORI SCHOOL AT FIVE CANYONS,80,78,98,ChildCareData,Y
10213903,Alameda,PRIVATE,San Leandro,MONTESSORI SCHOOL AT WASHINGTON AVENUE,111,109,99,ChildCareData,Y
13412388,Alameda,PRIVATE,Fremont,MONTESSORI SCHOOL OF CENTERVILLE,38,36,95,ChildCareData,Y
13412901,Alameda,PRIVATE,Fremont,MONTESSORI SCHOOL OF FREMONT,106,104,99,ChildCareData,Y
13421404,Alameda,PRIVATE,Fremont,MONTESSORI SCHOOL OF FREMONT - CHILDRENS HOUSE,37,35,95,ChildCareData,Y
13420932,Alameda,PRIVATE,Newark,MONTESSORI SCHOOL OF NEWARK,35,33,95,ChildCareData,Y
13421974,Alameda,PRIVATE,Pleasanton,MONTESSORI SCHOOL OF PLEASANTON,103,100,97,ChildCareData,Y
13422063,Alameda,PRIVATE,San Leandro,MONTESSORI SCHOOL OF SAN LEANDRO,120,118,99,ChildCareData,Y
10216686,Alameda,PRIVATE,Berkeley,"MONTEVERDE SCHOOL, THE",38,36,95,ChildCareData,Y
10208784,Alameda,PRIVATE,Oakland,MOUNTAIN BOULEVARD MONTESSORI SCHOOL,45,42,95,ChildCareData,Y
10212123,Alameda,PRIVATE,Berkeley,MUSTARD SEED PRESCHOOL,63,61,98,ChildCareData,Y
10212497,Alameda,PRIVATE,Oakland,MY OWN MONTESSORI SCHOOL,28,26,95,ChildCareData,Y
13421978,Alameda,PRIVATE,Fremont,"NATURE'S GIFT PRESCHOOL, LLC",48,45,95,ChildCareData,Y
10209783,Alameda,PRIVATE,Livermore,NEW HORIZONS PRESCHOOL AND DAY CARE,31,29,95,ChildCareData,Y
10215940,Alameda,PRIVATE,Berkeley,"NEW SCHOOL OF BERKELEY, THE",48,45,95,ChildCareData,Y
10214949,Alameda,PUBLIC,Newark,NEWARK COMMUNITY CENTER ANNEX,38,36,95,ChildCareData,Y
10205758,Alameda,PRIVATE,Berkeley,NIA HOUSE LEARNING CENTER,66,57,86,ChildCareData,Y
13411568,Alameda,PRIVATE,San Leandro,NOAH'S ARK PRESCHOOL,24,22,95,ChildCareData,Y
13417788,Alameda,PRIVATE,Oakland,NORTHERN LIGHT SCHOOL,24,22,92,ChildCareData,Y
13422068,Alameda,PRIVATE,Dublin,NURTURE KIDS MONTESSORI,34,32,94,ChildCareData,Y
13413922,Alameda,PRIVATE,Fremont,NURTURE KIDS PRESCHOOL,53,51,98,ChildCareData,Y
13415387,Alameda,HEAD START,Oakland,OAKLAND HEAD START - 85TH AVENUE CENTER,48,45,95,ChildCareData,Y
10216109,Alameda,HEAD START,Oakland,OAKLAND HEAD START - BROOKFIELD,32,30,94,ChildCareData,Y
10215403,Alameda,HEAD START,Oakland,OAKLAND HEAD START - EASTMONT MALL,32,30,94,ChildCareData,Y
10205652,Alameda,HEAD START,Oakland,OAKLAND HEAD START - FANNIE WALL,20,19,95,ChildCareData,Y
10212475,Alameda,HEAD START,Oakland,OAKLAND HEAD START - SAN ANTONIO,24,22,95,ChildCareData,Y
13410064,Alameda,HEAD START,Oakland,OAKLAND HEAD START - SUNGATE,29,27,95,ChildCareData,Y
10214163,Alameda,PRIVATE,Oakland,OAKLAND MONTESSORI SCHOOL,33,31,95,ChildCareData,Y
13418976,Alameda,PRIVATE,San Leandro,OUR FUTURE TOTS,78,76,98,ChildCareData,Y
13415043,Alameda,PRIVATE,Livermore,OUR SAVIOR LUTHERAN EARLY CHILDHOOD DEV. CTR.,104,102,99,ChildCareData,Y
10204114,Alameda,PRIVATE,Fremont,OUR SAVIOR LUTHERAN PRESCHOOL,43,40,95,ChildCareData,Y
13418180,Alameda,PUBLIC,Oakland,OUSD - ACORN/WOODLAND,28,26,95,ChildCareData,Y
10206130,Alameda,PUBLIC,Oakland,OUSD - HIGHLAND,20,19,95,ChildCareData,Y
10206139,Alameda,PUBLIC,Oakland,OUSD - STONEHURST,21,19,95,ChildCareData,Y
13422003,Alameda,PUBLIC,Oakland,OUSD - UNITED NATION CHILD DEVELOPMENT CENTER,38,36,95,ChildCareData,Y
13421380,Alameda,PRIVATE,Newark,PARKSIDE PRESCHOOL,45,41,91,ChildCareData,Y
13419405,Alameda,PRIVATE,Alameda,PETER PAN ACADEMY,51,49,98,ChildCareData,Y
10205610,Alameda,PRIVATE,Oakland,PETER PAN CO-OP NURSERY SCHOOL MAXWELL HOUSE,35,33,95,ChildCareData,Y
13419403,Alameda,PRIVATE,Alameda,PETER PAN SCHOOL,96,94,98,ChildCareData,Y
13414727,Alameda,PRIVATE,Piedmont,PIEDMONT PLAY SCHOOL,22,20,95,ChildCareData,Y
13421337,Alameda,PRIVATE,Pleasanton,PLEASANTON BILINGUAL MONTESSORI SCHOOL,90,88,98,ChildCareData,Y
13415769,Alameda,PUBLIC,Fremont,PRECIOUS TIME CHRISTIAN PRESCHOOL,49,46,95,ChildCareData,Y
13421388,Alameda,PRIVATE,Pleasanton,PRIMROSE SCHOOL OF PLEASANTON,113,111,99,ChildCareData,Y
13418186,Alameda,PRIVATE,Fremont,PRINCE OF PEACE PRESCHOOL,116,114,98,ChildCareData,Y
13414632,Alameda,PRIVATE,San Leandro,"PRINCIPLED ACADEMY, THE",26,24,95,ChildCareData,Y
13422059,Alameda,PUBLIC,Pleasanton,PUSD - STEAM PRESCHOOL,27,25,95,ChildCareData,Y
13411303,Alameda,PRIVATE,Pleasanton,"QUARRY LANE SCHOOL, THE",222,219,99,ChildCareData,Y
13417681,Alameda,PRIVATE,Pleasanton,"QUARRY LANE SCHOOL, THE",133,131,98,ChildCareData,Y
13416659,Alameda,PRIVATE,Castro Valley,"REDWOOD FOREST PRESCHOOLS, INC.",98,95,97,ChildCareData,Y
10214382,Alameda,PRIVATE,Oakland,"RENAISSANCE SCHOOL, THE",78,72,92,ChildCareData,Y
10210783,Alameda,PRIVATE,Dublin,RESURRECTION LUTHERAN PRESCHOOL,72,70,98,ChildCareData,Y
13420950,Alameda,PRIVATE,Alameda,RISING STAR MONTESSORI CHILDREN'S COTTAGE,39,37,95,ChildCareData,Y
13420949,Alameda,PRIVATE,Alameda,RISING STAR MONTESSORI SCHOOL,68,66,98,ChildCareData,Y
13418056,Alameda,PRIVATE,Oakland,ROCKRIDGE LITTLE SCHOOL,42,39,95,ChildCareData,Y
13420925,Alameda,PRIVATE,Oakland,ROCKRIDGE LITTLE SCHOOL 2,31,29,95,ChildCareData,Y
10213520,Alameda,PRIVATE,Oakland,ROCKRIDGE MONTESSORI SCHOOL,35,33,95,ChildCareData,Y
13417669,Alameda,PRIVATE,Oakland,ROCKRIDGE MONTESSORI SCHOOL,52,50,98,ChildCareData,Y
13419399,Alameda,PRIVATE,Livermore,ROOM TO GROW,44,41,95,ChildCareData,Y
13418990,Alameda,PRIVATE,Oakland,"ROOM TO GROW PRESCHOOL, THE",24,22,95,ChildCareData,Y
13417305,Alameda,HEAD START,Oakland,S.S.U.C. - DE COLORES HEADSTART & EARLY HEADSTART,156,154,99,ChildCareData,Y
13412308,Alameda,HEAD START,Oakland,S.S.U.C. - FOOTHILL SQUARE CHILD CENTER,52,50,98,ChildCareData,Y
13418080,Alameda,HEAD START,Oakland,S.S.U.C. - FRUITVALE HEAD START,48,45,95,ChildCareData,Y
13422058,Alameda,PRIVATE,Hayward,SAFARI KID - HAYWARD,32,30,95,ChildCareData,Y
13421339,Alameda,PRIVATE,Fremont,SAFARI KID - MISSION,31,29,95,ChildCareData,Y
13420972,Alameda,PRIVATE,Newark,SAFARI KID LEARNING CENTER,33,31,95,ChildCareData,Y
129569,Alameda,PUBLIC,Hayward,SAN LORENZO UNIFIED PRESCHOOL,26,24,92,ChildCareData,Y
13420914,Alameda,PRIVATE,Dublin,SCHOOL OF IMAGINATION,153,151,99,ChildCareData,Y
13411352,Alameda,PRIVATE,Fremont,SCRIBBLES LEARNING CENTER,63,61,98,ChildCareData,Y
13415259,Alameda,PRIVATE,Alameda,SEEDLING CHILD MONTESSORI SCHOOL,30,28,95,ChildCareData,Y
10200592,Alameda,PRIVATE,Oakland,SEQUOIA NURSERY SCHOOL,34,31,91,ChildCareData,Y
13413946,Alameda,PRIVATE,Pleasanton,SHINING LIGHT PRESCHOOL,125,123,99,ChildCareData,Y
13416409,Alameda,PRIVATE,Fremont,SHINING STAR MONTESSORI,37,35,95,ChildCareData,Y
13422026,Alameda,PRIVATE,Dublin,SHOOTING STARS PRESCHOOL,21,19,95,ChildCareData,Y
13419434,Alameda,PRIVATE,Berkeley,SHU REN INTERNATIONAL SCHOOL,44,41,95,ChildCareData,Y
10200602,Alameda,PRIVATE,Oakland,SKYLINE PRE-SCHOOL,36,34,95,ChildCareData,Y
13418967,Alameda,PRIVATE,Alameda,SMALL SIZE BIG MIND PRESCHOOL & INFANT CENTER,60,58,98,ChildCareData,Y
13422005,Alameda,PRIVATE,Livermore,SMART START CREATIVE LEARNING CENTER,82,80,98,ChildCareData,Y
13420942,Alameda,PRIVATE,Newark,SMART START CREATIVE LEARNING CENTER,65,63,98,ChildCareData,Y
10212422,Alameda,PRIVATE,Oakland,SMILES DAY SCHOOL,83,81,98,ChildCareData,Y
10210438,Alameda,PRIVATE,Alameda,SON-LIGHT PRESCHOOL,31,29,95,ChildCareData,Y
10215881,Alameda,PRIVATE,Pleasanton,SONSHINE ENRICHMENT CENTER PRESCHOOL,99,97,98,ChildCareData,Y
13422002,Alameda,PRIVATE,Fremont,SPARKLE MONTESSORI INC.,62,60,98,ChildCareData,Y
123554,Alameda,PUBLIC,Livermore,SPECIAL EDUCATION PRESCHOOL,47,44,95,ChildCareData,Y
119842,Alameda,PUBLIC,Castro Valley,SPECIAL EDUCATION-PRESCHOOL-LAUREL,123,121,98,ChildCareData,Y
13406853,Alameda,PRIVATE,Dublin,SPRINGFIELD MONTESSORI SCHOOL - DUBLIN,115,113,99,ChildCareData,Y
10212344,Alameda,PRIVATE,Pleasanton,ST. CLARE'S CHRISTIAN PRESCHOOL,76,74,98,ChildCareData,Y
13422041,Alameda,PRIVATE,San Leandro,ST. FELICITAS CATHOLIC PRESCHOOL,26,24,95,ChildCareData,Y
10211748,Alameda,PRIVATE,San Leandro,ST. JAMES CHRISTIAN PRE-SCHOOL,37,35,95,ChildCareData,Y
13417786,Alameda,PRIVATE,Hayward,ST. JOACHIM PRESCHOOL,55,53,98,ChildCareData,Y
13414840,Alameda,PRIVATE,Berkeley,ST. JOHN'S CHILD CARE CENTER,31,29,95,ChildCareData,Y
10212304,Alameda,PRIVATE,Oakland,ST. LEO'S PRE-KINDERGARTEN,24,22,95,ChildCareData,Y
13418964,Alameda,PUBLIC,Oakland,ST. MARY'S CENTER PRESCHOOL,44,41,95,ChildCareData,Y
10215373,Alameda,PRIVATE,Dublin,ST. PHILIP PRESCHOOL,58,56,97,ChildCareData,Y
10206027,Alameda,PRIVATE,Oakland,ST. VINCENT'S DAY HOME,171,169,99,ChildCareData,Y
13415276,Alameda,PRIVATE,Oakland,STARLITE CHILD DEVELOPMENT CENTER II,75,73,98,ChildCareData,Y
10209297,Alameda,PRIVATE,Berkeley,STEP ONE SCHOOL,109,107,99,ChildCareData,Y
13419000,Alameda,PRIVATE,Livermore,STORYLAND SCHOOL,76,74,98,ChildCareData,Y
13420588,Alameda,PRIVATE,Fremont,STRATFORD SCHOOL,189,187,99,ChildCareData,Y
13420939,Alameda,PRIVATE,Pleasanton,STRATFORD SCHOOL - PLEASANTON CAMPUS,135,133,99,ChildCareData,Y
13419400,Alameda,PRIVATE,Sunol,SUNOL GLEN PRESCHOOL,27,25,95,ChildCareData,Y
10200027,Alameda,PRIVATE,Livermore,SUNSET CHRISTIAN PRESCHOOL,54,52,98,ChildCareData,Y
13418158,Alameda,PRIVATE,Fremont,SUNSHINE KID'S PRESCHOOL,86,84,98,ChildCareData,Y
13422056,Alameda,PRIVATE,Alameda,SUPER SCHOLARS,27,25,95,ChildCareData,Y
10206032,Alameda,PUBLIC,Oakland,SUPPORTING FUTURE GROWTH #2,22,20,95,ChildCareData,Y
13419409,Alameda,PUBLIC,Oakland,SUPPORTING FUTURE GROWTH - SITE III,42,39,95,ChildCareData,Y
13414535,Alameda,PRIVATE,Oakland,SUPPORTING FUTURE GROWTH C.D.C. - VI,51,46,90,ChildCareData,Y
13420547,Alameda,PRIVATE,Oakland,TEMPLE SINAI PRESCHOOL,87,85,98,ChildCareData,Y
13422027,Alameda,PRIVATE,Alameda,TINY TREASURES PRESCHOOL,29,27,95,ChildCareData,Y
13420579,Alameda,PRIVATE,Oakland,TUDORKA TOTS INFANT AND PRESCHOOL CENTER,36,34,95,ChildCareData,Y
13419424,Alameda,PUBLIC,Oakland,TUDORKA TOTS INFANT AND PRESCHOOL CENTER,22,20,95,ChildCareData,Y
10206194,Alameda,PUBLIC,Oakland,TWENTY-FOUR HOUR OAKLAND PARENT/TEACHER C.CTR. #2,49,45,92,ChildCareData,Y
10212490,Alameda,PUBLIC,Berkeley,UCB - HAROLD E. JONES CHILD STUDY CTR/CHILDCARE,45,42,95,ChildCareData,Y
13418965,Alameda,PUBLIC,Berkeley,UCB - HASTE STREET CHILD DEVELOPMENT CENTER,56,54,98,ChildCareData,Y
13420548,Alameda,PUBLIC,Albany,UCB - UNIVERSITY VILLAGE ECEP,33,31,95,ChildCareData,Y
10205821,Alameda,PRIVATE,Dublin,VALLEY CHRISTIAN PRESCHOOL,134,132,99,ChildCareData,Y
13416514,Alameda,PRIVATE,Livermore,VALLEY MONTESSORI SCHOOL,148,141,95,ChildCareData,Y
13420980,Alameda,PUBLIC,Berkeley,VIA NOVA CHILDREN'S SCHOOL,45,42,95,ChildCareData,Y
10213754,Alameda,PRIVATE,Alameda,WEE CARE PRESCHOOL AND CHILD CARE,44,41,95,ChildCareData,Y
13411693,Alameda,PRIVATE,Oakland,WEE LI'L PEOPLE PRESCHOOL,28,26,95,ChildCareData,Y
116301,Alameda,PUBLIC,Newark,WHITEFORD (JUNE) SPECIAL EDUCATION PRESCHOOL,56,54,98,ChildCareData,Y
13422034,Alameda,PRIVATE,Oakland,WILDWOOD CHILDRENS SCHOOL,30,28,95,ChildCareData,Y
13422421,Alameda,PRIVATE,San Leandro,WOODROE WOODS SCHOOL,74,72,97,ChildCareData,Y
13420956,Alameda,PRIVATE,Pleasanton,YANG FAN PRESCHOOL,70,68,98,ChildCareData,Y
13419483,Alameda,PUBLIC,Oakland,YMCA OF THE EAST BAY - 21ST STREET CDC,23,21,95,ChildCareData,Y
13419475,Alameda,PUBLIC,Oakland,YMCA OF THE EAST BAY - 21ST STREET CDC,110,108,99,ChildCareData,Y
13419472,Alameda,PRIVATE,Hayward,YMCA OF THE EAST BAY - EDEN CDC,37,35,95,ChildCareData,Y
13422018,Alameda,PRIVATE,Fremont,YMCA Y-KIDS CARE FOREST PARK,20,19,95,ChildCareData,Y
13422022,Alameda,PRIVATE,Fremont,YOUNG EXPLORERS,27,25,95,ChildCareData,Y
13419461,Alameda,PUBLIC,San Leandro,YOUR CHILD IS MINE PRESCHOOL,27,25,95,ChildCareData,Y
33600303,Amador,PRIVATE,Pine Grove,COMMUNITY CHRISTIAN PRESCHOOL & DAYCARE,20,19,95,ChildCareData,Y
33620069,Amador,PRIVATE,Jackson,GOLD STAR PRESCHOOL,26,20,77,ChildCareData,Y
33606959,Amador,PUBLIC,Ione,IONE STATE PRESCHOOL,23,21,95,ChildCareData,Y
33606958,Amador,PUBLIC,Jackson,JACKSON STATE PRECHOOL,24,22,95,ChildCareData,Y
33617474,Amador,PRIVATE,Plymouth,MONARCH MONTESSORI PRESCHOOL,40,38,95,ChildCareData,Y
30316248,Amador,PRIVATE,Pioneer,PIONEER MONTESSORI,22,20,95,ChildCareData,Y
33605372,Amador,PUBLIC,Plymouth,PLYMOUTH STATE PRESCHOOL,22,20,95,ChildCareData,Y
41370381,Butte,PUBLIC,Chico,ASSOCIATED STUDENTS CHILDREN'S CENTER,36,34,95,ChildCareData,Y
41304825,Butte,PRIVATE,Oroville,BARTON'S NURSERY SCHOOL,28,26,95,ChildCareData,Y
45404541,Butte,PRIVATE,Chico,BIDWELL ACADEMY FOR YOUNG CHILDREN,79,77,98,ChildCareData,Y
45405850,Butte,PRIVATE,Oroville,"BRIGHT STARR PRESCHOOL & DAYCARE, A",33,31,95,ChildCareData,Y
45400231,Butte,PRIVATE,Oroville,BUTTE COLLEGE CHILD DEVELOPMENT CENTER,42,39,95,ChildCareData,Y
45405610,Butte,PUBLIC,Chico,CASTLES PRESCHOOL,67,65,98,ChildCareData,Y
45403377,Butte,PUBLIC,Magalia,CEDARWOOD CHILDREN'S CENTER,45,40,89,ChildCareData,Y
46113526,Butte,PUBLIC,Magalia,CEDARWOOD SPECIAL EDUCATION PRESCHOOL,20,19,95,ChildCareData,Y
45404991,Butte,PRIVATE,Chico,CHICO CHILD DEVELOPMENT CENTER - PRESCHOOL,22,20,95,ChildCareData,Y
41370473,Butte,PRIVATE,Chico,CHICO CHRISTIAN PRESCHOOL,107,105,98,ChildCareData,Y
45404153,Butte,PUBLIC,Chico,CHICO COMMUNITY CHILDREN'S CENTER - EATON RD.,23,21,95,ChildCareData,Y
41371083,Butte,PRIVATE,Chico,CHICO COMMUNITY CHILDREN'S CENTER PRESCHOOL,27,25,95,ChildCareData,Y
45404389,Butte,PRIVATE,Chico,CHICO COUNTRY DAY PRESCHOOL,57,55,98,ChildCareData,Y
45406630,Butte,PRIVATE,Chico,CHICO MONTESSORI CHILDREN'S HOUSE,68,64,94,ChildCareData,Y
45401770,Butte,PRIVATE,Chico,CHICO OAKS PRESCHOOL,60,58,98,ChildCareData,Y
41372888,Butte,PUBLIC,Chico,CHILD DEVELOPMENT LABORATORY,23,19,83,ChildCareData,Y
45403423,Butte,PUBLIC,Chico,CIRCLES CHILDREN'S CENTER,41,38,95,ChildCareData,Y
45405176,Butte,HEAD START,Gridley,E CENTER HS PGMS - BOOTH DR. CENTER,26,24,95,ChildCareData,Y
45401680,Butte,HEAD START,Chico,E CENTER HS PGMS - CHICO CENTER,37,35,95,ChildCareData,Y
45405911,Butte,HEAD START,Oroville,E CENTER HS PGMS - GRAND AVENUE,29,27,95,ChildCareData,Y
45405182,Butte,HEAD START,Gridley,E CENTER HS PGMS - GRIDLEY WASHINGTON ST. CTR.,68,66,98,ChildCareData,Y
45404936,Butte,HEAD START,Chico,E CENTER HS PGMS - MARIPOSA CENTER,49,46,95,ChildCareData,Y
45404937,Butte,HEAD START,Paradise,E CENTER HS PGMS - PARADISE CENTER,61,59,98,ChildCareData,Y
45404940,Butte,HEAD START,Oroville,E CENTER HS PGMS - SIERRA DEL ORO CENTER,46,43,95,ChildCareData,Y
45404941,Butte,HEAD START,Oroville,E CENTER HS PGMS - SOUTH OROVILLE CENTER,27,25,95,ChildCareData,Y
45404942,Butte,HEAD START,Oroville,E CENTER HS PGMS - TABLE MOUNTAIN CENTER,27,25,93,ChildCareData,Y
45405962,Butte,PUBLIC,Oroville,EASTSIDE CHILDREN'S CENTER,37,35,95,ChildCareData,Y
45405901,Butte,PRIVATE,Oroville,FEATHER RIVER REC. & PARK DIST. - PRESCHOOL,75,71,95,ChildCareData,Y
41370377,Butte,PUBLIC,Oroville,FIRST UNITED METHODIST CHURCH PRESCHOOL,70,67,96,ChildCareData,Y
45403835,Butte,PUBLIC,Gridley,GRIDLEY CHILDREN'S CENTER,45,42,95,ChildCareData,Y
41370378,Butte,PUBLIC,Oroville,HELEN WILCOX PRESCHOOL,46,43,95,ChildCareData,Y
45403526,Butte,PRIVATE,Chico,INNOVATIVE PRESCHOOL,52,50,98,ChildCareData,Y
45406263,Butte,PRIVATE,Gridley,KIDS CASTLE,43,40,95,ChildCareData,Y
45406975,Butte,PRIVATE,Chico,KINDER KIDS,43,40,95,ChildCareData,Y
41371078,Butte,PRIVATE,Chico,"KING'S CHRISTIAN PRESCHOOL, THE",41,38,95,ChildCareData,Y
45404901,Butte,PRIVATE,Paradise,KREATIVE BEGINNINGS,34,32,95,ChildCareData,Y
45406027,Butte,PRIVATE,Chico,LA CASITA PRIMERA PRESCHOOL & AFTERSCHOOL PGM.,23,21,95,ChildCareData,Y
45405262,Butte,PRIVATE,Chico,LAURA'S DAYCARE CENTER & PRESCHOOL,43,40,93,ChildCareData,Y
45406294,Butte,PRIVATE,Chico,LAURA'S PRESCHOOL,21,19,95,ChildCareData,Y
45403669,Butte,PRIVATE,Chico,LITTLE DISCOVERIES DAYCARE & PRESCHOOL,45,42,95,ChildCareData,Y
45401661,Butte,PRIVATE,Chico,LITTLE DISCOVERIES DAYCARE & PRESCHOOL,44,39,89,ChildCareData,Y
45405784,Butte,PUBLIC,Chico,LITTLE SPROUTS PRESCHOOL,40,38,95,ChildCareData,Y
45404349,Butte,PRIVATE,Chico,LITTLE TREASURES,44,41,95,ChildCareData,Y
430215,Butte,PUBLIC,Chico,LOMA VISTA,87,81,93,ChildCareData,Y
45405067,Butte,PRIVATE,Chico,MI ESCUELITA MAYA P/S & CHILDRENS PERFORMING ARTS,64,58,91,ChildCareData,Y
45403379,Butte,PUBLIC,Oroville,OAKDALE HEIGHTS CHILDREN'S CENTER,37,35,95,ChildCareData,Y
45405127,Butte,PRIVATE,Oroville,OROVILLE CHRISTIAN PRESCHOOL,29,27,95,ChildCareData,Y
41370293,Butte,PRIVATE,Paradise,OUR SAVIOR LUTHERAN DAY CARE,41,38,95,ChildCareData,Y
41372369,Butte,PUBLIC,Palermo,PALERMO STATE PRESCHOOL,52,50,98,ChildCareData,Y
41309492,Butte,PUBLIC,Paradise,PARADISE PRE-SCHOOL,20,19,95,ChildCareData,Y
45406875,Butte,PRIVATE,Chico,PARKSIDE PRESCHOOL & DAYCARE,78,76,98,ChildCareData,Y
45406069,Butte,PRIVATE,Chico,PARKVIEW PANTHERS PRESCHOOL,24,22,95,ChildCareData,Y
41373685,Butte,PRIVATE,Chico,PEANUT BUTTER PALACE,27,25,95,ChildCareData,Y
45403842,Butte,PRIVATE,Paradise,PEE WEE DAY CARE CENTER PRESCHOOL,94,92,98,ChildCareData,Y
45406586,Butte,PUBLIC,Chico,SHASTA CHILDREN'S CENTER,45,42,95,ChildCareData,Y
6120919,Butte,PUBLIC,Oroville,SIERRA DEL ORO,42,39,95,ChildCareData,Y
45400446,Butte,PRIVATE,Oroville,SMALL FOLKS MONTESSORI SCHOOL,21,19,95,ChildCareData,Y
45403825,Butte,PRIVATE,Oroville,SMALL WORLD CHILD CARE & LEARNING CENTER,29,27,95,ChildCareData,Y
45404371,Butte,PRIVATE,Chico,SMART START PRESCHOOL,58,56,98,ChildCareData,Y
41374496,Butte,PUBLIC,Chico,STORYBOOK SCHOOLHOUSE,49,46,95,ChildCareData,Y
45404411,Butte,PRIVATE,Chico,SUPER LUPER KIDS,26,24,95,ChildCareData,Y
45405112,Butte,PUBLIC,Oroville,TLC PRESCHOOL,82,80,98,ChildCareData,Y
45404204,Butte,PUBLIC,Paradise,VISTA CHILDREN'S CENTER,40,38,95,ChildCareData,Y
53617536,Calaveras,PRIVATE,Angels,LILSCHUZ FOOT STEPS,21,19,95,ChildCareData,Y
53605414,Calaveras,PRIVATE,San Andreas,MY OWN SCHOOL,20,18,90,ChildCareData,Y
53608891,Calaveras,HEAD START,Murphys,"RESOURCE CONNECTION OF AMADOR&CALAVERAS,MURPHYS",20,18,90,ChildCareData,Y
65403846,Colusa,HEAD START,Arbuckle,ARBUCKLE CHILDREN'S CENTER,24,22,95,ChildCareData,Y
65405229,Colusa,HEAD START,Arbuckle,ARBUCKLE EARLY CARE & EDUCATION CENTER,44,41,95,ChildCareData,Y
