,county,city,vac_info_type,n
2121,Ventura,Simi Valley,ChildCareData,1300
2122,Ventura,Simi Valley,KindergartenData,1430
2123,Ventura,Somis,7thGradeData,69
2124,Ventura,Somis,ChildCareData,53
2125,Ventura,Somis,KindergartenData,123
2126,Ventura,Thousand Oaks,7thGradeData,1543
2127,Ventura,Thousand Oaks,ChildCareData,1961
2128,Ventura,Thousand Oaks,KindergartenData,1234
2129,Ventura,Westlake Village,7thGradeData,20
2130,Ventura,Westlake Village,ChildCareData,466
2131,Ventura,Westlake Village,KindergartenData,259
2132,Yolo,Davis,7thGradeData,710
2133,Yolo,Davis,ChildCareData,1193
2134,Yolo,Davis,KindergartenData,622
2135,Yolo,Dixon,ChildCareData,22
2136,Yolo,Esparto,7thGradeData,57
2137,Yolo,Esparto,ChildCareData,41
2138,Yolo,Esparto,KindergartenData,60
2139,Yolo,Knights Landing,KindergartenData,57
2140,Yolo,Madison,ChildCareData,39
2141,Yolo,West Sacramento,7thGradeData,655
2142,Yolo,West Sacramento,ChildCareData,415
2143,Yolo,West Sacramento,KindergartenData,817
2144,Yolo,Winters,7thGradeData,133
2145,Yolo,Winters,ChildCareData,176
2146,Yolo,Winters,KindergartenData,127
2147,Yolo,Woodland,7thGradeData,799
2148,Yolo,Woodland,ChildCareData,928
2149,Yolo,Woodland,KindergartenData,867
2150,Yuba,Arboga,ChildCareData,61
2151,Yuba,Beale AFB,ChildCareData,62
2152,Yuba,Beale AFB,KindergartenData,124
2153,Yuba,Browns Valley,KindergartenData,22
2154,Yuba,Challenge,KindergartenData,23
2155,Yuba,Marysville,7thGradeData,409
2156,Yuba,Marysville,ChildCareData,352
2157,Yuba,Marysville,KindergartenData,402
2158,Yuba,Olivehurst,7thGradeData,406
2159,Yuba,Olivehurst,ChildCareData,221
2160,Yuba,Olivehurst,KindergartenData,404
2161,Yuba,Plumas Lake,7thGradeData,150
2162,Yuba,Plumas Lake,ChildCareData,53
2163,Yuba,Plumas Lake,KindergartenData,177
2164,Yuba,Wheatland,7thGradeData,139
2165,Yuba,Wheatland,ChildCareData,99
2166,Yuba,Wheatland,KindergartenData,90
