,COUNTY,CITY,vac_info_type,pct
0,Alameda,Alameda,7th grade,97.1
1,Alameda,Alameda,childcare,95.92307692307692
2,Alameda,Alameda,kindergarten,96.5
3,Alameda,Albany,7th grade,96.0
4,Alameda,Albany,childcare,94.16666666666667
5,Alameda,Albany,kindergarten,96.66666666666667
6,Alameda,Berkeley,7th grade,96.14285714285714
7,Alameda,Berkeley,childcare,94.2439024390244
8,Alameda,Berkeley,kindergarten,93.0
9,Alameda,Castro Valley,7th grade,97.0
10,Alameda,Castro Valley,childcare,96.61538461538461
11,Alameda,Castro Valley,kindergarten,96.91666666666667
12,Alameda,Dublin,7th grade,96.6
13,Alameda,Dublin,childcare,94.85
14,Alameda,Dublin,kindergarten,96.9090909090909
15,Alameda,Emeryville,childcare,95.75
16,Alameda,Fremont,7th grade,96.3076923076923
17,Alameda,Fremont,childcare,94.95161290322581
18,Alameda,Fremont,kindergarten,97.45945945945945
19,Alameda,Hayward,7th grade,97.0909090909091
20,Alameda,Hayward,childcare,95.26315789473684
21,Alameda,Hayward,kindergarten,97.71428571428571
22,Alameda,Livermore,7th grade,96.625
23,Alameda,Livermore,childcare,96.54166666666667
24,Alameda,Livermore,kindergarten,97.83333333333333
25,Alameda,Newark,7th grade,97.33333333333333
26,Alameda,Newark,childcare,96.4375
27,Alameda,Newark,kindergarten,96.9
28,Alameda,Oakland,7th grade,95.96078431372548
29,Alameda,Oakland,childcare,95.57142857142857
30,Alameda,Oakland,kindergarten,94.88764044943821
31,Alameda,Piedmont,7th grade,97.0
32,Alameda,Piedmont,childcare,95.0
33,Alameda,Piedmont,kindergarten,95.75
34,Alameda,Pleasanton,7th grade,98.66666666666667
35,Alameda,Pleasanton,childcare,96.36363636363636
36,Alameda,Pleasanton,kindergarten,98.4
37,Alameda,San Leandro,7th grade,96.83333333333333
38,Alameda,San Leandro,childcare,95.54545454545455
39,Alameda,San Leandro,kindergarten,96.76923076923077
40,Alameda,San Lorenzo,7th grade,96.0
41,Alameda,San Lorenzo,childcare,95.42857142857143
42,Alameda,San Lorenzo,kindergarten,98.25
43,Alameda,Sunol,7th grade,50.0
44,Alameda,Sunol,childcare,95.0
45,Alameda,Sunol,kindergarten,94.0
46,Alameda,Union City,7th grade,97.66666666666667
47,Alameda,Union City,childcare,95.0
48,Alameda,Union City,kindergarten,97.875
49,Amador,Ione,childcare,95.0
50,Amador,Ione,kindergarten,98.0
51,Amador,Jackson,7th grade,96.5
52,Amador,Jackson,childcare,86.0
53,Amador,Jackson,kindergarten,96.5
54,Amador,Pine Grove,childcare,95.0
55,Amador,Pioneer,childcare,95.0
56,Amador,Pioneer,kindergarten,95.0
57,Amador,Plymouth,7th grade,95.0
58,Amador,Plymouth,childcare,95.0
59,Amador,Plymouth,kindergarten,95.0
60,Amador,Sutter Creek,kindergarten,90.0
61,Butte,Biggs,7th grade,50.0
62,Butte,Biggs,kindergarten,90.0
63,Butte,Chico,7th grade,88.0
64,Butte,Chico,childcare,94.9090909090909
65,Butte,Chico,kindergarten,92.25
66,Butte,Durham,7th grade,98.0
67,Butte,Durham,kindergarten,98.0
68,Butte,Gridley,7th grade,97.0
69,Butte,Gridley,childcare,95.75
70,Butte,Gridley,kindergarten,97.0
71,Butte,Magalia,7th grade,96.0
72,Butte,Magalia,childcare,92.0
73,Butte,Magalia,kindergarten,97.0
74,Butte,Oroville,7th grade,98.0
75,Butte,Oroville,childcare,95.11764705882354
76,Butte,Oroville,kindergarten,96.4
77,Butte,Palermo,7th grade,99.0
78,Butte,Palermo,childcare,98.0
79,Butte,Paradise,7th grade,96.25
80,Butte,Paradise,childcare,96.0
81,Butte,Paradise,kindergarten,96.5
82,Calaveras,Angels,7th grade,98.0
83,Calaveras,Angels,childcare,95.0
84,Calaveras,Angels,kindergarten,90.0
85,Calaveras,Arnold,kindergarten,90.0
86,Calaveras,Avery,7th grade,98.0
87,Calaveras,Copperopolis,kindergarten,94.0
88,Calaveras,Murphys,childcare,90.0
89,Calaveras,Murphys,kindergarten,90.0
90,Calaveras,San Andreas,7th grade,57.0
91,Calaveras,San Andreas,childcare,90.0
92,Calaveras,San Andreas,kindergarten,69.0
93,Calaveras,Valley Springs,7th grade,99.0
94,Calaveras,Valley Springs,kindergarten,96.5
95,Colusa,Arbuckle,7th grade,99.0
96,Colusa,Arbuckle,childcare,95.0
97,Colusa,Arbuckle,kindergarten,99.0
98,Colusa,Colusa,7th grade,99.0
99,Colusa,Colusa,childcare,95.0
100,Colusa,Colusa,kindergarten,98.0
101,Colusa,Maxwell,7th grade,95.0
102,Colusa,Maxwell,kindergarten,95.0
103,Colusa,Williams,childcare,95.0
104,Colusa,Williams,kindergarten,97.0
105,Contra Costa,Alamo,7th grade,99.0
106,Contra Costa,Alamo,childcare,96.0
107,Contra Costa,Alamo,kindergarten,98.0
108,Contra Costa,Antioch,7th grade,97.375
109,Contra Costa,Antioch,childcare,96.38461538461539
110,Contra Costa,Antioch,kindergarten,96.17647058823529
111,Contra Costa,Bay Point,7th grade,99.0
112,Contra Costa,Bay Point,childcare,96.16666666666667
113,Contra Costa,Bay Point,kindergarten,99.0
114,Contra Costa,Brentwood,7th grade,99.0
115,Contra Costa,Brentwood,childcare,95.5
116,Contra Costa,Brentwood,kindergarten,97.63636363636364
117,Contra Costa,Byron,7th grade,92.0
118,Contra Costa,Byron,kindergarten,68.0
119,Contra Costa,Clayton,7th grade,99.0
120,Contra Costa,Clayton,childcare,96.0
121,Contra Costa,Clayton,kindergarten,98.0
122,Contra Costa,Concord,7th grade,95.44444444444444
123,Contra Costa,Concord,childcare,95.91428571428571
124,Contra Costa,Concord,kindergarten,96.5
125,Contra Costa,Crockett,7th grade,99.0
126,Contra Costa,Danville,7th grade,97.66666666666667
127,Contra Costa,Danville,childcare,93.95
128,Contra Costa,Danville,kindergarten,97.7
129,Contra Costa,Discovery Bay,childcare,94.33333333333333
130,Contra Costa,Discovery Bay,kindergarten,96.0
131,Contra Costa,El Cerrito,7th grade,98.33333333333333
132,Contra Costa,El Cerrito,childcare,93.42857142857143
133,Contra Costa,El Cerrito,kindergarten,93.33333333333333
134,Contra Costa,El Sobrante (Contra Costa County),7th grade,97.0
135,Contra Costa,El Sobrante (Contra Costa County),childcare,97.0
136,Contra Costa,El Sobrante (Contra Costa County),kindergarten,91.33333333333333
137,Contra Costa,Hercules,7th grade,99.0
138,Contra Costa,Hercules,childcare,97.0
139,Contra Costa,Hercules,kindergarten,98.0
140,Contra Costa,Kensington,childcare,94.66666666666667
141,Contra Costa,Kensington,kindergarten,98.0
142,Contra Costa,Knightsen,7th grade,98.0
143,Contra Costa,Knightsen,kindergarten,95.0
144,Contra Costa,Lafayette,7th grade,97.0
145,Contra Costa,Lafayette,childcare,95.16666666666667
146,Contra Costa,Lafayette,kindergarten,93.33333333333333
147,Contra Costa,Martinez,7th grade,99.0
148,Contra Costa,Martinez,childcare,96.27272727272727
149,Contra Costa,Martinez,kindergarten,97.16666666666667
150,Contra Costa,Moraga,7th grade,99.0
151,Contra Costa,Moraga,childcare,97.0
152,Contra Costa,Moraga,kindergarten,96.33333333333333
153,Contra Costa,Oakley,7th grade,99.0
154,Contra Costa,Oakley,childcare,96.28571428571429
155,Contra Costa,Oakley,kindergarten,98.14285714285714
156,Contra Costa,Orinda,7th grade,99.0
157,Contra Costa,Orinda,childcare,97.16666666666667
158,Contra Costa,Orinda,kindergarten,98.0
159,Contra Costa,Pinole,7th grade,97.33333333333333
160,Contra Costa,Pinole,childcare,95.66666666666667
161,Contra Costa,Pinole,kindergarten,95.6
162,Contra Costa,Pittsburg,7th grade,98.0
163,Contra Costa,Pittsburg,childcare,95.5
164,Contra Costa,Pittsburg,kindergarten,98.11111111111111
165,Contra Costa,Pleasant Hill,7th grade,98.0
166,Contra Costa,Pleasant Hill,childcare,96.25
167,Contra Costa,Pleasant Hill,kindergarten,97.42857142857143
168,Contra Costa,Richmond,7th grade,96.125
169,Contra Costa,Richmond,childcare,95.82142857142857
170,Contra Costa,Richmond,kindergarten,97.31818181818181
171,Contra Costa,Rodeo,7th grade,95.0
172,Contra Costa,Rodeo,childcare,97.0
173,Contra Costa,Rodeo,kindergarten,97.0
174,Contra Costa,San Pablo,7th grade,99.0
175,Contra Costa,San Pablo,childcare,95.33333333333333
176,Contra Costa,San Pablo,kindergarten,97.14285714285714
177,Contra Costa,San Ramon,7th grade,98.2
178,Contra Costa,San Ramon,childcare,97.11764705882354
179,Contra Costa,San Ramon,kindergarten,97.53846153846153
180,Contra Costa,Walnut Creek,7th grade,95.81818181818181
181,Contra Costa,Walnut Creek,childcare,94.37037037037037
182,Contra Costa,Walnut Creek,kindergarten,94.75
183,Del Norte,Crescent City,7th grade,95.66666666666667
184,Del Norte,Crescent City,childcare,81.83333333333333
185,Del Norte,Crescent City,kindergarten,92.0
186,Del Norte,Klamath,kindergarten,95.0
187,Del Norte,Smith River,7th grade,95.0
188,Del Norte,Smith River,kindergarten,95.0
189,El Dorado,Cameron Park,7th grade,99.0
190,El Dorado,Cameron Park,childcare,93.2
191,El Dorado,Cameron Park,kindergarten,95.0
192,El Dorado,Camino,7th grade,95.0
193,El Dorado,Camino,childcare,95.0
194,El Dorado,Camino,kindergarten,88.0
195,El Dorado,Cool,childcare,95.0
196,El Dorado,Cool,kindergarten,95.0
197,El Dorado,Diamond Springs,childcare,95.33333333333333
198,El Dorado,El Dorado,7th grade,95.0
199,El Dorado,El Dorado Hills,7th grade,97.33333333333333
200,El Dorado,El Dorado Hills,childcare,97.11111111111111
201,El Dorado,El Dorado Hills,kindergarten,97.0
202,El Dorado,Garden Valley,7th grade,97.0
203,El Dorado,Georgetown,childcare,95.0
204,El Dorado,Georgetown,kindergarten,85.0
205,El Dorado,Placerville,7th grade,98.0
206,El Dorado,Placerville,childcare,94.25
207,El Dorado,Placerville,kindergarten,96.6
208,El Dorado,Pollock Pines,7th grade,96.0
209,El Dorado,Pollock Pines,childcare,95.0
210,El Dorado,Pollock Pines,kindergarten,96.0
211,El Dorado,Rescue,7th grade,99.0
212,El Dorado,Rescue,childcare,90.0
213,El Dorado,Rescue,kindergarten,97.5
214,El Dorado,Shingle Springs,7th grade,95.0
215,El Dorado,Shingle Springs,childcare,95.0
216,El Dorado,Shingle Springs,kindergarten,92.0
217,El Dorado,Somerset,7th grade,95.0
218,El Dorado,Somerset,kindergarten,95.0
219,El Dorado,South Lake Tahoe,7th grade,97.0
220,El Dorado,South Lake Tahoe,childcare,94.0
221,El Dorado,South Lake Tahoe,kindergarten,95.5
222,Fresno,Auberry,childcare,90.0
223,Fresno,Cantua Creek,childcare,95.0
224,Fresno,Caruthers,7th grade,98.0
225,Fresno,Caruthers,childcare,96.5
226,Fresno,Caruthers,kindergarten,97.0
227,Fresno,Clovis,7th grade,97.0
228,Fresno,Clovis,childcare,94.3529411764706
229,Fresno,Clovis,kindergarten,97.61904761904762
230,Fresno,Coalinga,7th grade,99.0
231,Fresno,Coalinga,childcare,96.33333333333333
232,Fresno,Coalinga,kindergarten,97.0
233,Fresno,Del Rey,kindergarten,95.0
234,Fresno,Dunlap,7th grade,95.0
235,Fresno,Dunlap,kindergarten,96.0
236,Fresno,Firebaugh,7th grade,99.0
237,Fresno,Firebaugh,childcare,96.4
238,Fresno,Firebaugh,kindergarten,99.0
239,Fresno,Five Points,7th grade,95.0
240,Fresno,Five Points,childcare,95.0
241,Fresno,Five Points,kindergarten,95.0
242,Fresno,Fowler,7th grade,99.0
243,Fresno,Fowler,childcare,98.0
244,Fresno,Fowler,kindergarten,99.0
245,Fresno,Fresno,7th grade,97.2
246,Fresno,Fresno,childcare,94.62251655629139
247,Fresno,Fresno,kindergarten,96.74561403508773
248,Fresno,Huron,7th grade,99.0
249,Fresno,Huron,childcare,96.5
250,Fresno,Huron,kindergarten,99.0
251,Fresno,Kerman,7th grade,99.0
252,Fresno,Kerman,childcare,96.33333333333333
253,Fresno,Kerman,kindergarten,98.5
254,Fresno,Kingsburg,7th grade,97.0
255,Fresno,Kingsburg,childcare,93.8
256,Fresno,Kingsburg,kindergarten,97.0
257,Fresno,Laton,7th grade,95.0
258,Fresno,Laton,childcare,95.0
259,Fresno,Laton,kindergarten,98.0
260,Fresno,Mendota,7th grade,99.0
261,Fresno,Mendota,childcare,97.0
262,Fresno,Mendota,kindergarten,98.5
263,Fresno,Orange Cove,7th grade,99.0
264,Fresno,Orange Cove,childcare,95.6
265,Fresno,Orange Cove,kindergarten,98.0
266,Fresno,Parlier,7th grade,97.0
267,Fresno,Parlier,childcare,95.4
268,Fresno,Parlier,kindergarten,98.0
269,Fresno,Pinedale,childcare,91.5
270,Fresno,Pinedale,kindergarten,97.5
271,Fresno,Prather,kindergarten,98.0
272,Fresno,Raisin City,7th grade,95.0
273,Fresno,Raisin City,childcare,95.0
274,Fresno,Raisin City,kindergarten,95.0
275,Fresno,Reedley,7th grade,95.66666666666667
276,Fresno,Reedley,childcare,95.875
277,Fresno,Reedley,kindergarten,97.44444444444444
278,Fresno,Riverdale,7th grade,99.0
279,Fresno,Riverdale,childcare,97.0
280,Fresno,Riverdale,kindergarten,91.0
281,Fresno,San Joaquin,7th grade,98.0
282,Fresno,San Joaquin,childcare,95.0
283,Fresno,San Joaquin,kindergarten,95.0
284,Fresno,Sanger,7th grade,97.0
285,Fresno,Sanger,childcare,96.625
286,Fresno,Sanger,kindergarten,97.44444444444444
287,Fresno,Selma,7th grade,99.0
288,Fresno,Selma,childcare,95.84615384615384
289,Fresno,Selma,kindergarten,97.0
290,Fresno,Simi Valley,7th grade,68.0
291,Fresno,Simi Valley,kindergarten,71.0
292,Fresno,Tollhouse,7th grade,98.0
293,Fresno,Tollhouse,childcare,68.0
294,Fresno,Tranquillity,7th grade,95.0
295,Fresno,Tranquillity,kindergarten,95.0
296,Glenn,Hamilton City,7th grade,95.0
297,Glenn,Hamilton City,childcare,93.5
298,Glenn,Hamilton City,kindergarten,96.0
299,Glenn,Orland,7th grade,96.33333333333333
300,Glenn,Orland,childcare,95.0
301,Glenn,Orland,kindergarten,96.0
302,Glenn,Willows,7th grade,99.0
303,Glenn,Willows,childcare,92.75
304,Glenn,Willows,kindergarten,96.0
305,Humboldt,Arcata,7th grade,84.75
306,Humboldt,Arcata,childcare,89.44444444444444
307,Humboldt,Arcata,kindergarten,82.0
308,Humboldt,Bayside,7th grade,98.0
309,Humboldt,Bayside,kindergarten,92.0
310,Humboldt,Blue Lake,7th grade,95.0
311,Humboldt,Blue Lake,childcare,95.0
312,Humboldt,Blue Lake,kindergarten,92.0
313,Humboldt,Briceland,childcare,40.0
314,Humboldt,Carlotta,childcare,95.0
315,Humboldt,Carlotta,kindergarten,84.0
316,Humboldt,Eureka,7th grade,92.83333333333333
317,Humboldt,Eureka,childcare,93.42857142857143
318,Humboldt,Eureka,kindergarten,90.375
319,Humboldt,Ferndale,7th grade,93.0
320,Humboldt,Ferndale,childcare,95.0
321,Humboldt,Ferndale,kindergarten,95.0
322,Humboldt,Fortuna,7th grade,96.0
323,Humboldt,Fortuna,childcare,91.0
324,Humboldt,Fortuna,kindergarten,97.0
325,Humboldt,Hoopa,7th grade,95.0
326,Humboldt,Hoopa,kindergarten,95.0
327,Humboldt,Hydesville,7th grade,95.0
328,Humboldt,McKinleyville,7th grade,99.0
329,Humboldt,McKinleyville,childcare,92.8
330,Humboldt,McKinleyville,kindergarten,97.0
331,Humboldt,Miranda,7th grade,79.0
332,Humboldt,Orleans,kindergarten,95.0
333,Humboldt,Petrolia,7th grade,58.0
334,Humboldt,Petrolia,kindergarten,42.0
335,Humboldt,Redway,childcare,70.0
336,Humboldt,Redway,kindergarten,84.0
337,Humboldt,Rio Dell,7th grade,95.0
338,Humboldt,Rio Dell,kindergarten,87.0
339,Humboldt,Scotia,7th grade,95.0
340,Humboldt,Scotia,kindergarten,95.0
341,Humboldt,Trinidad,7th grade,83.0
342,Humboldt,Trinidad,childcare,90.0
343,Humboldt,Trinidad,kindergarten,89.0
344,Humboldt,Willow Creek,7th grade,95.0
345,Humboldt,Willow Creek,kindergarten,95.0
346,Imperial,Brawley,7th grade,99.0
347,Imperial,Brawley,childcare,95.125
348,Imperial,Brawley,kindergarten,96.25
349,Imperial,Calexico,7th grade,89.0
350,Imperial,Calexico,childcare,97.55555555555556
351,Imperial,Calexico,kindergarten,97.625
352,Imperial,Calipatria,7th grade,98.0
353,Imperial,Calipatria,childcare,95.0
354,Imperial,Calipatria,kindergarten,98.0
355,Imperial,El Centro,7th grade,96.375
356,Imperial,El Centro,childcare,96.0
357,Imperial,El Centro,kindergarten,96.86666666666666
358,Imperial,Heber,7th grade,99.0
359,Imperial,Heber,childcare,95.0
360,Imperial,Heber,kindergarten,99.0
361,Imperial,Holtville,7th grade,96.5
362,Imperial,Holtville,childcare,90.0
363,Imperial,Holtville,kindergarten,96.5
364,Imperial,Imperial,7th grade,99.0
365,Imperial,Imperial,childcare,97.0
366,Imperial,Imperial,kindergarten,98.5
367,Imperial,Seeley,7th grade,95.0
368,Imperial,Seeley,kindergarten,95.0
369,Imperial,Westmorland,7th grade,95.0
370,Imperial,Westmorland,childcare,95.0
371,Imperial,Westmorland,kindergarten,95.0
372,Imperial,Winterhaven,7th grade,98.0
373,Imperial,Winterhaven,kindergarten,95.0
374,Inyo,Big Pine,kindergarten,95.0
375,Inyo,Bishop,7th grade,99.0
376,Inyo,Bishop,childcare,93.66666666666667
377,Inyo,Bishop,kindergarten,98.0
378,Inyo,Lone Pine,7th grade,95.0
379,Inyo,Lone Pine,kindergarten,95.0
380,Kern,Arvin,7th grade,97.33333333333333
381,Kern,Arvin,childcare,95.16666666666667
382,Kern,Arvin,kindergarten,98.0
383,Kern,Bakersfield,7th grade,95.25
384,Kern,Bakersfield,childcare,95.12
385,Kern,Bakersfield,kindergarten,96.36170212765957
386,Kern,Boron,7th grade,95.0
387,Kern,Boron,childcare,90.0
388,Kern,Boron,kindergarten,91.0
389,Kern,Buttonwillow,childcare,95.0
390,Kern,California City,7th grade,99.0
391,Kern,California City,childcare,95.0
392,Kern,California City,kindergarten,92.0
393,Kern,Delano,7th grade,99.0
394,Kern,Delano,childcare,97.33333333333333
395,Kern,Delano,kindergarten,98.33333333333333
396,Kern,Edwards AFB,7th grade,99.0
397,Kern,Edwards AFB,kindergarten,99.0
398,Kern,Frazier Park,childcare,95.0
399,Kern,Frazier Park,kindergarten,98.0
400,Kern,Inyokern,kindergarten,95.0
401,Kern,Kernville,kindergarten,95.0
402,Kern,Lake Isabella,7th grade,95.0
403,Kern,Lake Isabella,childcare,92.0
404,Kern,Lake Isabella,kindergarten,98.0
405,Kern,Lamont,childcare,96.83333333333333
406,Kern,Lamont,kindergarten,98.0
407,Kern,Lebec,7th grade,98.0
408,Kern,Lost Hills,7th grade,98.0
409,Kern,Lost Hills,childcare,95.0
410,Kern,Lost Hills,kindergarten,98.0
411,Kern,Maricopa,7th grade,52.0
412,Kern,Maricopa,kindergarten,67.5
413,Kern,McFarland,7th grade,99.0
414,Kern,McFarland,childcare,96.0
415,Kern,McFarland,kindergarten,97.66666666666667
416,Kern,Mojave,7th grade,98.0
417,Kern,Mojave,childcare,95.0
418,Kern,Mojave,kindergarten,90.0
419,Kern,Ridgecrest,7th grade,97.66666666666667
420,Kern,Ridgecrest,childcare,96.375
421,Kern,Ridgecrest,kindergarten,97.33333333333333
422,Kern,Rosamond,7th grade,99.0
423,Kern,Rosamond,childcare,95.75
424,Kern,Rosamond,kindergarten,95.0
425,Kern,Shafter,7th grade,97.0
426,Kern,Shafter,childcare,95.28571428571429
427,Kern,Shafter,kindergarten,98.0
428,Kern,Simi Valley,7th grade,69.0
429,Kern,Simi Valley,kindergarten,62.0
430,Kern,Taft,7th grade,99.0
431,Kern,Taft,childcare,96.25
432,Kern,Taft,kindergarten,96.75
433,Kern,Tehachapi,7th grade,97.0
434,Kern,Tehachapi,childcare,95.2
435,Kern,Tehachapi,kindergarten,96.33333333333333
436,Kern,Wasco,7th grade,97.0
437,Kern,Wasco,childcare,95.5
438,Kern,Wasco,kindergarten,97.33333333333333
439,Kern,Weldon,childcare,92.0
440,Kern,Weldon,kindergarten,91.0
441,Kings,Armona,7th grade,99.0
442,Kings,Armona,childcare,96.0
443,Kings,Armona,kindergarten,98.0
444,Kings,Avenal,7th grade,99.0
445,Kings,Avenal,childcare,97.25
446,Kings,Avenal,kindergarten,98.0
447,Kings,Corcoran,7th grade,99.0
448,Kings,Corcoran,childcare,95.75
449,Kings,Corcoran,kindergarten,98.0
450,Kings,Hanford,7th grade,97.42857142857143
451,Kings,Hanford,childcare,95.88888888888889
452,Kings,Hanford,kindergarten,96.53333333333333
453,Kings,Kettleman City,7th grade,95.0
454,Kings,Kettleman City,childcare,95.0
455,Kings,Kettleman City,kindergarten,94.0
456,Kings,Lemoore,7th grade,96.4
457,Kings,Lemoore,childcare,95.0
458,Kings,Lemoore,kindergarten,96.5
459,Kings,Lemoore Station,7th grade,98.0
460,Kings,Lemoore Station,childcare,95.0
461,Kings,Lemoore Station,kindergarten,98.5
462,Kings,Simi Valley,kindergarten,75.0
463,Kings,Stratford,7th grade,95.0
464,Kings,Stratford,kindergarten,95.0
465,Lake,Clearlake,7th grade,96.5
466,Lake,Clearlake,childcare,95.5
467,Lake,Clearlake,kindergarten,98.0
468,Lake,Clearlake Oaks,kindergarten,95.0
469,Lake,Kelseyville,7th grade,99.0
470,Lake,Kelseyville,childcare,95.0
471,Lake,Kelseyville,kindergarten,98.0
472,Lake,Lakeport,7th grade,99.0
473,Lake,Lakeport,childcare,94.33333333333333
474,Lake,Lakeport,kindergarten,98.0
475,Lake,Lower Lake,7th grade,98.0
476,Lake,Lower Lake,childcare,95.0
477,Lake,Lower Lake,kindergarten,98.0
478,Lake,Lucerne,7th grade,95.0
479,Lake,Lucerne,childcare,95.0
480,Lake,Lucerne,kindergarten,95.0
481,Lake,Middletown,7th grade,98.0
482,Lake,Middletown,childcare,92.33333333333333
483,Lake,Middletown,kindergarten,96.5
484,Lake,Upper Lake,7th grade,95.0
485,Lake,Upper Lake,childcare,95.0
486,Lake,Upper Lake,kindergarten,95.0
487,Lassen,Doyle,7th grade,88.0
488,Lassen,Doyle,kindergarten,92.0
489,Lassen,Janesville,7th grade,95.0
490,Lassen,Janesville,kindergarten,91.0
491,Lassen,Litchfield,7th grade,95.0
492,Lassen,Litchfield,kindergarten,95.0
493,Lassen,Susanville,7th grade,95.66666666666667
494,Lassen,Susanville,childcare,89.5
495,Lassen,Susanville,kindergarten,92.33333333333333
496,Lassen,Termo,7th grade,43.0
497,Lassen,Termo,kindergarten,32.0
498,Lassen,Westwood,kindergarten,95.0
499,Los Angeles,Acton,7th grade,65.66666666666667
500,Los Angeles,Acton,kindergarten,60.0
501,Los Angeles,Agoura Hills,7th grade,96.5
502,Los Angeles,Agoura Hills,childcare,91.4
503,Los Angeles,Agoura Hills,kindergarten,95.0
504,Los Angeles,Alhambra,7th grade,97.36363636363636
505,Los Angeles,Alhambra,childcare,94.94736842105263
506,Los Angeles,Alhambra,kindergarten,97.0
507,Los Angeles,Altadena,7th grade,95.75
508,Los Angeles,Altadena,childcare,94.55555555555556
509,Los Angeles,Altadena,kindergarten,92.88888888888889
510,Los Angeles,Arcadia,7th grade,97.28571428571429
511,Los Angeles,Arcadia,childcare,96.53846153846153
512,Los Angeles,Arcadia,kindergarten,97.77777777777777
513,Los Angeles,Artesia,7th grade,97.0
514,Los Angeles,Artesia,childcare,97.16666666666667
515,Los Angeles,Artesia,kindergarten,97.0
516,Los Angeles,Avalon,7th grade,95.0
517,Los Angeles,Avalon,childcare,95.0
518,Los Angeles,Avalon,kindergarten,95.0
519,Los Angeles,Azusa,7th grade,98.0
520,Los Angeles,Azusa,childcare,95.57142857142857
521,Los Angeles,Azusa,kindergarten,97.0909090909091
522,Los Angeles,Baldwin Park,7th grade,98.16666666666667
523,Los Angeles,Baldwin Park,childcare,96.5
524,Los Angeles,Baldwin Park,kindergarten,98.0
525,Los Angeles,Bell,7th grade,98.66666666666667
526,Los Angeles,Bell,kindergarten,98.66666666666667
527,Los Angeles,Bell Gardens,7th grade,99.0
528,Los Angeles,Bell Gardens,childcare,96.625
529,Los Angeles,Bell Gardens,kindergarten,99.0
530,Los Angeles,Bellflower,7th grade,97.0
531,Los Angeles,Bellflower,childcare,96.33333333333333
532,Los Angeles,Bellflower,kindergarten,97.33333333333333
533,Los Angeles,Beverly Hills,7th grade,89.6
534,Los Angeles,Beverly Hills,childcare,96.4
535,Los Angeles,Beverly Hills,kindergarten,94.5
536,Los Angeles,Burbank,7th grade,96.83333333333333
537,Los Angeles,Burbank,childcare,95.0952380952381
538,Los Angeles,Burbank,kindergarten,96.92857142857143
539,Los Angeles,Calabasas,7th grade,99.0
540,Los Angeles,Calabasas,childcare,93.0
541,Los Angeles,Calabasas,kindergarten,96.25
542,Los Angeles,Carson,7th grade,97.42857142857143
543,Los Angeles,Carson,childcare,93.4
544,Los Angeles,Carson,kindergarten,95.46666666666667
545,Los Angeles,Castaic,7th grade,95.66666666666667
546,Los Angeles,Castaic,childcare,94.75
547,Los Angeles,Castaic,kindergarten,95.0
548,Los Angeles,Cerritos,7th grade,98.8
549,Los Angeles,Cerritos,childcare,96.2
550,Los Angeles,Cerritos,kindergarten,97.77777777777777
551,Los Angeles,Claremont,7th grade,98.33333333333333
552,Los Angeles,Claremont,childcare,95.3
553,Los Angeles,Claremont,kindergarten,94.11111111111111
554,Los Angeles,Commerce,7th grade,98.0
555,Los Angeles,Commerce,childcare,95.0
556,Los Angeles,Commerce,kindergarten,98.0
557,Los Angeles,Compton,7th grade,97.8125
558,Los Angeles,Compton,childcare,96.23076923076923
559,Los Angeles,Compton,kindergarten,97.4
560,Los Angeles,Covina,7th grade,92.71428571428571
561,Los Angeles,Covina,childcare,95.3076923076923
562,Los Angeles,Covina,kindergarten,93.07692307692308
563,Los Angeles,Cudahy,7th grade,98.5
564,Los Angeles,Cudahy,childcare,98.25
565,Los Angeles,Cudahy,kindergarten,96.8
566,Los Angeles,Culver City,7th grade,96.0
567,Los Angeles,Culver City,childcare,95.84
568,Los Angeles,Culver City,kindergarten,96.81818181818181
569,Los Angeles,Diamond Bar,7th grade,97.66666666666667
570,Los Angeles,Diamond Bar,childcare,97.0909090909091
571,Los Angeles,Diamond Bar,kindergarten,97.22222222222223
572,Los Angeles,Downey,7th grade,97.71428571428571
573,Los Angeles,Downey,childcare,88.4
574,Los Angeles,Downey,kindergarten,94.33333333333333
575,Los Angeles,Duarte,7th grade,99.0
576,Los Angeles,Duarte,childcare,96.55555555555556
577,Los Angeles,Duarte,kindergarten,97.2
578,Los Angeles,East Rancho Dominguez,childcare,53.0
579,Los Angeles,East Whittier,childcare,86.0
580,Los Angeles,El Monte,7th grade,98.22222222222223
581,Los Angeles,El Monte,childcare,97.0
582,Los Angeles,El Monte,kindergarten,96.63636363636364
583,Los Angeles,El Segundo,7th grade,99.0
584,Los Angeles,El Segundo,childcare,96.71428571428571
585,Los Angeles,El Segundo,kindergarten,98.0
586,Los Angeles,Gardena,7th grade,97.66666666666667
587,Los Angeles,Gardena,childcare,96.54545454545455
588,Los Angeles,Gardena,kindergarten,96.6
589,Los Angeles,Glendale,7th grade,96.375
590,Los Angeles,Glendale,childcare,96.78571428571429
591,Los Angeles,Glendale,kindergarten,97.44444444444444
592,Los Angeles,Glendora,7th grade,92.25
593,Los Angeles,Glendora,childcare,96.875
594,Los Angeles,Glendora,kindergarten,97.55555555555556
595,Los Angeles,Hacienda Heights,7th grade,98.8
596,Los Angeles,Hacienda Heights,childcare,96.71428571428571
597,Los Angeles,Hacienda Heights,kindergarten,96.81818181818181
598,Los Angeles,Hawaiian Gardens,7th grade,99.0
