,county,city,vac_info_type,n
1224,Riverside,Palm Desert,KindergartenData,624
1225,Riverside,Palm Springs,7thGradeData,324
1226,Riverside,Palm Springs,ChildCareData,566
1227,Riverside,Palm Springs,KindergartenData,440
1228,Riverside,Perris,7thGradeData,1812
1229,Riverside,Perris,ChildCareData,1050
1230,Riverside,Perris,KindergartenData,1728
1231,Riverside,Rancho Mirage,7thGradeData,19
1232,Riverside,Rancho Mirage,KindergartenData,89
1233,Riverside,Riverside,7thGradeData,4752
1234,Riverside,Riverside,ChildCareData,4396
1235,Riverside,Riverside,KindergartenData,5421
1236,Riverside,Romoland,ChildCareData,135
1237,Riverside,Romoland,KindergartenData,401
1238,Riverside,Salton City,7thGradeData,65
1239,Riverside,Salton City,KindergartenData,68
1240,Riverside,San Jacinto,7thGradeData,852
1241,Riverside,San Jacinto,ChildCareData,429
1242,Riverside,San Jacinto,KindergartenData,933
1243,Riverside,Temecula,7thGradeData,2361
1244,Riverside,Temecula,ChildCareData,1534
1245,Riverside,Temecula,KindergartenData,2295
1246,Riverside,Thermal,7thGradeData,578
1247,Riverside,Thermal,ChildCareData,82
1248,Riverside,Thermal,KindergartenData,399
1249,Riverside,Thousand Palms,ChildCareData,109
1250,Riverside,Thousand Palms,KindergartenData,132
1251,Riverside,Wildomar,7thGradeData,478
1252,Riverside,Wildomar,ChildCareData,345
1253,Riverside,Wildomar,KindergartenData,522
1254,Riverside,Winchester,7thGradeData,143
1255,Riverside,Winchester,ChildCareData,174
1256,Riverside,Winchester,KindergartenData,685
1257,Sacramento,Antelope,ChildCareData,211
1258,Sacramento,Antelope,KindergartenData,353
1259,Sacramento,Carmichael,7thGradeData,1042
1260,Sacramento,Carmichael,ChildCareData,644
1261,Sacramento,Carmichael,KindergartenData,1182
1262,Sacramento,Citrus Heights,7thGradeData,394
1263,Sacramento,Citrus Heights,ChildCareData,775
1264,Sacramento,Citrus Heights,KindergartenData,634
1265,Sacramento,Clarksburg,7thGradeData,90
1266,Sacramento,Clarksburg,KindergartenData,54
1267,Sacramento,Courtland,ChildCareData,49
1268,Sacramento,Courtland,KindergartenData,24
1269,Sacramento,Elk Grove,7thGradeData,3454
1270,Sacramento,Elk Grove,ChildCareData,1230
1271,Sacramento,Elk Grove,KindergartenData,2784
1272,Sacramento,Elverta,KindergartenData,28
1273,Sacramento,Fair Oaks,7thGradeData,399
1274,Sacramento,Fair Oaks,ChildCareData,366
1275,Sacramento,Fair Oaks,KindergartenData,319
1276,Sacramento,Folsom,7thGradeData,1048
1277,Sacramento,Folsom,ChildCareData,647
1278,Sacramento,Folsom,KindergartenData,936
1279,Sacramento,Galt,7thGradeData,467
1280,Sacramento,Galt,ChildCareData,440
1281,Sacramento,Galt,KindergartenData,394
1282,Sacramento,Gold River,7thGradeData,97
1283,Sacramento,Gold River,KindergartenData,85
1284,Sacramento,Herald,7thGradeData,54
1285,Sacramento,Herald,KindergartenData,61
1286,Sacramento,Isleton,KindergartenData,22
1287,Sacramento,Mather,7thGradeData,32
1288,Sacramento,Mather,ChildCareData,86
1289,Sacramento,Mather,KindergartenData,68
1290,Sacramento,North Highlands,7thGradeData,528
1291,Sacramento,North Highlands,ChildCareData,444
1292,Sacramento,North Highlands,KindergartenData,727
1293,Sacramento,Orangevale,7thGradeData,722
1294,Sacramento,Orangevale,ChildCareData,163
1295,Sacramento,Orangevale,KindergartenData,484
1296,Sacramento,Rancho Cordova,7thGradeData,552
1297,Sacramento,Rancho Cordova,ChildCareData,899
1298,Sacramento,Rancho Cordova,KindergartenData,974
1299,Sacramento,Rio Linda,7thGradeData,482
1300,Sacramento,Rio Linda,ChildCareData,93
1301,Sacramento,Rio Linda,KindergartenData,288
1302,Sacramento,Rio Vista,7thGradeData,96
1303,Sacramento,Rio Vista,KindergartenData,44
1304,Sacramento,Roseville,7thGradeData,358
1305,Sacramento,Roseville,ChildCareData,22
1306,Sacramento,Sacramento,7thGradeData,8768
1307,Sacramento,Sacramento,ChildCareData,8597
1308,Sacramento,Sacramento,KindergartenData,10909
1309,Sacramento,Sloughhouse,KindergartenData,78
1310,Sacramento,Walnut Grove,KindergartenData,43
1311,Sacramento,Wilton,KindergartenData,51
1312,San Benito,Aromas,7thGradeData,49
1313,San Benito,Aromas,ChildCareData,29
1314,San Benito,Aromas,KindergartenData,35
1315,San Benito,Hollister,7thGradeData,704
1316,San Benito,Hollister,ChildCareData,547
1317,San Benito,Hollister,KindergartenData,806
1318,San Benito,San Juan Bautista,7thGradeData,38
1319,San Benito,San Juan Bautista,ChildCareData,22
1320,San Benito,San Juan Bautista,KindergartenData,42
1321,San Bernardino,Adelanto,7thGradeData,296
1322,San Bernardino,Adelanto,ChildCareData,261
1323,San Bernardino,Adelanto,KindergartenData,742
1324,San Bernardino,Apple Valley,7thGradeData,1003
1325,San Bernardino,Apple Valley,ChildCareData,999
1326,San Bernardino,Apple Valley,KindergartenData,1304
1327,San Bernardino,Barstow,7thGradeData,493
1328,San Bernardino,Barstow,ChildCareData,203
1329,San Bernardino,Barstow,KindergartenData,497
1330,San Bernardino,Big Bear City,ChildCareData,56
1331,San Bernardino,Big Bear City,KindergartenData,94
1332,San Bernardino,Big Bear Lake,7thGradeData,158
1333,San Bernardino,Big Bear Lake,ChildCareData,27
1334,San Bernardino,Big Bear Lake,KindergartenData,131
1335,San Bernardino,Bloomington,7thGradeData,806
1336,San Bernardino,Bloomington,ChildCareData,336
1337,San Bernardino,Bloomington,KindergartenData,528
1338,San Bernardino,Calimesa,7thGradeData,313
1339,San Bernardino,Chino,7thGradeData,1114
1340,San Bernardino,Chino,ChildCareData,1229
1341,San Bernardino,Chino,KindergartenData,1088
1342,San Bernardino,Chino Hills,7thGradeData,1118
1343,San Bernardino,Chino Hills,ChildCareData,1056
1344,San Bernardino,Chino Hills,KindergartenData,837
1345,San Bernardino,Colton,7thGradeData,977
1346,San Bernardino,Colton,ChildCareData,521
1347,San Bernardino,Colton,KindergartenData,1007
1348,San Bernardino,Crest Park,ChildCareData,35
1349,San Bernardino,Crestline,ChildCareData,56
1350,San Bernardino,Crestline,KindergartenData,85
1351,San Bernardino,Fontana,7thGradeData,3320
1352,San Bernardino,Fontana,ChildCareData,2505
1353,San Bernardino,Fontana,KindergartenData,3706
1354,San Bernardino,Fort Irwin,7thGradeData,95
1355,San Bernardino,Fort Irwin,ChildCareData,186
1356,San Bernardino,Fort Irwin,KindergartenData,172
1357,San Bernardino,Grand Terrace,7thGradeData,498
1358,San Bernardino,Grand Terrace,ChildCareData,104
1359,San Bernardino,Grand Terrace,KindergartenData,193
1360,San Bernardino,Helendale,7thGradeData,163
1361,San Bernardino,Helendale,ChildCareData,28
1362,San Bernardino,Helendale,KindergartenData,169
1363,San Bernardino,Hesperia,7thGradeData,1859
1364,San Bernardino,Hesperia,ChildCareData,657
1365,San Bernardino,Hesperia,KindergartenData,1759
1366,San Bernardino,Highland,7thGradeData,765
1367,San Bernardino,Highland,ChildCareData,539
1368,San Bernardino,Highland,KindergartenData,964
1369,San Bernardino,Joshua Tree,KindergartenData,112
1370,San Bernardino,Lake Arrowhead,7thGradeData,258
1371,San Bernardino,Lake Arrowhead,KindergartenData,94
1372,San Bernardino,Landers,KindergartenData,25
1373,San Bernardino,Lenwood,KindergartenData,76
1374,San Bernardino,Loma Linda,7thGradeData,103
1375,San Bernardino,Loma Linda,ChildCareData,148
1376,San Bernardino,Loma Linda,KindergartenData,200
1377,San Bernardino,Lucerne Valley,7thGradeData,40
1378,San Bernardino,Lucerne Valley,KindergartenData,69
1379,San Bernardino,Mentone,ChildCareData,29
1380,San Bernardino,Mentone,KindergartenData,87
1381,San Bernardino,Montclair,7thGradeData,720
1382,San Bernardino,Montclair,ChildCareData,659
1383,San Bernardino,Montclair,KindergartenData,812
1384,San Bernardino,Morongo Valley,KindergartenData,30
1385,San Bernardino,Needles,7thGradeData,80
1386,San Bernardino,Needles,ChildCareData,50
1387,San Bernardino,Needles,KindergartenData,93
1388,San Bernardino,Newberry Springs,KindergartenData,20
1389,San Bernardino,Ontario,7thGradeData,2214
1390,San Bernardino,Ontario,ChildCareData,1640
1391,San Bernardino,Ontario,KindergartenData,2498
1392,San Bernardino,Oro Grande,7thGradeData,252
1393,San Bernardino,Oro Grande,KindergartenData,146
1394,San Bernardino,Phelan,7thGradeData,618
1395,San Bernardino,Phelan,ChildCareData,155
1396,San Bernardino,Phelan,KindergartenData,291
1397,San Bernardino,Pinon Hills,ChildCareData,22
1398,San Bernardino,Pinon Hills,KindergartenData,83
1399,San Bernardino,Placerville,7thGradeData,23
1400,San Bernardino,Placerville,KindergartenData,77
1401,San Bernardino,Rancho Cucamonga,7thGradeData,2847
1402,San Bernardino,Rancho Cucamonga,ChildCareData,1734
1403,San Bernardino,Rancho Cucamonga,KindergartenData,2595
1404,San Bernardino,Redlands,7thGradeData,1312
1405,San Bernardino,Redlands,ChildCareData,1472
1406,San Bernardino,Redlands,KindergartenData,1246
1407,San Bernardino,Rialto,7thGradeData,1491
1408,San Bernardino,Rialto,ChildCareData,1539
1409,San Bernardino,Rialto,KindergartenData,1591
1410,San Bernardino,Running Springs,ChildCareData,22
1411,San Bernardino,Running Springs,KindergartenData,67
1412,San Bernardino,San Bernardino,7thGradeData,3323
1413,San Bernardino,San Bernardino,ChildCareData,3198
1414,San Bernardino,San Bernardino,KindergartenData,4228
1415,San Bernardino,Sugarloaf,ChildCareData,19
1416,San Bernardino,Trona,7thGradeData,51
1417,San Bernardino,Trona,ChildCareData,22
1418,San Bernardino,Trona,KindergartenData,56
1419,San Bernardino,Twentynine Palms,7thGradeData,265
1420,San Bernardino,Twentynine Palms,ChildCareData,154
1421,San Bernardino,Twentynine Palms,KindergartenData,371
1422,San Bernardino,Twin Peaks,ChildCareData,49
1423,San Bernardino,Upland,7thGradeData,898
1424,San Bernardino,Upland,ChildCareData,1094
1425,San Bernardino,Upland,KindergartenData,871
1426,San Bernardino,Victorville,7thGradeData,757
1427,San Bernardino,Victorville,ChildCareData,1096
1428,San Bernardino,Victorville,KindergartenData,2532
1429,San Bernardino,Wrightwood,ChildCareData,45
1430,San Bernardino,Wrightwood,KindergartenData,49
1431,San Bernardino,Yermo,7thGradeData,50
1432,San Bernardino,Yermo,KindergartenData,57
1433,San Bernardino,Yucaipa,7thGradeData,514
1434,San Bernardino,Yucaipa,ChildCareData,415
1435,San Bernardino,Yucaipa,KindergartenData,857
1436,San Bernardino,Yucca Valley,7thGradeData,359
1437,San Bernardino,Yucca Valley,ChildCareData,249
1438,San Bernardino,Yucca Valley,KindergartenData,246
1439,San Diego,Alpine,7thGradeData,166
1440,San Diego,Alpine,ChildCareData,170
1441,San Diego,Alpine,KindergartenData,271
1442,San Diego,Bonita,ChildCareData,265
1443,San Diego,Bonita,KindergartenData,201
1444,San Diego,Bonsall,7thGradeData,208
1445,San Diego,Bonsall,KindergartenData,156
1446,San Diego,Borrego Springs,7thGradeData,28
1447,San Diego,Borrego Springs,ChildCareData,49
1448,San Diego,Borrego Springs,KindergartenData,30
1449,San Diego,Boulevard,ChildCareData,19
1450,San Diego,Boulevard,KindergartenData,19
1451,San Diego,Campo,7thGradeData,30
1452,San Diego,Campo,ChildCareData,22
1453,San Diego,Campo,KindergartenData,62
1454,San Diego,Carlsbad,7thGradeData,988
1455,San Diego,Carlsbad,ChildCareData,1722
1456,San Diego,Carlsbad,KindergartenData,1363
1457,San Diego,Chula Vista,7thGradeData,4206
1458,San Diego,Chula Vista,ChildCareData,3390
1459,San Diego,Chula Vista,KindergartenData,4005
1460,San Diego,Coronado,7thGradeData,265
1461,San Diego,Coronado,ChildCareData,241
1462,San Diego,Coronado,KindergartenData,203
1463,San Diego,Del Mar,ChildCareData,174
1464,San Diego,Del Mar,KindergartenData,88
1465,San Diego,Descanso,ChildCareData,53
1466,San Diego,Descanso,KindergartenData,29
1467,San Diego,El Cajon,7thGradeData,2335
1468,San Diego,El Cajon,ChildCareData,2072
1469,San Diego,El Cajon,KindergartenData,2703
1470,San Diego,Encinitas,7thGradeData,839
1471,San Diego,Encinitas,ChildCareData,1779
1472,San Diego,Encinitas,KindergartenData,564
1473,San Diego,Escondido,7thGradeData,2164
1474,San Diego,Escondido,ChildCareData,1999
1475,San Diego,Escondido,KindergartenData,2617
1476,San Diego,Fallbrook,7thGradeData,423
1477,San Diego,Fallbrook,ChildCareData,566
1478,San Diego,Fallbrook,KindergartenData,411
1479,San Diego,Imperial Beach,7thGradeData,61
1480,San Diego,Imperial Beach,ChildCareData,527
1481,San Diego,Imperial Beach,KindergartenData,383
1482,San Diego,Jamul,7thGradeData,103
1483,San Diego,Jamul,ChildCareData,36
1484,San Diego,Jamul,KindergartenData,101
1485,San Diego,Julian,7thGradeData,325
1486,San Diego,Julian,KindergartenData,262
1487,San Diego,La Mesa,7thGradeData,975
1488,San Diego,La Mesa,ChildCareData,1250
1489,San Diego,La Mesa,KindergartenData,952
1490,San Diego,Lakeside,7thGradeData,487
1491,San Diego,Lakeside,ChildCareData,425
1492,San Diego,Lakeside,KindergartenData,711
1493,San Diego,Lemon Grove,7thGradeData,398
1494,San Diego,Lemon Grove,ChildCareData,347
1495,San Diego,Lemon Grove,KindergartenData,382
1496,San Diego,National City,7thGradeData,804
1497,San Diego,National City,ChildCareData,798
1498,San Diego,National City,KindergartenData,893
1499,San Diego,Oceanside,7thGradeData,2384
1500,San Diego,Oceanside,ChildCareData,2195
1501,San Diego,Oceanside,KindergartenData,2686
1502,San Diego,Pauma Valley,ChildCareData,38
1503,San Diego,Pauma Valley,KindergartenData,27
1504,San Diego,Pine Valley,7thGradeData,32
1505,San Diego,Potrero,7thGradeData,39
1506,San Diego,Potrero,KindergartenData,34
1507,San Diego,Poway,7thGradeData,902
1508,San Diego,Poway,ChildCareData,1623
1509,San Diego,Poway,KindergartenData,806
1510,San Diego,Rainbow,7thGradeData,25
1511,San Diego,Rainbow,ChildCareData,21
1512,San Diego,Rainbow,KindergartenData,28
1513,San Diego,Ramona,7thGradeData,400
1514,San Diego,Ramona,ChildCareData,434
1515,San Diego,Ramona,KindergartenData,447
1516,San Diego,Rancho Santa Fe,7thGradeData,148
1517,San Diego,Rancho Santa Fe,ChildCareData,306
1518,San Diego,Rancho Santa Fe,KindergartenData,106
1519,San Diego,San Clemente,7thGradeData,40
1520,San Diego,San Clemente,KindergartenData,133
1521,San Diego,San Diego,7thGradeData,15431
1522,San Diego,San Diego,ChildCareData,17665
1523,San Diego,San Diego,KindergartenData,16921
1524,San Diego,San Marcos,7thGradeData,1749
1525,San Diego,San Marcos,ChildCareData,1126
1526,San Diego,San Marcos,KindergartenData,1386
1527,San Diego,Santee,7thGradeData,556
1528,San Diego,Santee,ChildCareData,617
1529,San Diego,Santee,KindergartenData,731
1530,San Diego,Simi Valley,7thGradeData,119
1531,San Diego,Simi Valley,KindergartenData,51
1532,San Diego,Solana Beach,7thGradeData,394
1533,San Diego,Solana Beach,ChildCareData,590
1534,San Diego,Solana Beach,KindergartenData,140
1535,San Diego,Spring Valley (San Diego County),7thGradeData,583
1536,San Diego,Spring Valley (San Diego County),ChildCareData,775
1537,San Diego,Spring Valley (San Diego County),KindergartenData,727
1538,San Diego,Thousand Oaks,7thGradeData,7
1539,San Diego,Thousand Oaks,KindergartenData,4
1540,San Diego,Valley Center,7thGradeData,305
1541,San Diego,Valley Center,ChildCareData,142
1542,San Diego,Valley Center,KindergartenData,265
1543,San Diego,Vista,7thGradeData,1163
1544,San Diego,Vista,ChildCareData,1696
1545,San Diego,Vista,KindergartenData,1731
1546,San Diego,Warner Springs,7thGradeData,56
1547,San Diego,Warner Springs,KindergartenData,158
1548,San Francisco,San Francisco,7thGradeData,5609
1549,San Francisco,San Francisco,ChildCareData,11508
1550,San Francisco,San Francisco,KindergartenData,6039
1551,San Joaquin,Acampo,7thGradeData,111
1552,San Joaquin,Acampo,KindergartenData,41
1553,San Joaquin,Banta,ChildCareData,31
1554,San Joaquin,Escalon,7thGradeData,192
1555,San Joaquin,Escalon,ChildCareData,281
1556,San Joaquin,Escalon,KindergartenData,214
1557,San Joaquin,Farmington,KindergartenData,27
1558,San Joaquin,French Camp,7thGradeData,64
1559,San Joaquin,French Camp,ChildCareData,120
1560,San Joaquin,French Camp,KindergartenData,56
1561,San Joaquin,Lathrop,7thGradeData,343
1562,San Joaquin,Lathrop,ChildCareData,115
1563,San Joaquin,Lathrop,KindergartenData,421
1564,San Joaquin,Linden,KindergartenData,112
1565,San Joaquin,Lockeford,7thGradeData,67
1566,San Joaquin,Lockeford,KindergartenData,46
1567,San Joaquin,Lodi,7thGradeData,1029
1568,San Joaquin,Lodi,ChildCareData,1047
1569,San Joaquin,Lodi,KindergartenData,1170
1570,San Joaquin,Manteca,7thGradeData,962
1571,San Joaquin,Manteca,ChildCareData,1142
1572,San Joaquin,Manteca,KindergartenData,983
1573,San Joaquin,Mountain House,7thGradeData,324
1574,San Joaquin,Mountain House,ChildCareData,90
1575,San Joaquin,Mountain House,KindergartenData,450
1576,San Joaquin,Ripon,7thGradeData,341
1577,San Joaquin,Ripon,ChildCareData,183
1578,San Joaquin,Ripon,KindergartenData,290
1579,San Joaquin,Simi Valley,7thGradeData,89
1580,San Joaquin,Simi Valley,KindergartenData,60
1581,San Joaquin,Stockton,7thGradeData,6038
1582,San Joaquin,Stockton,ChildCareData,4522
1583,San Joaquin,Stockton,KindergartenData,6528
1584,San Joaquin,Thornton,7thGradeData,19
1585,San Joaquin,Thornton,KindergartenData,29
1586,San Joaquin,Tracy,7thGradeData,1534
1587,San Joaquin,Tracy,ChildCareData,1028
1588,San Joaquin,Tracy,KindergartenData,1490
1589,San Luis Obispo,Arroyo Grande,7thGradeData,618
1590,San Luis Obispo,Arroyo Grande,ChildCareData,238
1591,San Luis Obispo,Arroyo Grande,KindergartenData,187
1592,San Luis Obispo,Atascadero,7thGradeData,361
1593,San Luis Obispo,Atascadero,ChildCareData,358
1594,San Luis Obispo,Atascadero,KindergartenData,308
1595,San Luis Obispo,Cambria,7thGradeData,64
1596,San Luis Obispo,Cambria,ChildCareData,61
1597,San Luis Obispo,Cambria,KindergartenData,50
1598,San Luis Obispo,Cayucos,7thGradeData,34
1599,San Luis Obispo,Cayucos,KindergartenData,19
1600,San Luis Obispo,El Paso de Robles (Paso Robles),7thGradeData,538
1601,San Luis Obispo,El Paso de Robles (Paso Robles),ChildCareData,509
1602,San Luis Obispo,El Paso de Robles (Paso Robles),KindergartenData,675
1603,San Luis Obispo,Grover Beach,ChildCareData,72
1604,San Luis Obispo,Grover Beach,KindergartenData,238
1605,San Luis Obispo,Los Osos,7thGradeData,216
1606,San Luis Obispo,Los Osos,ChildCareData,86
1607,San Luis Obispo,Los Osos,KindergartenData,134
1608,San Luis Obispo,Morro Bay,ChildCareData,74
1609,San Luis Obispo,Morro Bay,KindergartenData,89
1610,San Luis Obispo,Nipomo,ChildCareData,151
1611,San Luis Obispo,Nipomo,KindergartenData,209
1612,San Luis Obispo,Oceano,ChildCareData,141
1613,San Luis Obispo,Oceano,KindergartenData,72
1614,San Luis Obispo,Pismo Beach,7thGradeData,234
1615,San Luis Obispo,Pismo Beach,ChildCareData,118
1616,San Luis Obispo,Pismo Beach,KindergartenData,75
1617,San Luis Obispo,San Luis Obispo,7thGradeData,448
1618,San Luis Obispo,San Luis Obispo,ChildCareData,753
1619,San Luis Obispo,San Luis Obispo,KindergartenData,506
1620,San Luis Obispo,San Miguel (San Luis Obispo County),7thGradeData,32
1621,San Luis Obispo,San Miguel (San Luis Obispo County),KindergartenData,98
1622,San Luis Obispo,Santa Margarita,KindergartenData,49
1623,San Luis Obispo,Shandon,7thGradeData,19
1624,San Luis Obispo,Shandon,KindergartenData,30
1625,San Luis Obispo,Templeton,7thGradeData,166
1626,San Luis Obispo,Templeton,ChildCareData,66
1627,San Luis Obispo,Templeton,KindergartenData,174
1628,San Mateo,Atherton,7thGradeData,224
1629,San Mateo,Atherton,ChildCareData,268
1630,San Mateo,Atherton,KindergartenData,480
1631,San Mateo,Belmont,7thGradeData,507
1632,San Mateo,Belmont,ChildCareData,376
1633,San Mateo,Belmont,KindergartenData,379
1634,San Mateo,Brisbane,7thGradeData,52
1635,San Mateo,Brisbane,ChildCareData,36
1636,San Mateo,Brisbane,KindergartenData,32
1637,San Mateo,Burlingame,7thGradeData,390
1638,San Mateo,Burlingame,ChildCareData,896
1639,San Mateo,Burlingame,KindergartenData,487
1640,San Mateo,Colma,7thGradeData,239
1641,San Mateo,Colma,ChildCareData,69
1642,San Mateo,Colma,KindergartenData,68
1643,San Mateo,Daly City,7thGradeData,560
1644,San Mateo,Daly City,ChildCareData,921
1645,San Mateo,Daly City,KindergartenData,879
1646,San Mateo,East Palo Alto,7thGradeData,274
1647,San Mateo,East Palo Alto,ChildCareData,585
1648,San Mateo,East Palo Alto,KindergartenData,279
1649,San Mateo,El Granada,ChildCareData,46
1650,San Mateo,Foster City,7thGradeData,365
1651,San Mateo,Foster City,ChildCareData,1029
1652,San Mateo,Foster City,KindergartenData,522
1653,San Mateo,Half Moon Bay,7thGradeData,295
1654,San Mateo,Half Moon Bay,ChildCareData,206
1655,San Mateo,Half Moon Bay,KindergartenData,185
1656,San Mateo,Hillsborough,7thGradeData,285
1657,San Mateo,Hillsborough,ChildCareData,99
1658,San Mateo,Hillsborough,KindergartenData,160
1659,San Mateo,Menlo Park,7thGradeData,764
1660,San Mateo,Menlo Park,ChildCareData,1090
1661,San Mateo,Menlo Park,KindergartenData,505
1662,San Mateo,Millbrae,7thGradeData,311
1663,San Mateo,Millbrae,ChildCareData,282
1664,San Mateo,Millbrae,KindergartenData,217
1665,San Mateo,Montara,KindergartenData,66
1666,San Mateo,Pacifica,7thGradeData,386
1667,San Mateo,Pacifica,ChildCareData,423
1668,San Mateo,Pacifica,KindergartenData,408
1669,San Mateo,Pescadero,7thGradeData,20
1670,San Mateo,Pescadero,KindergartenData,19
1671,San Mateo,Portola Valley,7thGradeData,141
1672,San Mateo,Portola Valley,ChildCareData,153
1673,San Mateo,Portola Valley,KindergartenData,79
1674,San Mateo,Redwood City,7thGradeData,867
1675,San Mateo,Redwood City,ChildCareData,1364
1676,San Mateo,Redwood City,KindergartenData,1259
1677,San Mateo,San Bruno,7thGradeData,340
1678,San Mateo,San Bruno,ChildCareData,840
1679,San Mateo,San Bruno,KindergartenData,611
1680,San Mateo,San Carlos,7thGradeData,431
1681,San Mateo,San Carlos,ChildCareData,569
1682,San Mateo,San Carlos,KindergartenData,466
1683,San Mateo,San Diego,ChildCareData,59
1684,San Mateo,San Mateo,7thGradeData,1011
1685,San Mateo,San Mateo,ChildCareData,1855
1686,San Mateo,San Mateo,KindergartenData,1353
1687,San Mateo,Simi Valley,7thGradeData,46
1688,San Mateo,Simi Valley,KindergartenData,25
1689,San Mateo,South San Francisco,7thGradeData,710
1690,San Mateo,South San Francisco,ChildCareData,1416
1691,San Mateo,South San Francisco,KindergartenData,517
1692,San Mateo,Woodside,7thGradeData,35
1693,San Mateo,Woodside,ChildCareData,85
1694,San Mateo,Woodside,KindergartenData,45
1695,Santa Barbara,Buellton,7thGradeData,52
1696,Santa Barbara,Buellton,ChildCareData,78
1697,Santa Barbara,Buellton,KindergartenData,64
1698,Santa Barbara,Carpinteria,7thGradeData,172
1699,Santa Barbara,Carpinteria,ChildCareData,208
1700,Santa Barbara,Carpinteria,KindergartenData,195
1701,Santa Barbara,Goleta,7thGradeData,393
1702,Santa Barbara,Goleta,ChildCareData,714
1703,Santa Barbara,Goleta,KindergartenData,411
1704,Santa Barbara,Guadalupe,7thGradeData,130
1705,Santa Barbara,Guadalupe,ChildCareData,56
1706,Santa Barbara,Guadalupe,KindergartenData,176
1707,Santa Barbara,Lompoc,7thGradeData,313
1708,Santa Barbara,Lompoc,ChildCareData,577
1709,Santa Barbara,Lompoc,KindergartenData,811
1710,Santa Barbara,Los Alamos,7thGradeData,20
1711,Santa Barbara,Los Alamos,ChildCareData,20
1712,Santa Barbara,Los Alamos,KindergartenData,23
1713,Santa Barbara,Los Olivos,7thGradeData,22
1714,Santa Barbara,Los Olivos,ChildCareData,53
1715,Santa Barbara,New Cuyama,KindergartenData,25
1716,Santa Barbara,Orcutt,7thGradeData,24
1717,Santa Barbara,Orcutt,ChildCareData,103
1718,Santa Barbara,Orcutt,KindergartenData,21
1719,Santa Barbara,Santa Barbara,7thGradeData,1298
1720,Santa Barbara,Santa Barbara,ChildCareData,1979
1721,Santa Barbara,Santa Barbara,KindergartenData,1304
1722,Santa Barbara,Santa Maria,7thGradeData,2425
1723,Santa Barbara,Santa Maria,ChildCareData,1461
1724,Santa Barbara,Santa Maria,KindergartenData,2924
1725,Santa Barbara,Santa Ynez,7thGradeData,43
1726,Santa Barbara,Santa Ynez,ChildCareData,19
1727,Santa Barbara,Santa Ynez,KindergartenData,22
1728,Santa Barbara,Solvang,7thGradeData,79
1729,Santa Barbara,Solvang,ChildCareData,117
1730,Santa Barbara,Solvang,KindergartenData,68
1731,Santa Barbara,Vandenberg AFB,7thGradeData,417
1732,Santa Barbara,Vandenberg AFB,ChildCareData,49
1733,Santa Barbara,Vandenberg AFB,KindergartenData,161
1734,Santa Clara,Campbell,7thGradeData,278
1735,Santa Clara,Campbell,ChildCareData,1322
1736,Santa Clara,Campbell,KindergartenData,620
1737,Santa Clara,Cupertino,7thGradeData,1274
1738,Santa Clara,Cupertino,ChildCareData,1093
1739,Santa Clara,Cupertino,KindergartenData,709
1740,Santa Clara,Gilroy,7thGradeData,889
1741,Santa Clara,Gilroy,ChildCareData,675
1742,Santa Clara,Gilroy,KindergartenData,971
1743,Santa Clara,Los Altos,7thGradeData,699
1744,Santa Clara,Los Altos,ChildCareData,1222
1745,Santa Clara,Los Altos,KindergartenData,649
1746,Santa Clara,Los Altos Hills,7thGradeData,78
1747,Santa Clara,Los Altos Hills,ChildCareData,82
1748,Santa Clara,Los Altos Hills,KindergartenData,37
1749,Santa Clara,Los Gatos,7thGradeData,877
1750,Santa Clara,Los Gatos,ChildCareData,1051
1751,Santa Clara,Los Gatos,KindergartenData,562
1752,Santa Clara,Milpitas,7thGradeData,793
1753,Santa Clara,Milpitas,ChildCareData,2251
1754,Santa Clara,Milpitas,KindergartenData,837
1755,Santa Clara,Moffett Field,ChildCareData,62
1756,Santa Clara,Morgan Hill,7thGradeData,478
1757,Santa Clara,Morgan Hill,ChildCareData,738
1758,Santa Clara,Morgan Hill,KindergartenData,635
1759,Santa Clara,Mountain View,7thGradeData,577
1760,Santa Clara,Mountain View,ChildCareData,1489
1761,Santa Clara,Mountain View,KindergartenData,813
1762,Santa Clara,Palo Alto,7thGradeData,1258
1763,Santa Clara,Palo Alto,ChildCareData,2032
1764,Santa Clara,Palo Alto,KindergartenData,929
1765,Santa Clara,San Jose,7thGradeData,13053
1766,Santa Clara,San Jose,ChildCareData,11847
1767,Santa Clara,San Jose,KindergartenData,13629
1768,Santa Clara,San Martin,KindergartenData,97
1769,Santa Clara,Santa Clara,7thGradeData,894
1770,Santa Clara,Santa Clara,ChildCareData,1923
1771,Santa Clara,Santa Clara,KindergartenData,1628
1772,Santa Clara,Saratoga,7thGradeData,390
1773,Santa Clara,Saratoga,ChildCareData,818
1774,Santa Clara,Saratoga,KindergartenData,403
1775,Santa Clara,Stanford,ChildCareData,786
1776,Santa Clara,Stanford,KindergartenData,157
1777,Santa Clara,Sunnyvale,7thGradeData,1634
1778,Santa Clara,Sunnyvale,ChildCareData,3585
1779,Santa Clara,Sunnyvale,KindergartenData,2006
1780,Santa Cruz,Aptos,7thGradeData,349
1781,Santa Cruz,Aptos,ChildCareData,304
1782,Santa Cruz,Aptos,KindergartenData,333
1783,Santa Cruz,Ben Lomond,ChildCareData,20
