,COUNTY,CITY,vac_info_type,n
2068,Sonoma,Healdsburg,kindergarten,192
2069,Sonoma,Kenwood,kindergarten,19
2070,Sonoma,Occidental,7th grade,28
2071,Sonoma,Occidental,kindergarten,42
2072,Sonoma,Penngrove,childcare,30
2073,Sonoma,Penngrove,kindergarten,60
2074,Sonoma,Petaluma,7th grade,856
2075,Sonoma,Petaluma,childcare,903
2076,Sonoma,Petaluma,kindergarten,1143
2077,Sonoma,Rohnert Park,7th grade,403
2078,Sonoma,Rohnert Park,childcare,322
2079,Sonoma,Rohnert Park,kindergarten,469
2080,Sonoma,Santa Rosa,7th grade,2487
2081,Sonoma,Santa Rosa,childcare,2534
2082,Sonoma,Santa Rosa,kindergarten,2887
2083,Sonoma,Sebastopol,7th grade,267
2084,Sonoma,Sebastopol,childcare,139
2085,Sonoma,Sebastopol,kindergarten,340
2086,Sonoma,Simi Valley,7th grade,36
2087,Sonoma,Simi Valley,kindergarten,26
2088,Sonoma,Sonoma,7th grade,361
2089,Sonoma,Sonoma,childcare,408
2090,Sonoma,Sonoma,kindergarten,321
2091,Sonoma,Windsor,7th grade,365
2092,Sonoma,Windsor,childcare,225
2093,Sonoma,Windsor,kindergarten,142
2094,Stanislaus,Ceres,7th grade,1134
2095,Stanislaus,Ceres,childcare,641
2096,Stanislaus,Ceres,kindergarten,914
2097,Stanislaus,Denair,7th grade,76
2098,Stanislaus,Denair,kindergarten,126
2099,Stanislaus,Empire,7th grade,76
2100,Stanislaus,Empire,childcare,32
2101,Stanislaus,Empire,kindergarten,34
2102,Stanislaus,Hickman,7th grade,99
2103,Stanislaus,Hickman,kindergarten,81
2104,Stanislaus,Hughson,7th grade,230
2105,Stanislaus,Hughson,childcare,155
2106,Stanislaus,Keyes,7th grade,29
2107,Stanislaus,Keyes,childcare,38
2108,Stanislaus,Keyes,kindergarten,133
2109,Stanislaus,Knights Ferry,kindergarten,23
2110,Stanislaus,Modesto,7th grade,3755
2111,Stanislaus,Modesto,childcare,3239
2112,Stanislaus,Modesto,kindergarten,3900
2113,Stanislaus,Newman,7th grade,239
2114,Stanislaus,Newman,childcare,107
2115,Stanislaus,Newman,kindergarten,245
2116,Stanislaus,Oakdale,7th grade,404
2117,Stanislaus,Oakdale,childcare,296
2118,Stanislaus,Oakdale,kindergarten,480
2119,Stanislaus,Patterson,7th grade,496
2120,Stanislaus,Patterson,childcare,388
2121,Stanislaus,Patterson,kindergarten,469
2122,Stanislaus,Riverbank,7th grade,205
2123,Stanislaus,Riverbank,childcare,63
2124,Stanislaus,Riverbank,kindergarten,393
2125,Stanislaus,Salida,7th grade,259
2126,Stanislaus,Salida,childcare,96
2127,Stanislaus,Salida,kindergarten,151
2128,Stanislaus,Turlock,7th grade,1163
2129,Stanislaus,Turlock,childcare,1162
2130,Stanislaus,Turlock,kindergarten,995
2131,Stanislaus,Waterford,7th grade,231
2132,Stanislaus,Waterford,childcare,60
2133,Stanislaus,Waterford,kindergarten,296
2134,Stanislaus,Westley,childcare,22
2135,Stanislaus,Westley,kindergarten,49
2136,Sutter,East Nicolaus,7th grade,63
2137,Sutter,East Nicolaus,childcare,22
2138,Sutter,East Nicolaus,kindergarten,102
2139,Sutter,Live Oak,7th grade,151
2140,Sutter,Live Oak,childcare,113
2141,Sutter,Live Oak,kindergarten,145
2142,Sutter,Meridian,7th grade,13
2143,Sutter,Meridian,kindergarten,126
2144,Sutter,Pleasant Grove,7th grade,24
2145,Sutter,Simi Valley,7th grade,49
2146,Sutter,Simi Valley,kindergarten,43
2147,Sutter,Sutter,7th grade,62
2148,Sutter,Sutter,childcare,28
2149,Sutter,Sutter,kindergarten,54
2150,Sutter,Yuba City,7th grade,1179
2151,Sutter,Yuba City,childcare,1240
2152,Sutter,Yuba City,kindergarten,1188
2153,Tehama,Corning,7th grade,270
2154,Tehama,Corning,childcare,125
2155,Tehama,Corning,kindergarten,259
2156,Tehama,Cottonwood,7th grade,94
2157,Tehama,Cottonwood,childcare,75
2158,Tehama,Cottonwood,kindergarten,130
2159,Tehama,Gerber,7th grade,42
2160,Tehama,Gerber,kindergarten,47
2161,Tehama,Los Molinos,7th grade,61
2162,Tehama,Los Molinos,kindergarten,86
2163,Tehama,Orland,childcare,22
2164,Tehama,Red Bluff,7th grade,318
2165,Tehama,Red Bluff,childcare,293
2166,Tehama,Red Bluff,kindergarten,394
2167,Tehama,Tehama,childcare,44
2168,Trinity,Douglas City,7th grade,23
2169,Trinity,Douglas City,kindergarten,19
2170,Trinity,Weaverville,7th grade,50
2171,Trinity,Weaverville,childcare,22
2172,Tulare,Alpaugh,7th grade,52
2173,Tulare,Alpaugh,childcare,24
2174,Tulare,Alpaugh,kindergarten,36
2175,Tulare,Cutler,childcare,125
2176,Tulare,Cutler,kindergarten,126
2177,Tulare,Delano,kindergarten,26
2178,Tulare,Dinuba,7th grade,531
2179,Tulare,Dinuba,childcare,99
2180,Tulare,Dinuba,kindergarten,606
2181,Tulare,Ducor,7th grade,31
2182,Tulare,Ducor,kindergarten,19
2183,Tulare,Earlimart,7th grade,214
2184,Tulare,Earlimart,childcare,101
2185,Tulare,Earlimart,kindergarten,215
2186,Tulare,Exeter,7th grade,195
2187,Tulare,Exeter,childcare,140
2188,Tulare,Exeter,kindergarten,224
2189,Tulare,Farmersville,7th grade,211
2190,Tulare,Farmersville,childcare,19
2191,Tulare,Farmersville,kindergarten,184
2192,Tulare,Ivanhoe,7th grade,19
2193,Tulare,Ivanhoe,childcare,77
2194,Tulare,Ivanhoe,kindergarten,90
2195,Tulare,Kingsburg,7th grade,40
2196,Tulare,Kingsburg,kindergarten,56
2197,Tulare,Lemon Cove,7th grade,30
2198,Tulare,Lemon Cove,kindergarten,36
2199,Tulare,Lindsay,7th grade,291
2200,Tulare,Lindsay,childcare,311
2201,Tulare,Lindsay,kindergarten,370
2202,Tulare,Orosi,7th grade,311
2203,Tulare,Orosi,childcare,173
2204,Tulare,Orosi,kindergarten,289
2205,Tulare,Pixley,7th grade,107
2206,Tulare,Pixley,childcare,19
2207,Tulare,Pixley,kindergarten,135
2208,Tulare,Porterville,7th grade,1529
2209,Tulare,Porterville,childcare,823
2210,Tulare,Porterville,kindergarten,1625
2211,Tulare,Richgrove,7th grade,70
2212,Tulare,Richgrove,childcare,50
2213,Tulare,Richgrove,kindergarten,74
2214,Tulare,Springville,7th grade,42
2215,Tulare,Springville,kindergarten,27
2216,Tulare,Strathmore,7th grade,125
2217,Tulare,Strathmore,childcare,82
2218,Tulare,Strathmore,kindergarten,146
2219,Tulare,Terra Bella,7th grade,97
2220,Tulare,Terra Bella,kindergarten,116
2221,Tulare,Three Rivers,kindergarten,19
2222,Tulare,Tipton,7th grade,60
2223,Tulare,Tipton,kindergarten,75
2224,Tulare,Traver,7th grade,28
2225,Tulare,Traver,kindergarten,31
2226,Tulare,Tulare,7th grade,1366
2227,Tulare,Tulare,childcare,681
2228,Tulare,Tulare,kindergarten,1635
2229,Tulare,Visalia,7th grade,2530
2230,Tulare,Visalia,childcare,1368
2231,Tulare,Visalia,kindergarten,2785
2232,Tulare,Woodlake,7th grade,166
2233,Tulare,Woodlake,childcare,141
2234,Tulare,Woodlake,kindergarten,175
2235,Tuolumne,Columbia,7th grade,58
2236,Tuolumne,Columbia,kindergarten,56
2237,Tuolumne,Groveland,7th grade,21
2238,Tuolumne,Groveland,kindergarten,18
2239,Tuolumne,Jamestown,7th grade,32
2240,Tuolumne,Jamestown,childcare,34
2241,Tuolumne,Jamestown,kindergarten,64
2242,Tuolumne,Sonora,7th grade,149
2243,Tuolumne,Sonora,childcare,308
2244,Tuolumne,Sonora,kindergarten,229
2245,Tuolumne,Soulsbyville,7th grade,50
2246,Tuolumne,Soulsbyville,childcare,20
2247,Tuolumne,Soulsbyville,kindergarten,67
2248,Tuolumne,Tuolumne,7th grade,39
2249,Tuolumne,Tuolumne,childcare,38
2250,Tuolumne,Tuolumne,kindergarten,56
2251,Tuolumne,Twain Harte,7th grade,33
2252,Tuolumne,Twain Harte,kindergarten,28
2253,Ventura,Camarillo,7th grade,967
2254,Ventura,Camarillo,childcare,995
2255,Ventura,Camarillo,kindergarten,1003
2256,Ventura,Fillmore,7th grade,288
2257,Ventura,Fillmore,childcare,329
2258,Ventura,Fillmore,kindergarten,255
2259,Ventura,Moorpark,7th grade,445
2260,Ventura,Moorpark,childcare,417
2261,Ventura,Moorpark,kindergarten,492
2262,Ventura,Newbury Park,7th grade,478
2263,Ventura,Newbury Park,childcare,471
2264,Ventura,Newbury Park,kindergarten,466
2265,Ventura,Oak Park,7th grade,362
2266,Ventura,Oak Park,childcare,46
2267,Ventura,Oak Park,kindergarten,281
2268,Ventura,Oak View,7th grade,31
2269,Ventura,Oak View,childcare,19
2270,Ventura,Oak View,kindergarten,41
2271,Ventura,Ojai,7th grade,203
2272,Ventura,Ojai,childcare,317
2273,Ventura,Ojai,kindergarten,173
2274,Ventura,Oxnard,7th grade,3719
2275,Ventura,Oxnard,childcare,2612
2276,Ventura,Oxnard,kindergarten,3625
2277,Ventura,Piru,childcare,22
2278,Ventura,Piru,kindergarten,50
2279,Ventura,Port Hueneme,childcare,177
2280,Ventura,Port Hueneme,kindergarten,367
2281,Ventura,Santa Paula,7th grade,480
2282,Ventura,Santa Paula,childcare,342
2283,Ventura,Santa Paula,kindergarten,484
2284,Ventura,Simi Valley,7th grade,1353
2285,Ventura,Simi Valley,childcare,1300
2286,Ventura,Simi Valley,kindergarten,1430
2287,Ventura,Somis,7th grade,69
2288,Ventura,Somis,childcare,53
2289,Ventura,Somis,kindergarten,123
2290,Ventura,Thousand Oaks,7th grade,1065
2291,Ventura,Thousand Oaks,childcare,1490
2292,Ventura,Thousand Oaks,kindergarten,768
2293,Ventura,Ventura,7th grade,1461
2294,Ventura,Ventura,childcare,2054
2295,Ventura,Ventura,kindergarten,1384
2296,Ventura,Westlake Village,7th grade,20
2297,Ventura,Westlake Village,childcare,466
2298,Ventura,Westlake Village,kindergarten,259
2299,Yolo,Davis,7th grade,710
2300,Yolo,Davis,childcare,1193
2301,Yolo,Davis,kindergarten,622
2302,Yolo,Dixon,childcare,22
2303,Yolo,Esparto,7th grade,57
2304,Yolo,Esparto,childcare,41
2305,Yolo,Esparto,kindergarten,60
2306,Yolo,Knights Landing,kindergarten,57
2307,Yolo,Madison,childcare,39
2308,Yolo,West Sacramento,7th grade,655
2309,Yolo,West Sacramento,childcare,415
2310,Yolo,West Sacramento,kindergarten,817
2311,Yolo,Winters,7th grade,133
2312,Yolo,Winters,childcare,176
2313,Yolo,Winters,kindergarten,127
2314,Yolo,Woodland,7th grade,799
2315,Yolo,Woodland,childcare,928
2316,Yolo,Woodland,kindergarten,867
2317,Yuba,Arboga,childcare,61
2318,Yuba,Beale Afb,childcare,62
2319,Yuba,Beale Afb,kindergarten,124
2320,Yuba,Browns Valley,kindergarten,22
2321,Yuba,Challenge,kindergarten,23
2322,Yuba,Marysville,7th grade,409
2323,Yuba,Marysville,childcare,352
2324,Yuba,Marysville,kindergarten,402
2325,Yuba,Olivehurst,7th grade,406
2326,Yuba,Olivehurst,childcare,221
2327,Yuba,Olivehurst,kindergarten,404
2328,Yuba,Plumas Lake,7th grade,150
2329,Yuba,Plumas Lake,childcare,53
2330,Yuba,Plumas Lake,kindergarten,177
2331,Yuba,Wheatland,7th grade,139
2332,Yuba,Wheatland,childcare,99
2333,Yuba,Wheatland,kindergarten,90
