FACILITY_NUMBER,COUNTY,pub_priv_headstart,CITY,FACILITY_NAME,ENROLLMENT,n,pct,vac_info_type,REPORTED
6118582,VENTURA,PUBLIC,NEWBURY PARK,SYCAMORE CANYON,90,.,98,kindergarten,Y
6055917,VENTURA,PUBLIC,NEWBURY PARK,WALNUT ELEMENTARY,75,.,98,kindergarten,Y
6055842,VENTURA,PUBLIC,THOUSAND OAKS,ACACIA ELEMENTARY,68,66,97,kindergarten,Y
6055859,VENTURA,PUBLIC,THOUSAND OAKS,ASPEN ELEMENTARY,64,61,95,kindergarten,Y
6055933,VENTURA,PUBLIC,THOUSAND OAKS,CONEJO ELEMENTARY,50,.,98,kindergarten,Y
6055941,VENTURA,PUBLIC,THOUSAND OAKS,GLENWOOD ELEMENTARY,63,61,97,kindergarten,Y
6055966,VENTURA,PUBLIC,THOUSAND OAKS,LADERA ELEMENTARY,52,50,96,kindergarten,Y
6115760,VENTURA,PUBLIC,THOUSAND OAKS,LANG RANCH,88,85,97,kindergarten,Y
6055875,VENTURA,PUBLIC,THOUSAND OAKS,MADRONA ELEMENTARY,97,.,98,kindergarten,Y
6056022,VENTURA,PUBLIC,THOUSAND OAKS,WEATHERSFIELD ELEMENTARY,83,.,98,kindergarten,Y
6084933,VENTURA,PUBLIC,THOUSAND OAKS,WILDWOOD ELEMENTARY,51,.,98,kindergarten,Y
6071286,VENTURA,PUBLIC,WESTLAKE VILLAGE,WESTLAKE ELEMENTARY,106,102,96,kindergarten,Y
6093181,VENTURA,PUBLIC,WESTLAKE VILLAGE,WESTLAKE HILLS ELEMENTARY,91,.,98,kindergarten,Y
109520,VENTURA,PUBLIC,FILLMORE,MOUNTAIN VISTA,113,.,99,kindergarten,Y
6055008,VENTURA,PUBLIC,FILLMORE,RIO VISTA ELEMENTARY,98,.,98,kindergarten,Y
6054993,VENTURA,PUBLIC,FILLMORE,SAN CAYETANO ELEMENTARY,77,.,98,kindergarten,Y
6054985,VENTURA,PUBLIC,PIRU,PIRU ELEMENTARY,56,.,98,kindergarten,Y
6055016,VENTURA,PUBLIC,OXNARD,ANSGAR LARSEN ELEMENTARY,122,.,99,kindergarten,Y
6055024,VENTURA,PUBLIC,OXNARD,ART HAYCOX ELEMENTARY,231,.,99,kindergarten,Y
6055057,VENTURA,PUBLIC,OXNARD,FRED L. WILLIAMS ELEMENTARY,117,.,99,kindergarten,Y
6055065,VENTURA,PUBLIC,OXNARD,HOLLYWOOD BEACH ELEMENTARY,41,.,95,kindergarten,Y
6055081,VENTURA,PUBLIC,OXNARD,JULIEN HATHAWAY ELEMENTARY,83,.,98,kindergarten,Y
6055073,VENTURA,PUBLIC,PORT HUENEME,HUENEME ELEMENTARY,83,.,98,kindergarten,Y
6055099,VENTURA,PUBLIC,PORT HUENEME,PARKVIEW ELEMENTARY,112,.,99,kindergarten,Y
6055107,VENTURA,PUBLIC,PORT HUENEME,RICHARD BARD ELEMENTARY,134,.,99,kindergarten,Y
6055115,VENTURA,PUBLIC,PORT HUENEME,SUNKIST ELEMENTARY,129,.,99,kindergarten,Y
6055123,VENTURA,PUBLIC,SOMIS,MESA ELEMENTARY,88,.,98,kindergarten,Y
5630363,VENTURA,PUBLIC,VENTURA,GOLDEN VALLEY CHARTER,76,44,58,kindergarten,Y
6109847,VENTURA,PUBLIC,MOORPARK,ARROYO WEST ELEMENTARY,94,.,98,kindergarten,Y
6106439,VENTURA,PUBLIC,MOORPARK,CAMPUS CANYON ELEMENTARY,94,91,97,kindergarten,Y
6055131,VENTURA,PUBLIC,MOORPARK,FLORY ACADEMY OF SCIENCES AND TECHNOLOGY,79,.,98,kindergarten,Y
6106447,VENTURA,PUBLIC,MOORPARK,MOUNTAIN MEADOWS ELEMENTARY,98,.,98,kindergarten,Y
6055149,VENTURA,PUBLIC,MOORPARK,PEACH HILL ACADEMY,99,.,98,kindergarten,Y
6115430,VENTURA,PUBLIC,MOORPARK,WALNUT CANYON ELEMENTARY,93,.,98,kindergarten,Y
6055156,VENTURA,PUBLIC,SANTA PAULA,MUPU ELEMENTARY,23,.,95,kindergarten,Y
6055677,VENTURA,PUBLIC,OAK PARK,BROOKSIDE ELEMENTARY,95,88,93,kindergarten,Y
6107528,VENTURA,PUBLIC,OAK PARK,OAK HILLS ELEMENTARY,95,91,96,kindergarten,Y
6111496,VENTURA,PUBLIC,OAK PARK,RED OAK ELEMENTARY,96,.,98,kindergarten,Y
6055164,VENTURA,PUBLIC,OXNARD,LAGUNA VISTA ELEMENTARY,117,.,99,kindergarten,Y
6055172,VENTURA,PUBLIC,OXNARD,MAR VISTA ELEMENTARY,91,.,98,kindergarten,Y
6055180,VENTURA,PUBLIC,OXNARD,TIERRA VISTA ELEMENTARY,120,.,99,kindergarten,Y
6055198,VENTURA,PUBLIC,OJAI,MEINERS OAKS ELEMENTARY,40,37,93,kindergarten,Y
6055206,VENTURA,PUBLIC,OJAI,MIRA MONTE ELEMENTARY,79,75,95,kindergarten,Y
6055222,VENTURA,PUBLIC,OJAI,SAN ANTONIO ELEMENTARY,27,.,95,kindergarten,Y
6055248,VENTURA,PUBLIC,OJAI,TOPA TOPA ELEMENTARY,50,.,98,kindergarten,Y
6055321,VENTURA,PUBLIC,OXNARD,CESAR E. CHAVEZ ELEMENTARY,94,.,98,kindergarten,Y
6107551,VENTURA,PUBLIC,OXNARD,CHRISTA MCAULIFFE ELEMENTARY,144,.,99,kindergarten,Y
6055263,VENTURA,PUBLIC,OXNARD,CURREN ELEMENTARY,98,.,98,kindergarten,Y
6055271,VENTURA,PUBLIC,OXNARD,DRIFFILL ELEMENTARY,132,.,99,kindergarten,Y
6055289,VENTURA,PUBLIC,OXNARD,ELM STREET ELEMENTARY,93,.,98,kindergarten,Y
6110738,VENTURA,PUBLIC,OXNARD,EMILIE RITCHEN ELEMENTARY,144,.,99,kindergarten,Y
6055297,VENTURA,PUBLIC,OXNARD,HARRINGTON ELEMENTARY,114,.,99,kindergarten,Y
119412,VENTURA,PUBLIC,OXNARD,JUAN LAGUNAS SORIA ELEMENTARY,97,.,98,kindergarten,Y
6055339,VENTURA,PUBLIC,OXNARD,KAMALA ELEMENTARY,118,.,99,kindergarten,Y
6100333,VENTURA,PUBLIC,OXNARD,LEMONWOOD ELEMENTARY,96,.,98,kindergarten,Y
6055347,VENTURA,PUBLIC,OXNARD,MARINA WEST ELEMENTARY,118,.,99,kindergarten,Y
6055354,VENTURA,PUBLIC,OXNARD,MCKINNA ELEMENTARY,152,.,99,kindergarten,Y
6114029,VENTURA,PUBLIC,OXNARD,NORMAN R. BREKKE ELEMENTARY,105,.,99,kindergarten,Y
6055362,VENTURA,PUBLIC,OXNARD,RAMONA ELEMENTARY,128,.,99,kindergarten,Y
6055370,VENTURA,PUBLIC,OXNARD,ROSE AVENUE ELEMENTARY,143,.,99,kindergarten,Y
6055388,VENTURA,PUBLIC,OXNARD,SIERRA LINDA ELEMENTARY,137,.,99,kindergarten,Y
100362,VENTURA,PUBLIC,OXNARD,THURGOOD MARSHALL ELEMENTARY,107,.,99,kindergarten,Y
115105,VENTURA,PUBLIC,CAMARILLO,CAMARILLO ACADEMY OF PROGRESSIVE EDUCATION,60,.,98,kindergarten,Y
6055396,VENTURA,PUBLIC,CAMARILLO,CAMARILLO HEIGHTS ELEMENTARY,72,.,98,kindergarten,Y
6055404,VENTURA,PUBLIC,CAMARILLO,DOS CAMINOS ELEMENTARY,73,.,98,kindergarten,Y
6120117,VENTURA,PUBLIC,CAMARILLO,LA MARIPOSA,85,82,96,kindergarten,Y
6055438,VENTURA,PUBLIC,CAMARILLO,LAS POSAS ELEMENTARY,92,.,98,kindergarten,Y
6096838,VENTURA,PUBLIC,CAMARILLO,LOS PRIMEROS SCHOOL OF SCIENCES & ARTS,67,.,98,kindergarten,Y
6055412,VENTURA,PUBLIC,CAMARILLO,PLEASANT VALLEY SCHOOL OF ENGINEERING AND ARTS,63,.,98,kindergarten,Y
110502,VENTURA,PUBLIC,CAMARILLO,RANCHO ROSAL ELEMENTARY,113,.,99,kindergarten,Y
6055990,VENTURA,PUBLIC,CAMARILLO,SANTA ROSA TECHNOLOGY MAGNET,64,.,98,kindergarten,Y
6112171,VENTURA,PUBLIC,CAMARILLO,TIERRA LINDA ELEMENTARY,125,118,94,kindergarten,Y
6120620,VENTURA,PUBLIC,CAMARILLO,UNIVERSITY PREPARATION CHARTER SCHOOL AT CSU CHANNEL ISLANDS,83,.,98,kindergarten,Y
112631,VENTURA,PUBLIC,OXNARD,RIO DEL MAR,83,.,98,kindergarten,Y
6119242,VENTURA,PUBLIC,OXNARD,RIO DEL NORTE,91,.,98,kindergarten,Y
6055503,VENTURA,PUBLIC,OXNARD,RIO LINDO ELEMENTARY,115,.,99,kindergarten,Y
6055511,VENTURA,PUBLIC,OXNARD,RIO PLAZA ELEMENTARY,143,.,99,kindergarten,Y
6055529,VENTURA,PUBLIC,OXNARD,RIO REAL ELEMENTARY,95,.,98,kindergarten,Y
6118061,VENTURA,PUBLIC,OXNARD,RIO ROSALES,101,99,98,kindergarten,Y
6055545,VENTURA,PUBLIC,SANTA PAULA,BARBARA WEBSTER ELEMENTARY,71,68,96,kindergarten,Y
6055552,VENTURA,PUBLIC,SANTA PAULA,BLANCHARD ELEMENTARY,77,.,98,kindergarten,Y
6055578,VENTURA,PUBLIC,SANTA PAULA,GLEN CITY ELEMENTARY,124,.,99,kindergarten,Y
6055586,VENTURA,PUBLIC,SANTA PAULA,GRACE S. THILLE ELEMENTARY,64,.,98,kindergarten,Y
6055602,VENTURA,PUBLIC,SANTA PAULA,MCKEVETT ELEMENTARY,56,.,98,kindergarten,Y
6055610,VENTURA,PUBLIC,SANTA PAULA,THELMA B. BEDELL ELEMENTARY,75,.,98,kindergarten,Y
6055636,VENTURA,PUBLIC,SIMI VALLEY,ARROYO ELEMENTARY,30,.,95,kindergarten,Y
6084917,VENTURA,PUBLIC,SIMI VALLEY,ATHERWOOD ELEMENTARY,58,.,98,kindergarten,Y
6055651,VENTURA,PUBLIC,SIMI VALLEY,BERYLWOOD ELEMENTARY,135,.,99,kindergarten,Y
6055669,VENTURA,PUBLIC,SIMI VALLEY,BIG SPRINGS ELEMENTARY,90,.,98,kindergarten,Y
6055685,VENTURA,PUBLIC,SIMI VALLEY,CRESTVIEW ELEMENTARY,59,.,98,kindergarten,Y
6055693,VENTURA,PUBLIC,SIMI VALLEY,GARDEN GROVE ELEMENTARY,53,.,98,kindergarten,Y
6055701,VENTURA,PUBLIC,SIMI VALLEY,HOLLOW HILLS ELEMENTARY,99,.,98,kindergarten,Y
6055719,VENTURA,PUBLIC,SIMI VALLEY,KATHERINE ELEMENTARY,71,67,94,kindergarten,Y
6055727,VENTURA,PUBLIC,SIMI VALLEY,KNOLLS ELEMENTARY,23,.,95,kindergarten,Y
6055743,VENTURA,PUBLIC,SIMI VALLEY,MADERA ELEMENTARY,73,71,97,kindergarten,Y
6055750,VENTURA,PUBLIC,SIMI VALLEY,MOUNTAIN VIEW ELEMENTARY,84,.,98,kindergarten,Y
6055768,VENTURA,PUBLIC,SIMI VALLEY,PARK VIEW ELEMENTARY,65,.,98,kindergarten,Y
6055776,VENTURA,PUBLIC,SIMI VALLEY,SANTA SUSANA ELEMENTARY,55,.,98,kindergarten,Y
6055792,VENTURA,PUBLIC,SIMI VALLEY,SYCAMORE ELEMENTARY,80,.,98,kindergarten,Y
6055800,VENTURA,PUBLIC,SIMI VALLEY,TOWNSHIP ELEMENTARY,103,.,99,kindergarten,Y
6055818,VENTURA,PUBLIC,SIMI VALLEY,VISTA ELEMENTARY,101,.,99,kindergarten,Y
6067292,VENTURA,PUBLIC,SIMI VALLEY,WHITE OAK ELEMENTARY,80,.,98,kindergarten,Y
6115653,VENTURA,PUBLIC,SIMI VALLEY,WOOD RANCH ELEMENTARY,121,113,93,kindergarten,Y
6055834,VENTURA,PUBLIC,SOMIS,SOMIS ELEMENTARY,37,33,89,kindergarten,Y
6069231,VENTURA,PUBLIC,CAMARILLO,VENTURA COUNTY SPECIAL EDUCATION,33,.,95,kindergarten,Y
121756,VENTURA,PUBLIC,THOUSAND OAKS,BRIDGES CHARTER,53,36,68,kindergarten,Y
6055974,VENTURA,PUBLIC,THOUSAND OAKS,MEADOWS ARTS AND TECHNOLOGY ELEMENTARY,66,62,94,kindergarten,Y
112417,VENTURA,PUBLIC,VENTURA,VENTURA CHARTER SCHOOL OF ARTS AND GLOBAL EDUCATION,58,53,91,kindergarten,Y
6056030,VENTURA,PUBLIC,OAK VIEW,SUNSET ELEMENTARY,39,.,95,kindergarten,Y
6056204,VENTURA,PUBLIC,VENTURA,ACADEMY OF TECHNOLOGY & LEADERSHIP AT SATICOY,67,65,97,kindergarten,Y
6056055,VENTURA,PUBLIC,VENTURA,BLANCHE REYNOLDS ELEMENTARY,51,.,98,kindergarten,Y
6116040,VENTURA,PUBLIC,VENTURA,CITRUS GLEN ELEMENTARY,122,.,99,kindergarten,Y
6056063,VENTURA,PUBLIC,VENTURA,E. P. FOSTER ELEMENTARY,66,.,98,kindergarten,Y
6056089,VENTURA,PUBLIC,VENTURA,ELMHURST ELEMENTARY,98,95,97,kindergarten,Y
6056097,VENTURA,PUBLIC,VENTURA,JUANAMARIA ELEMENTARY,73,.,98,kindergarten,Y
6056105,VENTURA,PUBLIC,VENTURA,JUNIPERO SERRA ELEMENTARY,104,101,97,kindergarten,Y
6056113,VENTURA,PUBLIC,VENTURA,LINCOLN ELEMENTARY,34,31,91,kindergarten,Y
6056121,VENTURA,PUBLIC,VENTURA,LOMA VISTA ELEMENTARY,74,69,93,kindergarten,Y
6056147,VENTURA,PUBLIC,VENTURA,MONTALVO ELEMENTARY,77,75,97,kindergarten,Y
6056154,VENTURA,PUBLIC,VENTURA,MOUND ELEMENTARY,100,98,98,kindergarten,Y
6056170,VENTURA,PUBLIC,VENTURA,PIERPONT ELEMENTARY,35,.,95,kindergarten,Y
6056188,VENTURA,PUBLIC,VENTURA,POINSETTIA ELEMENTARY,87,82,94,kindergarten,Y
6097034,VENTURA,PUBLIC,VENTURA,PORTOLA ELEMENTARY,73,.,98,kindergarten,Y
6056212,VENTURA,PUBLIC,VENTURA,SHERIDAN WAY ELEMENTARY,95,.,98,kindergarten,Y
6056238,VENTURA,PUBLIC,VENTURA,WILL ROGERS ELEMENTARY,84,.,98,kindergarten,Y
6138432,VENTURA,PRIVATE,CAMARILLO,BEACON HILL CLASSICAL ACADEMY,33,27,82,kindergarten,Y
6941595,VENTURA,PRIVATE,CAMARILLO,CORNERSTONE CHRISTIAN,21,.,95,kindergarten,Y
6148449,VENTURA,PRIVATE,CAMARILLO,LAMPLIGHTERS JEWISH ACADEMY,,.,.,kindergarten,N
7079486,VENTURA,PRIVATE,CAMARILLO,PLEASANT VALLEY CHRISTIAN,27,.,95,kindergarten,Y
6965800,VENTURA,PRIVATE,CAMARILLO,ST. MARY MAGDALEN,49,38,78,kindergarten,Y
6146955,VENTURA,PRIVATE,OAK PARK,COMMUNITY SCHOOLHOUSE,,.,.,kindergarten,N
6984363,VENTURA,PRIVATE,OJAI,MONICA ROS SCHOOL,20,16,80,kindergarten,Y
7097652,VENTURA,PRIVATE,OJAI,MOTHER OF DIVINE GRACE,25,20,80,kindergarten,Y
6997837,VENTURA,PRIVATE,OXNARD,ASSISTANCE LEAGUE SCHOOL,50,.,98,kindergarten,Y
7093677,VENTURA,PRIVATE,OXNARD,NEW HARVEST CHRISTIAN SCHOOL,23,.,95,kindergarten,Y
6958722,VENTURA,PRIVATE,OXNARD,PEPPERMINT JUNCTION,32,.,95,kindergarten,Y
6965859,VENTURA,PRIVATE,OXNARD,SANTA CLARA ELEMENTARY,55,.,98,kindergarten,Y
6984413,VENTURA,PRIVATE,OXNARD,ST. ANTHONY'S ELEMENTARY,27,.,95,kindergarten,Y
6984348,VENTURA,PRIVATE,PORT HUENEME,HUENEME CHRISTIAN SCHOOL,20,.,95,kindergarten,Y
6151914,VENTURA,PRIVATE,SANTA PAULA,ST. MICHAEL'S ACADEMY IN THE MOUNTAINS,,.,.,kindergarten,N
6148480,VENTURA,PRIVATE,SIMI VALLEY,FAITH ACADEMY HOMESCHOOL,,.,.,kindergarten,N
6908586,VENTURA,PRIVATE,SIMI VALLEY,GRACE BRETHREN ELEMENTARY,77,69,90,kindergarten,Y
7071830,VENTURA,PRIVATE,SIMI VALLEY,PHOENIX RANCH SCHOOL,28,23,82,kindergarten,Y
6139406,VENTURA,PRIVATE,SIMI VALLEY,ST. PETER CLAVER PRESCHOOL KINDERGARTEN,20,.,95,kindergarten,Y
6965826,VENTURA,PRIVATE,SIMI VALLEY,ST. ROSE OF LIMA ELEMENTARY,20,.,95,kindergarten,Y
6984298,VENTURA,PRIVATE,THOUSAND OAKS,ASCENSION LUTHERAN,29,27,93,kindergarten,Y
6996466,VENTURA,PRIVATE,THOUSAND OAKS,BETHANY CHRISTIAN SCHOOL,26,.,95,kindergarten,Y
7097280,VENTURA,PRIVATE,THOUSAND OAKS,LIBERTY CHRISTIAN ACADEMY,,.,.,kindergarten,N
6151674,VENTURA,PRIVATE,VENTURA,CHAFFIN CHRISTIAN ACADEMY,,.,.,kindergarten,N
6965743,VENTURA,PRIVATE,VENTURA,HOLY CROSS SCHOOL,32,30,94,kindergarten,Y
6984389,VENTURA,PRIVATE,VENTURA,OUR LADY OF THE ASSUMPTION,26,.,95,kindergarten,Y
6912422,VENTURA,PRIVATE,VENTURA,VENTURA MISSIONARY CHRISTIAN,38,.,95,kindergarten,Y
6984306,VENTURA,PRIVATE,WESTLAKE VILLAGE,CARDEN CONEJO SCHOOL,23,.,95,kindergarten,Y
6056246,YOLO,PUBLIC,DAVIS,BIRCH LANE ELEMENTARY,82,.,98,kindergarten,Y
6056295,YOLO,PUBLIC,DAVIS,CESAR CHAVEZ ELEMENTARY,96,.,98,kindergarten,Y
111401,YOLO,PUBLIC,DAVIS,FRED T. KOREMATSU ELEMENTARY SCHOOL AT MACE RANCH,78,.,98,kindergarten,Y
6118905,YOLO,PUBLIC,DAVIS,MARGUERITE MONTGOMERY ELEMENTARY,90,.,98,kindergarten,Y
6056261,YOLO,PUBLIC,DAVIS,NORTH DAVIS ELEMENTARY,87,.,98,kindergarten,Y
6110894,YOLO,PUBLIC,DAVIS,PATWIN ELEMENTARY,66,64,97,kindergarten,Y
6056279,YOLO,PUBLIC,DAVIS,PIONEER ELEMENTARY,45,.,95,kindergarten,Y
6056303,YOLO,PUBLIC,DAVIS,ROBERT E. WILLETT ELEMENTARY,47,.,95,kindergarten,Y
6056311,YOLO,PUBLIC,ESPARTO,ESPARTO ELEMENTARY,81,.,98,kindergarten,Y
6120745,YOLO,PUBLIC,WEST SACRAMENTO,BRIDGEWAY ISLAND ELEMENTARY,122,117,96,kindergarten,Y
6056352,YOLO,PUBLIC,WEST SACRAMENTO,ELKHORN VILLAGE ELEMENTARY,66,.,98,kindergarten,Y
131706,YOLO,PUBLIC,WEST SACRAMENTO,RIVER CHARTER SCHOOLS LIGHTHOUSE CHARTER,68,.,98,kindergarten,Y
116996,YOLO,PUBLIC,WEST SACRAMENTO,RIVERBANK ELEMENTARY,86,82,95,kindergarten,Y
6115463,YOLO,PUBLIC,WEST SACRAMENTO,SOUTHPORT ELEMENTARY,86,.,98,kindergarten,Y
114710,YOLO,PUBLIC,WEST SACRAMENTO,STONEGATE ELEMENTARY,102,.,99,kindergarten,Y
6056394,YOLO,PUBLIC,WEST SACRAMENTO,WESTFIELD VILLAGE ELEMENTARY,89,85,96,kindergarten,Y
6056402,YOLO,PUBLIC,WEST SACRAMENTO,WESTMORE OAKS ELEMENTARY,76,73,96,kindergarten,Y
6056410,YOLO,PUBLIC,WINTERS,WINTERS ELEMENTARY,151,148,98,kindergarten,Y
121749,YOLO,PUBLIC,KNIGHTS LANDING,SCIENCE & TECHNOLOGY ACADEMY AT KNIGHTS LANDING,42,.,95,kindergarten,Y
6056444,YOLO,PUBLIC,WOODLAND,BEAMER ELEMENTARY,72,.,98,kindergarten,Y
6056469,YOLO,PUBLIC,WOODLAND,DINGLE ELEMENTARY,80,.,98,kindergarten,Y
6056477,YOLO,PUBLIC,WOODLAND,FREEMAN ELEMENTARY,73,71,97,kindergarten,Y
6056485,YOLO,PUBLIC,WOODLAND,GIBSON ELEMENTARY,110,108,98,kindergarten,Y
6056527,YOLO,PUBLIC,WOODLAND,PLAINFIELD ELEMENTARY,49,.,95,kindergarten,Y
6116677,YOLO,PUBLIC,WOODLAND,RAMON S. TAFOYA ELEMENTARY,110,108,98,kindergarten,Y
6066252,YOLO,PUBLIC,WOODLAND,RHODA MAXWELL ELEMENTARY,96,.,98,kindergarten,Y
6066260,YOLO,PUBLIC,WOODLAND,T. L. WHITEHEAD ELEMENTARY,94,.,98,kindergarten,Y
6107163,YOLO,PUBLIC,WOODLAND,WOODLAND PRAIRIE ELEMENTARY,141,.,99,kindergarten,Y
6096671,YOLO,PUBLIC,WOODLAND,ZAMORA ELEMENTARY,55,.,98,kindergarten,Y
132464,YOLO,PUBLIC,WEST SACRAMENTO,EMPOWERING POSSIBILITIES INTERNATIONAL CHARTER,36,31,86,kindergarten,Y
7037179,YOLO,PRIVATE,DAVIS,DAVIS WALDORF SCHOOL,32,28,88,kindergarten,Y
6984512,YOLO,PRIVATE,DAVIS,ST. JAMES ELEMENTARY,26,23,88,kindergarten,Y
6966154,YOLO,PRIVATE,WEST SACRAMENTO,HOLY CROSS ACADEMY,52,.,98,kindergarten,Y
6984504,YOLO,PRIVATE,WEST SACRAMENTO,OUR LADY OF GRACE,61,58,95,kindergarten,Y
6996540,YOLO,PRIVATE,WOODLAND,WOODLAND CHRISTIAN SCHOOLS,66,.,98,kindergarten,Y
6115935,YUBA,PUBLIC,MARYSVILLE,CAMPTONVILLE ACADEMY,28,20,71,kindergarten,Y
6099014,YUBA,PUBLIC,BROWNS VALLEY,BROWNS VALLEY ELEMENTARY,47,.,95,kindergarten,Y
6056782,YUBA,PUBLIC,CHALLENGE,YUBA FEATHER ELEMENTARY,21,.,95,kindergarten,Y
6056667,YUBA,PUBLIC,MARYSVILLE,CORDUA ELEMENTARY,24,.,95,kindergarten,Y
6056733,YUBA,PUBLIC,MARYSVILLE,COVILLAUD ELEMENTARY,120,118,98,kindergarten,Y
119362,YUBA,PUBLIC,MARYSVILLE,EDGEWATER ELEMENTARY,68,66,97,kindergarten,Y
6056774,YUBA,PUBLIC,MARYSVILLE,KYNOCH ELEMENTARY,130,127,98,kindergarten,Y
6056717,YUBA,PUBLIC,MARYSVILLE,LINDA ELEMENTARY,121,.,99,kindergarten,Y
121632,YUBA,PUBLIC,MARYSVILLE,PARAGON COLLEGIATE ACADEMY,21,.,95,kindergarten,Y
6056634,YUBA,PUBLIC,OLIVEHURST,ARBOGA ELEMENTARY,66,.,98,kindergarten,Y
6056659,YUBA,PUBLIC,OLIVEHURST,CEDAR LANE ELEMENTARY,95,90,95,kindergarten,Y
6056683,YUBA,PUBLIC,OLIVEHURST,ELLA ELEMENTARY,121,119,98,kindergarten,Y
6056709,YUBA,PUBLIC,OLIVEHURST,JOHNSON PARK ELEMENTARY,63,.,98,kindergarten,Y
6056741,YUBA,PUBLIC,OLIVEHURST,OLIVEHURST ELEMENTARY,97,.,98,kindergarten,Y
114652,YUBA,PUBLIC,PLUMAS LAKE,COBBLESTONE ELEMENTARY,78,.,98,kindergarten,Y
107375,YUBA,PUBLIC,PLUMAS LAKE,RIO DEL ORO ELEMENTARY,100,96,96,kindergarten,Y
6118806,YUBA,PUBLIC,BEALE AFB,WHEATLAND CHARTER ACADEMY,24,.,95,kindergarten,Y
6056832,YUBA,PUBLIC,BEALE AIR FORCE BASE,LONE TREE ELEMENTARY,96,.,98,kindergarten,Y
6056840,YUBA,PUBLIC,WHEATLAND,WHEATLAND ELEMENTARY,96,.,98,kindergarten,Y
5830047,YUBA,PUBLIC,MARYSVILLE,HARRY P B CARDEN,,.,.,kindergarten,N
7087414,YUBA,PRIVATE,MARYSVILLE,BIBLE BAPTIST SCHOOLS,,.,.,kindergarten,N
6002000,ALAMEDA,PUBLIC,OAKLAND,LAZEAR CHARTER ACADEMY,54,49,91,7th grade,Y
131581,ALAMEDA,PUBLIC,OAKLAND,OAKLAND UNITY MIDDLE,,.,.,7th grade,N
124172,ALAMEDA,PUBLIC,OAKLAND,YU MING CHARTER,,.,.,7th grade,N
130609,ALAMEDA,PUBLIC,ALAMEDA,ALAMEDA COMMUNITY LEARNING CENTER,59,.,98,7th grade,Y
6110779,ALAMEDA,PUBLIC,ALAMEDA,BAY FARM,60,.,98,7th grade,Y
132142,ALAMEDA,PUBLIC,ALAMEDA,ENCINAL JUNIOR/SENIOR HIGH,112,.,99,7th grade,Y
6090054,ALAMEDA,PUBLIC,ALAMEDA,LINCOLN MIDDLE,292,.,99,7th grade,Y
119222,ALAMEDA,PUBLIC,ALAMEDA,NEA COMMUNITY LEARNING CENTER,44,.,95,7th grade,Y
122085,ALAMEDA,PUBLIC,ALAMEDA,THE ACADEMY OF ALAMEDA,168,.,99,7th grade,Y
6090112,ALAMEDA,PUBLIC,ALAMEDA,WILL C. WOOD MIDDLE,162,159,98,7th grade,Y
6090161,ALAMEDA,PUBLIC,ALBANY,ALBANY MIDDLE,324,310,96,7th grade,Y
6090294,ALAMEDA,PUBLIC,BERKELEY,LONGFELLOW ARTS AND TECHNOLOGY MIDDLE,163,160,98,7th grade,Y
6056857,ALAMEDA,PUBLIC,BERKELEY,MARTIN LUTHER KING MIDDLE,336,330,98,7th grade,Y
122689,ALAMEDA,PUBLIC,BERKELEY,REALM CHARTER MIDDLE,,.,.,7th grade,N
6056865,ALAMEDA,PUBLIC,BERKELEY,WILLARD MIDDLE,192,188,98,7th grade,Y
131763,ALAMEDA,PUBLIC,FREMONT,CALIFORNIA SCHOOL FOR THE DEAF-FREMONT,29,27,93,7th grade,Y
6097653,ALAMEDA,PUBLIC,CASTRO VALLEY,CANYON MIDDLE,456,.,99,7th grade,Y
133876,ALAMEDA,PUBLIC,CASTRO VALLEY,CASTRO VALLEY VIRTUAL ACADEMY,,.,.,7th grade,N
6090385,ALAMEDA,PUBLIC,CASTRO VALLEY,CREEKSIDE MIDDLE,263,.,99,7th grade,Y
125930,ALAMEDA,PUBLIC,DUBLIN,ELEANOR MURRAY FALLON,484,.,99,7th grade,Y
6066484,ALAMEDA,PUBLIC,DUBLIN,WELLS MIDDLE,302,.,99,7th grade,Y
6090492,ALAMEDA,PUBLIC,EMERYVILLE,ANNA YATES ELEMENTARY,,.,.,7th grade,N
6056873,ALAMEDA,PUBLIC,FREMONT,CENTERVILLE JUNIOR HIGH,489,.,99,7th grade,Y
130534,ALAMEDA,PUBLIC,FREMONT,CIRCLE OF INDEPENDENT LEARNING,26,.,95,7th grade,Y
6056881,ALAMEDA,PUBLIC,FREMONT,G. M. WALTERS JUNIOR HIGH,326,.,99,7th grade,Y
6056907,ALAMEDA,PUBLIC,FREMONT,JOHN M. HORNER JUNIOR HIGH,603,.,99,7th grade,Y
6056915,ALAMEDA,PUBLIC,FREMONT,THORNTON JUNIOR HIGH,676,.,99,7th grade,Y
6056923,ALAMEDA,PUBLIC,FREMONT,WILLIAM HOPKINS JUNIOR HIGH,596,.,99,7th grade,Y
119248,ALAMEDA,PUBLIC,CASTRO VALLEY,GOLDEN OAK MONTESSORI OF HAYWARD,26,.,95,7th grade,Y
6056956,ALAMEDA,PUBLIC,HAYWARD,ANTHONY W. OCHOA MIDDLE,256,.,99,7th grade,Y
6056931,ALAMEDA,PUBLIC,HAYWARD,BRET HARTE MIDDLE,317,.,99,7th grade,Y
6056949,ALAMEDA,PUBLIC,HAYWARD,CESAR CHAVEZ MIDDLE,250,.,99,7th grade,Y
