facility_num,county,is_public,city,facility_name,enrollment,n,pct,reported,vac_info_type
,Alameda,PRIVATE,Newark,"KING'S KIDS PRESCHOOL, THE",73.0,73.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Pleasanton,"LA PETITE ACADEMY, INC.",38.0,25.0,65.7894736842105,Y,ChildCareData
,Alameda,PRIVATE,Livermore,LABORATORY EMPLOYEE CHILDREN'S CENTER,37.0,37.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,LAKE SCHOOL (THE),84.0,82.0,97.61904761904758,Y,ChildCareData
,Alameda,PRIVATE,Oakland,LAKESHORE CHILDREN'S CENTER,45.0,39.0,86.6666666666667,Y,ChildCareData
,Alameda,PRIVATE,Oakland,LAKEVIEW PRESCHOOL,32.0,32.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,LANEY COLLEGE CHILDRENS CENTER,70.0,57.0,81.4285714285714,Y,ChildCareData
,Alameda,PRIVATE,Fremont,LEARN & PLAY MONTESSORI SCHOOL,114.0,102.0,89.4736842105263,Y,ChildCareData
,Alameda,PRIVATE,Fremont,LEARN AND PLAY MONTESSORI SCHOOL,125.0,118.0,94.4,Y,ChildCareData
,Alameda,PRIVATE,Fremont,"LEARNING TREE, THE",49.0,41.0,83.6734693877551,Y,ChildCareData
,Alameda,PRIVATE,Hayward,LEA'S CHRISTIAN SCHOOL-CHILD CARE CENTER,32.0,32.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,LES PETITS FRANCOPHONES,20.0,20.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Hayward,LIL ANGELS AT RUSSELL,37.0,32.0,86.4864864864865,Y,ChildCareData
,Alameda,PRIVATE,Hayward,LIL ANGELS AT RUUS,79.0,72.0,91.1392405063291,Y,ChildCareData
,Alameda,PRIVATE,San Leandro,LIL ANGELS DAY CARE CENTER,25.0,20.0,80.0,Y,ChildCareData
,Alameda,PRIVATE,Piedmont,LINDA BEACH COOPERATIVE PLAY SCHOOL,34.0,33.0,97.0588235294118,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,LITTLE BEANS PRESCHOOL,17.0,17.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,LITTLE ELEPHANT MONTESSORI,33.0,23.0,69.6969696969697,Y,ChildCareData
,Alameda,PRIVATE,Newark,LITTLE FLOWERS LEARNING CENTER,65.0,65.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Newark,LITTLE FLOWERS MONTESSORI,50.0,49.0,98.0,Y,ChildCareData
,Alameda,PRIVATE,Fremont,"LITTLE FLOWERS MONTESSORI, INC",220.0,216.0,98.1818181818182,Y,ChildCareData
,Alameda,PRIVATE,Dublin,LITTLE GENIUS MONTESSORI,25.0,21.0,84.0,Y,ChildCareData
,Alameda,PRIVATE,Dublin,LITTLE KIDS LEARNING CENTER,25.0,25.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Fremont,"LITTLE MUD PUDDLES LEARNING CENTER, THE",84.0,83.0,98.8095238095238,Y,ChildCareData
,Alameda,PRIVATE,Union City,LITTLE PEOPLES PRESCHOOL & DAY CARE,35.0,35.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Livermore,LITTLE RASCALS LEARNING CENTER,15.0,11.0,73.3333333333333,Y,ChildCareData
,Alameda,PRIVATE,Alameda,LITTLE SEEDS CHILDREN'S CENTER,34.0,31.0,91.1764705882353,Y,ChildCareData
,Alameda,PRIVATE,Oakland,LITTLE STARS PRESCHOOL,42.0,42.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Castro Valley,LITTLE SUNSHINE LEARNING CENTER,38.0,37.0,97.36842105263159,Y,ChildCareData
,Alameda,PRIVATE,Albany,LITTLE VILLAGE PRESCHOOL,32.0,31.0,96.875,Y,ChildCareData
,Alameda,PRIVATE,San Lorenzo,LOLLIPOP LANE PRE-SCHOOL,91.0,91.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,LOVE ALWAYS CHILD CARE CENTER,11.0,8.0,72.7272727272727,Y,ChildCareData
,Alameda,PRIVATE,Pleasanton,LOVE AND CARE PRESCHOOL,31.0,31.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Alameda,LUNA'S MONTESSORI BILINGUAL SCHOOL,40.0,36.0,90.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,MILLS COLLEGE CHILDREN'S SCHOOL,65.0,59.0,90.7692307692308,Y,ChildCareData
,Alameda,PRIVATE,Fremont,MISSION SAN JOSE CHILDRENS HOUSE,24.0,24.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Fremont,MISSION VALLEY MONTESSORI CHILDREN'S LRNG. CENT.,103.0,102.0,99.0291262135922,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,MODEL SCHOOL COMPREHENSIVE HUMANISTIC LEARNING CTR,48.0,46.0,95.8333333333333,Y,ChildCareData
,Alameda,PRIVATE,Oakland,MONTCLAIR COMMUNITY PLAY CENTER,32.0,27.0,84.375,Y,ChildCareData
,Alameda,PRIVATE,Fremont,MONTESSORI CHILDREN'S CENTER,87.0,84.0,96.551724137931,Y,ChildCareData
,Alameda,PRIVATE,Hayward,MONTESSORI CHILDREN'S HOUSE OF HAYWARD,71.0,69.0,97.1830985915493,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,MONTESSORI FAMILY SCHOOL,34.0,33.0,97.0588235294118,Y,ChildCareData
,Alameda,PRIVATE,Dublin,MONTESSORI PLUS,31.0,31.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,San Leandro,MONTESSORI SCHOOL AT WASHINGTON AVENUE,74.0,72.0,97.2972972972973,Y,ChildCareData
,Alameda,PRIVATE,Fremont,MONTESSORI SCHOOL OF CENTERVILLE,50.0,45.0,90.0,Y,ChildCareData
,Alameda,PRIVATE,Fremont,MONTESSORI SCHOOL OF FREMONT,96.0,96.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Newark,MONTESSORI SCHOOL OF NEWARK,29.0,29.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,San Leandro,MONTESSORI SCHOOL OF SAN LEANDRO,67.0,65.0,97.01492537313429,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,"MONTEVERDE SCHOOL, THE",39.0,38.0,97.4358974358974,Y,ChildCareData
,Alameda,PRIVATE,Oakland,MOUNTAIN BOULEVARD PRE-SCHOOL LEARNING CENTER.,45.0,45.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,MULBERRY SCHOOL (THE),35.0,34.0,97.1428571428571,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,MUSTARD SEED PRESCHOOL,55.0,33.0,60.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,MY OWN MONTESSORI SCHOOL,34.0,31.0,91.1764705882353,Y,ChildCareData
,Alameda,PRIVATE,Dublin,MY SPACE TO GROW,15.0,15.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,"NEW DAY PRESCHOOL & LEARNING CTR., METROPOLITAN",17.0,17.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Livermore,NEW HORIZONS PRESCHOOL AND DAY CARE,30.0,29.0,96.6666666666667,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,"NEW SCHOOL OF BERKELEY, THE",50.0,41.0,82.0,Y,ChildCareData
,Alameda,PRIVATE,Newark,NEWARK COMMUNITY CENTER ANNEX,34.0,34.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,NIA HOUSE LEARNING CENTER,34.0,31.0,91.1764705882353,Y,ChildCareData
,Alameda,PRIVATE,Oakland,NIKASIA CHILD CARE CENTER,14.0,14.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,San Leandro,NOAH'S ARK PRESCHOOL,17.0,17.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,"OAKLAND GARDEN SCHOOL FOR CHILDREN, LLC",35.0,28.0,80.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,OAKLAND MONTESSORI SCHOOL,47.0,40.0,85.1063829787234,Y,ChildCareData
,Alameda,PRIVATE,Oakland,OAKLAND PROGRESSIVE DAY CARE,10.0,6.0,60.0,Y,ChildCareData
,Alameda,PRIVATE,San Leandro,OUR FUTURE TOTS,74.0,72.0,97.2972972972973,Y,ChildCareData
,Alameda,PRIVATE,Livermore,OUR SAVIOR LUTHERAN EARLY CHILDHOOD DEV. CTR.,98.0,93.0,94.89795918367348,Y,ChildCareData
,Alameda,PRIVATE,Fremont,OUR SAVIOR LUTHERAN PRESCHOOL,67.0,66.0,98.50746268656721,Y,ChildCareData
,Alameda,PRIVATE,Oakland,OUSD - BROOKFIELD,14.0,14.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,OUSD - FRUITVALE,11.0,11.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,OUSD - INTERNATIONAL,62.0,62.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,OUSD - MARTIN LUTHER KING,11.0,11.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Emeryville,PACIFIC RIM INTERNATIONAL SCHOOL,25.0,25.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Fremont,PALM ACADEMY - PALM DAY CARE CENTER,44.0,35.0,79.5454545454545,Y,ChildCareData
,Alameda,PRIVATE,Fremont,PEACE TERRACE ACADEMY,12.0,12.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Alameda,PETER PAN ACADEMY,49.0,49.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,PETER PAN CO-OP NURSERY SCHOOL MAXWELL HOUSE,30.0,24.0,80.0,Y,ChildCareData
,Alameda,PRIVATE,Alameda,PETER PAN SCHOOL,75.0,75.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Piedmont,PIEDMONT PLAY SCHOOL,21.0,21.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,PILGRIM'S ENRICHMENT & PRESCHOOL PROGRAM,37.0,37.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,PIXAR CHILD CARE CENTER,43.0,31.0,72.0930232558139,Y,ChildCareData
,Alameda,PRIVATE,Fremont,PRECIOUS TIME CHRISTIAN PRESCHOOL,40.0,40.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Fremont,PRINCE OF PEACE PRESCHOOL,112.0,103.0,91.9642857142857,Y,ChildCareData
,Alameda,PRIVATE,San Leandro,"PRINCIPLED ACADEMY, THE",23.0,23.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Pleasanton,"QUARRY LANE SCHOOL, THE",187.0,175.0,93.5828877005348,Y,ChildCareData
,Alameda,PRIVATE,Pleasanton,"QUARRY LANE SCHOOL, THE",121.0,120.0,99.1735537190083,Y,ChildCareData
,Alameda,PRIVATE,Hayward,R SKOOL PRESCHOOL,25.0,25.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Fremont,RAINBOW KIDS PRESCHOOL & EXTENDED DAYCARE,46.0,43.0,93.4782608695652,Y,ChildCareData
,Alameda,PRIVATE,Oakland,"RAINBOW SCHOOL, THE",22.0,19.0,86.3636363636364,Y,ChildCareData
,Alameda,PRIVATE,Castro Valley,"REDWOOD FOREST PRESCHOOLS, INC.",65.0,65.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,"RENAISSANCE SCHOOL, THE",43.0,42.0,97.67441860465121,Y,ChildCareData
,Alameda,PRIVATE,Dublin,RESURRECTION LUTHERAN PRESCHOOL,64.0,55.0,85.9375,Y,ChildCareData
,Alameda,PRIVATE,Alameda,RISING STAR MONTESSORI COTTAGE CAMPUS,41.0,38.0,92.6829268292683,Y,ChildCareData
,Alameda,PRIVATE,Alameda,RISING STAR SCHOOL,67.0,65.0,97.01492537313429,Y,ChildCareData
,Alameda,PRIVATE,Oakland,ROCKRIDGE LITTLE SCHOOL,46.0,46.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,ROCKRIDGE MONTESSORI SCHOOL,18.0,17.0,94.44444444444441,Y,ChildCareData
,Alameda,PRIVATE,Oakland,ROCKRIDGE MONTESSORI SCHOOL,60.0,46.0,76.6666666666667,Y,ChildCareData
,Alameda,PRIVATE,Livermore,ROOM TO GROW,36.0,33.0,91.6666666666667,Y,ChildCareData
,Alameda,PRIVATE,Union City,SAFARI KID INC.,23.0,13.0,56.5217391304348,Y,ChildCareData
,Alameda,PRIVATE,Newark,SAFARI KID LEARNING CENTER,23.0,23.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,San Lorenzo,SAN LORENZO COMMUNITY CHURCH PRESCHOOL,30.0,30.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Dublin,SCHOOL OF IMAGINATION,90.0,87.0,96.6666666666667,Y,ChildCareData
,Alameda,PRIVATE,Fremont,SCRIBBLES LEARNING CENTER,56.0,56.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Dublin,SEED2SPROUT LEARNING CENTER,14.0,14.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Alameda,SEEDLING CHILD MONTESSORI SCHOOL,31.0,31.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,SENECA CENTER - BUILDING BLOCKS,16.0,16.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,SEQUOIA NURSERY SCHOOL,31.0,30.0,96.77419354838707,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,SHELTON'S PRIMARY EDUCATION CENTER,14.0,14.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Fremont,SHINING STAR MONTESSORI,26.0,21.0,80.76923076923079,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,SHU REN INTERNATIONAL SCHOOL,29.0,29.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,SKYLINE PRE-SCHOOL,35.0,35.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,SMALL TRANS DEPOT - HONEYBEE,10.0,10.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,SMILES DAY SCHOOL,95.0,95.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,SNOW WHITE PRESCHOOL,11.0,11.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Pleasanton,SONSHINE ENRICHMENT CENTER PRESCHOOL,166.0,156.0,93.97590361445779,Y,ChildCareData
,Alameda,PRIVATE,Pleasanton,ST. CLARE'S CHRISTIAN PRESCHOOL,78.0,76.0,97.4358974358974,Y,ChildCareData
,Alameda,PRIVATE,Oakland,ST. ELIZABETH PRESCHOOL,12.0,12.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,San Leandro,ST. JAMES CHRISTIAN PRE-SCHOOL,37.0,29.0,78.37837837837841,Y,ChildCareData
,Alameda,PRIVATE,Hayward,ST. JOACHIM PRESCHOOL,41.0,40.0,97.56097560975607,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,ST. JOHN'S CHILD CARE CENTER,27.0,24.0,88.88888888888891,Y,ChildCareData
,Alameda,PRIVATE,San Leandro,ST. LEANDER PRE-KINDERGARTEN,25.0,25.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,ST. LEO'S PRE-KINDERGARTEN,21.0,21.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Dublin,ST. PHILIP PRESCHOOL,79.0,77.0,97.46835443037969,Y,ChildCareData
,Alameda,PRIVATE,Oakland,ST. VINCENT'S DAY HOME,162.0,162.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,STARLITE CHILD DEVELOPMENT CENTER II,74.0,74.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,STEP ONE SCHOOL,103.0,94.0,91.26213592233007,Y,ChildCareData
,Alameda,PRIVATE,Livermore,STORYLAND SCHOOL,79.0,66.0,83.5443037974684,Y,ChildCareData
,Alameda,PRIVATE,Fremont,STRATFORD SCHOOL,47.0,47.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Fremont,STRATFORD SCHOOL,246.0,244.0,99.18699186991873,Y,ChildCareData
,Alameda,PRIVATE,Sunol,SUNOL GLEN PRESCHOOL,23.0,23.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Livermore,SUNSET CHRISTIAN PRESCHOOL,81.0,78.0,96.29629629629628,Y,ChildCareData
,Alameda,PRIVATE,Fremont,SUNSHINE KID'S PRESCHOOL,90.0,82.0,91.11111111111107,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,SUNSHINE PRESCHOOL (CEID),17.0,14.0,82.3529411764706,Y,ChildCareData
,Alameda,PRIVATE,Oakland,SUPPORTING FUTURE GROWTH - #3,32.0,29.0,90.625,Y,ChildCareData
,Alameda,PRIVATE,Oakland,SUPPORTING FUTURE GROWTH #2,12.0,11.0,91.6666666666667,Y,ChildCareData
,Alameda,PRIVATE,Hayward,SUPPORTING FUTURE GROWTH #7,44.0,44.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,SUPPORTING FUTURE GROWTH C.D.C. - #6,41.0,29.0,70.7317073170732,Y,ChildCareData
,Alameda,PRIVATE,Oakland,TEMPLE SINAI PRESCHOOL,116.0,109.0,93.9655172413793,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,THE BERKELEY SCHOOL,75.0,66.0,88.0,Y,ChildCareData
,Alameda,PRIVATE,Dublin,TOTS UNIVERSITY,29.0,29.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Livermore,TRINITY DAY CARE CENTER,42.0,42.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Pleasanton,TRI-VALLEY YMCA KINDER-READINESS MOHR,14.0,6.0,42.8571428571429,Y,ChildCareData
,Alameda,PRIVATE,Oakland,TUDORKA TOTS INFANT AND PRESCHOOL CENTER,20.0,18.0,90.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,TWENTY FOUR HOUR-OAKLAND PARENT TEACHER C.C.#1,16.0,16.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,TWENTY-FOUR HOUR OAKLAND PARENT/TEACHER C.CTR. #2,55.0,53.0,96.3636363636364,Y,ChildCareData
,Alameda,PRIVATE,Dublin,VALLEY CHRISTIAN PRESCHOOL,107.0,107.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Livermore,VALLEY MONTESSORI SCHOOL,149.0,124.0,83.22147651006709,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,VIA NOVA CHILDREN'S SCHOOL,43.0,36.0,83.7209302325581,Y,ChildCareData
,Alameda,PRIVATE,Alameda,WEE CARE PRESCHOOL AND CHILD CARE,37.0,37.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Oakland,WEE LI'L PEOPLE PRESCHOOL,25.0,25.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,Hayward,WOODROE WOODS SCHOOL,110.0,99.0,90.0,Y,ChildCareData
,Alameda,PRIVATE,Berkeley,WOOLLY MAMMOTH CHILD CARE AND PRESCHOOL,13.0,2.0,15.3846153846154,Y,ChildCareData
,Alameda,PRIVATE,Hayward,YMCA OF THE EAST BAY - EDEN,59.0,59.0,100.0,Y,ChildCareData
,Alameda,PRIVATE,San Leandro,YOUR CHILD IS MINE PRESCHOOL,25.0,22.0,88.0,Y,ChildCareData
,Alameda,PUBLIC,Albany,ALBANY CHILDRENS CENTER,93.0,3.0,3.2258064516129,Y,ChildCareData
,Alameda,PUBLIC,Berkeley,BUSD - FRANKLIN PRESCHOOL,172.0,167.0,97.0930232558139,Y,ChildCareData
,Alameda,PUBLIC,Berkeley,BUSD - HOPKINS STREET,88.0,85.0,96.5909090909091,Y,ChildCareData
,Alameda,PUBLIC,Berkeley,BUSD - KING CHILD DEVELOPMENT CENTER,138.0,132.0,95.6521739130435,Y,ChildCareData
,Alameda,PUBLIC,Fremont,CENTERVILLE CHURCH PRESCHOOL,28.0,27.0,96.42857142857142,Y,ChildCareData
,Alameda,PUBLIC,Hayward,CHABOT COLLEGE CHILDREN'S CENTER,98.0,89.0,90.8163265306122,Y,ChildCareData
,Alameda,PUBLIC,Castro Valley,CVUSD - MARSHALL SCHOOL STATE PRESCHOOL,24.0,24.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,San Leandro,DAVIS STREET AT JEFFERSON,35.0,33.0,94.2857142857143,Y,ChildCareData
,Alameda,PUBLIC,San Leandro,DAVIS STREET CHILD CARE CENTER,50.0,49.0,98.0,Y,ChildCareData
,Alameda,PUBLIC,Emeryville,EMERYVILLE CHILD DEVELOPMENT CENTER,68.0,63.0,92.64705882352942,Y,ChildCareData
,Alameda,PUBLIC,Hayward,FAIRVIEW HILLS PRESCHOOL,13.0,13.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Fremont,FUSD - ALVIRDA HYMAN LEARNING CENTER,54.0,54.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Fremont,FUSD - BLACOW STATE PRESCHOOL,23.0,23.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Fremont,FUSD - BRIER STATE PRESCHOOL,45.0,45.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Fremont,FUSD - CABRILLO STATE PRESCHOOL,47.0,47.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Fremont,FUSD - DURHAM STATE PRESCHOOL,47.0,47.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Fremont,FUSD - GRIMMER STATE PRESCHOOL,47.0,47.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Berkeley,HOPKINS STREET CHILDCARE CENTER,22.0,19.0,86.3636363636364,Y,ChildCareData
,Alameda,PUBLIC,Hayward,HUSD CHILD DEV. PROGRAM - BOWMAN,48.0,48.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Hayward,HUSD CHILD DEV. PROGRAM - CHERRYLAND,49.0,49.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Hayward,HUSD CHILD DEV. PROGRAM - HELEN TURNER,290.0,289.0,99.65517241379308,Y,ChildCareData
,Alameda,PUBLIC,Hayward,HUSD CHILD DEV. PROGRAM - JOHN MUIR,48.0,48.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Hayward,HUSD CHILD DEV. PROGRAM - SHEPHERD,50.0,50.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Hayward,HUSD CHILD DEVELOPMENT CTR. - PALMA CEIA,48.0,47.0,97.9166666666667,Y,ChildCareData
,Alameda,PUBLIC,Hayward,HUSD CHILD DEVELOPMENT PROGRAM - BURBANK,48.0,48.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Fremont,KIDANGO - CARLSON CENTER,19.0,18.0,94.7368421052632,Y,ChildCareData
,Alameda,PUBLIC,Hayward,KIDANGO HELEN TURNER,41.0,37.0,90.24390243902441,Y,ChildCareData
,Alameda,PUBLIC,Berkeley,LA ACADEMIA DE BAHIA,15.0,13.0,86.6666666666667,Y,ChildCareData
,Alameda,PUBLIC,Dublin,LA PETITE ACADEMY - SYBER KIDS,22.0,20.0,90.9090909090909,Y,ChildCareData
,Alameda,PUBLIC,Livermore,LIVERMORE PLAYSCHOOL,74.0,69.0,93.2432432432432,Y,ChildCareData
,Alameda,PUBLIC,Oakland,MERRITT COLLEGE CHILDRENS CENTER,59.0,59.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,MERRITT COLLEGE PRESCHOOL PRACTICUM,22.0,19.0,86.3636363636364,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - ACORN/WOODLAND,30.0,29.0,96.6666666666667,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - ALICE,23.0,23.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - ALLENDALE STATE PRESCHOOL,20.0,20.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - BELLA VISTA,49.0,46.0,93.8775510204082,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - BRIDGES ACADEMY AT MELROSE,22.0,22.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - COX,17.0,17.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - EMERSON CHILD DEVELOPMENT CENTER,15.0,15.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - HARRIET TUBMAN,17.0,17.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - HIGHLAND,21.0,21.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - JEFFERSON,17.0,17.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - LAUREL,42.0,42.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - LOCKWOOD SCHOOL,26.0,26.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - MANZANITA,12.0,12.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - STONEHURST,20.0,20.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,OUSD - YUK YAU,43.0,43.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Berkeley,PROGRESSIVE CHRISTIAN DAY CARE CENTER,13.0,13.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Pleasanton,SHINING LIGHT PRESCHOOL,163.0,155.0,95.0920245398773,Y,ChildCareData
,Alameda,PUBLIC,Alameda,SON-LIGHT PRESCHOOL,31.0,30.0,96.77419354838707,Y,ChildCareData
,Alameda,PUBLIC,Castro Valley,SPECIAL EDUCATION - PRESCHOOL - LAUREL,180.0,161.0,89.44444444444441,Y,ChildCareData
,Alameda,PUBLIC,San Lorenzo,ST. JOHN CATHOLIC SCHOOL,14.0,14.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Oakland,ST. MARY'S CENTER PRESCHOOL,31.0,28.0,90.32258064516131,Y,ChildCareData
,Alameda,PUBLIC,Alameda,SUGAR AND SPICE,22.0,20.0,90.9090909090909,Y,ChildCareData
,Alameda,PUBLIC,Berkeley,UC BERKELEY-GIRTON HALL,12.0,10.0,83.3333333333333,Y,ChildCareData
,Alameda,PUBLIC,Berkeley,UCB - CLARK KERR CAMPUS CHILDREN'S CENTER,24.0,20.0,83.3333333333333,Y,ChildCareData
,Alameda,PUBLIC,Berkeley,UCB - HAROLD E. JONES CHILD STUDY CTR/CHILDCARE,48.0,47.0,97.9166666666667,Y,ChildCareData
,Alameda,PUBLIC,Berkeley,UCB - HASTE STREET CHILD DEVELOPMENT CENTER,53.0,51.0,96.2264150943396,Y,ChildCareData
,Alameda,PUBLIC,Albany,UCB - UNIVERSITY VILLAGE ECEP,34.0,32.0,94.11764705882351,Y,ChildCareData
,Alameda,PUBLIC,Oakland,YMCA OF THE EAST BAY - 21ST STREET CDC,115.0,115.0,100.0,Y,ChildCareData
,Alameda,PUBLIC,Fremont,YMCA OF THE EAST BAY - BLACOW,17.0,14.0,82.3529411764706,Y,ChildCareData
,Alpine,PUBLIC,Markleeville,"EARLY LEARNING CENTER, THE",24.0,23.0,95.8333333333333,Y,ChildCareData
,Amador,HEAD START,Jackson,AMADOR-TUOLUMNE COMMUNITY ACTION,20.0,20.0,100.0,Y,ChildCareData
,Amador,HEAD START,Ione,AMADOR-TUOLUMNE COMMUNITY ACTION AGENCY HEAD START,28.0,27.0,96.42857142857142,Y,ChildCareData
,Amador,PRIVATE,Pine Grove,CHILD ENRICHMENT CENTER,21.0,21.0,100.0,Y,ChildCareData
,Amador,PRIVATE,Pine Grove,HONEYBEAR TOO,23.0,22.0,95.6521739130435,Y,ChildCareData
,Amador,PRIVATE,Plymouth,MONARCH MONTESSORI,32.0,30.0,93.75,Y,ChildCareData
